time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	localFwdY	localLatX	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	dirR1	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
68.09	-0.463817	1.70167	-5.57384	-0.324021	1.64646	-5.42459	-1.65025	0.304141	0.975774	1.41667	1.52568	1.04011	0.3	2.48059	4.00455	1.85529	4.60221	3.17624	3.63635	0.978413	0.840973	0.233909	4.03907	1.26133	2.77773	ground	0	down	0	-1	118
68.11	-0.031066	1.39021	-5.2343	0.108186	1.32833	-5.05962	-1.32754	-0.117503	0.975774	1.41667	1.52568	1.04011	0.3	2.48059	4.00455	1.85529	4.60221	3.17624	3.63635	0.978413	0.840973	0.233909	4.09009	1.2649	2.82519	ground	0	down	0	-1	118
68.13	0.328203	1.28868	-3.96127	0.465118	1.22066	-3.76766	-1.22014	-0.466481	0.975774	1.41667	1.52568	1.04011	0.3	2.48059	4.00455	1.85529	4.60221	3.17624	3.63635	0.978413	0.840973	0.233909	4.07397	1.26697	2.807	ground	0	down	0	-1	118
68.15	0.398335	1.74703	-2.97754	0.532574	1.67062	-2.77002	-1.67263	-0.526213	0.975774	1.41667	1.52568	1.04011	0.3	2.48059	4.00455	1.85529	4.60221	3.17624	3.63635	0.978413	0.840973	0.233909	4.00877	1.29129	2.71748	ground	0	down	0	-1	118
68.17	-0.164237	2.25028	-2.34224	-0.0298483	2.16299	-2.12403	-2.16244	0.0572149	0.975774	1.41667	1.52568	1.04011	0.3	2.48059	4.00455	1.85529	4.60221	3.17624	3.63635	0.978413	0.840973	0.233909	3.91454	1.33489	2.57965	ground	0	down	0	-1	118
68.19	-0.967218	2.3148	-0.008002	-0.828665	2.21639	0.209148	-2.20187	0.86649	0.975774	1.41667	1.52568	1.04011	0.3	2.48059	4.00455	1.85529	4.60221	3.17624	3.63635	0.978413	0.840973	0.233909	3.72927	1.38646	2.34281	ground	0	down	0	-1	118
68.209	-1.63636	2.00735	4.36638	-1.49032	1.89939	4.56061	-1.87346	1.52278	0.975774	1.41667	1.52568	1.04011	0.3	2.48059	4.00455	1.85529	4.60221	3.17624	3.63635	0.978413	0.840973	0.233909	3.77084	1.43785	2.33299	ground	0	down	0	-1	118
68.246	-2.12621	0.945692	7.43135	-1.97027	0.83354	7.58746	-0.808301	1.98076	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.96167	1.47292	2.48874	ground	0	down	1	119	119
68.254	-2.51199	-0.195617	7.22567	-2.34427	-0.30623	7.34487	0.310403	2.34372	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.13083	1.51748	2.61334	ground	0	down	0	-1	119
68.27	-1.43183	-0.464342	4.62684	-1.25779	-0.57208	4.72231	0.564364	1.26127	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.1604	1.5107	2.6497	ground	0	down	0	-1	119
68.29	0.172872	-0.575926	2.70351	0.345181	-0.680246	2.78499	0.68601	-0.33358	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.09163	1.47331	2.61832	ground	0	down	0	-1	119
68.31	-0.678846	-0.866422	3.62101	-0.504004	-0.965888	3.68397	0.953516	0.527037	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.07125	1.45411	2.61713	ground	0	down	0	-1	119
68.33	-2.88408	-1.32693	5.89745	-2.69569	-1.41927	5.9306	1.34693	2.73255	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.16421	1.53373	2.63048	ground	0	down	0	-1	119
68.349	-3.08453	-1.44078	6.25112	-2.88166	-1.52545	6.25285	1.45622	2.91726	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.26865	1.62007	2.64857	ground	0	down	0	-1	119
68.369	-1.27632	-1.73618	5.44437	-1.06808	-1.81174	5.41887	1.78542	1.11153	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.32616	1.64423	2.68193	ground	0	down	0	-1	119
68.39	0.615669	-2.62594	3.84709	0.819785	-2.688	3.80248	2.71102	-0.740107	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.29997	1.70253	2.59745	ground	0	down	0	-1	119
68.409	1.61212	-2.60115	1.93172	1.80716	-2.64989	1.87768	2.7206	-1.69883	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.17886	1.77777	2.40109	ground	0	down	0	-1	119
68.429	1.61491	-2.21616	0.49204	1.8009	-2.25358	0.43581	2.33378	-1.69567	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.99171	1.83312	2.15859	ground	0	down	0	-1	119
68.45	1.21768	-2.01677	-0.412525	1.39664	-2.04392	-0.466411	2.11277	-1.29012	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.81544	1.86524	1.9502	ground	0	down	0	-1	119
68.469	0.614172	-1.75023	-1.1526	0.789173	-1.76849	-1.20045	1.80755	-0.695063	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.68469	1.86881	1.81588	ground	0	down	0	-1	119
68.489	0.201486	-1.51597	-1.90903	0.374605	-1.52656	-1.9471	1.54394	-0.294871	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.59781	1.85396	1.74385	ground	0	down	0	-1	119
68.509	-0.060973	-1.46969	-2.68793	0.111585	-1.47288	-2.71237	1.47668	-0.0351982	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.55354	1.83512	1.71842	ground	0	down	0	-1	119
68.529	0.131344	-1.38575	-3.60728	0.302383	-1.38199	-3.61356	1.39657	-0.225668	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.55654	1.8141	1.74245	ground	0	down	0	-1	119
68.549	0.345938	-1.26829	-4.71788	0.514392	-1.25821	-4.70054	1.28647	-0.438956	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.61374	1.79136	1.82239	ground	0	down	0	-1	119
68.569	0.486193	-0.851984	-5.51193	0.651373	-0.837693	-5.46711	0.878751	-0.594823	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.70641	1.75484	1.95157	ground	0	down	0	-1	119
68.589	0.321103	-0.154659	-6.02298	0.483852	-0.139666	-5.94827	0.172847	-0.473015	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.8185	1.69228	2.12622	ground	0	down	0	-1	119
68.609	0.085377	0.426964	-6.08038	0.246885	0.439747	-5.97564	-0.420878	-0.277834	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.92636	1.63288	2.29348	ground	0	down	0	-1	119
68.629	-0.066523	0.683197	-5.46376	0.0945105	0.6925	-5.33223	-0.68384	-0.144401	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.99665	1.58619	2.41047	ground	0	down	0	-1	119
68.648	-0.048566	0.231193	-4.8257	0.111905	0.239293	-4.6707	-0.230405	-0.129219	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.03036	1.52009	2.51027	ground	0	down	0	-1	119
68.669	-0.033254	0.028983	-4.09861	0.126581	0.036898	-3.9239	-0.0272695	-0.128998	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	4.02503	1.45067	2.57436	ground	0	down	0	-1	119
68.689	-0.171431	0.097672	-3.23578	-0.0115379	0.105059	-3.04576	-0.105636	0.00340702	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.97607	1.38342	2.59265	ground	0	down	0	-1	119
68.709	-0.650421	0.43423	-1.52845	-0.488075	0.439409	-1.33174	-0.475242	0.453258	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.84385	1.34709	2.49676	ground	0	down	0	-1	119
68.729	-1.31245	0.644992	0.04252	-1.14435	0.64692	0.238038	-0.726662	1.09545	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.66356	1.34546	2.3181	ground	0	down	0	-1	119
68.75	-1.38692	0.310554	0.614832	-1.21273	0.31092	0.806298	-0.392829	1.18873	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.5207	1.34079	2.17991	ground	0	down	0	-1	119
68.768	-1.28764	-0.119019	2.04103	-1.10788	-0.11806	2.22134	0.0449404	1.11325	0.989563	2.11502	1.31878	1.10978	0.6	2.22293	2.06987	2.00401	4.45477	5.41252	3.68347	0.978391	0.905109	0.256289	3.45573	1.32946	2.12628	ground	0	down	0	-1	119
68.804	-2.14311	-0.252536	4.90504	-1.95354	-0.250319	5.05991	0.12795	1.96535	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.53594	1.36146	2.17448	ground	0	down	1	120	120
68.813	-3.65651	-0.094098	7.47305	-3.4496	-0.0914217	7.58979	-0.0903256	3.44963	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.73863	1.46593	2.27271	ground	0	down	0	-1	120
68.828	-3.49848	0.292429	6.8525	-3.27511	0.29363	6.9344	-0.446275	3.25782	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.89842	1.55704	2.34138	ground	0	down	0	-1	120
68.849	-0.564427	0.277375	4.27973	-0.339355	0.277183	4.33982	-0.292741	0.326028	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.92049	1.5011	2.41939	ground	0	down	0	-1	120
68.87	2.05533	-0.606114	3.43916	2.269	-0.603275	3.48175	0.722758	-2.23381	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.89855	1.54344	2.35512	ground	0	down	0	-1	120
68.889	3.20417	-0.223275	3.31573	3.40075	-0.219333	3.34153	0.428955	-3.38071	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.8707	1.63665	2.23405	ground	0	down	0	-1	120
68.909	1.61508	0.933817	3.31276	1.8026	0.93307	3.32187	-0.82436	-1.85483	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.84326	1.65631	2.18695	ground	0	down	0	-1	120
68.929	0.292858	1.56801	3.43083	0.477979	1.55942	3.42273	-1.53632	-0.547717	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.82223	1.65505	2.16719	ground	0	down	0	-1	120
68.948	0.102957	1.58315	2.99922	0.286637	1.56669	2.97617	-1.55566	-0.341465	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.77993	1.65193	2.128	ground	0	down	0	-1	120
68.968	0.41009	0.922759	2.55518	0.590802	0.901771	2.51947	-0.886083	-0.614081	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.71691	1.62324	2.09367	ground	0	down	0	-1	120
68.988	0.610191	0.009357	2.21386	0.786948	-0.0115727	2.16725	0.0314412	-0.786405	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.63943	1.58143	2.058	ground	0	down	0	-1	120
69.007	0.531932	-0.687757	1.9331	0.705146	-0.705143	1.87706	0.726635	-0.682978	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.55131	1.55222	1.99909	ground	0	down	0	-1	120
69.028	0.464302	-0.817232	0.851301	0.634328	-0.830445	0.791288	0.853342	-0.603174	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.41331	1.52685	1.88645	ground	0	down	0	-1	120
69.049	0.34351	-0.501176	-1.1499	0.510968	-0.511817	-1.20386	0.535158	-0.486469	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.30283	1.48667	1.81616	ground	0	down	0	-1	120
69.069	0.111954	-0.294819	-3.02152	0.278015	-0.303933	-3.06011	0.318108	-0.261678	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.2907	1.43293	1.85776	ground	0	down	0	-1	120
69.088	0.316892	-0.182518	-4.74509	0.480539	-0.190674	-4.75976	0.218976	-0.46832	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.36415	1.38714	1.97701	ground	0	down	0	-1	120
69.108	0.538759	-0.137882	-6.02541	0.698893	-0.145308	-6.00988	0.189337	-0.688272	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.49644	1.35347	2.14297	ground	0	down	0	-1	120
69.128	0.619663	0.108522	-6.506	0.775899	0.100591	-6.45802	-0.0491388	-0.780847	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.64452	1.32492	2.3196	ground	0	down	0	-1	120
69.148	0.172216	0.37545	-6.64855	0.326809	0.365681	-6.56757	-0.343805	-0.34975	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.79067	1.28319	2.50747	ground	0	down	0	-1	120
69.168	-0.071514	0.403129	-6.69947	0.0826638	0.391394	-6.58539	-0.385883	-0.105434	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.9304	1.23904	2.69137	ground	0	down	0	-1	120
69.188	-0.180803	0.346101	-7.07302	-0.026492	0.332694	-6.92415	-0.333636	0.00860715	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	4.08009	1.19377	2.88632	ground	0	down	0	-1	120
69.208	0.333723	0.382164	-7.19791	0.485594	0.366913	-7.01379	-0.344332	-0.501858	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	4.22678	1.16451	3.06226	ground	0	down	0	-1	120
69.229	0.282273	0.557095	-6.1514	0.431973	0.539135	-5.93745	-0.522013	-0.452515	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	4.31231	1.14083	3.17148	ground	0	down	0	-1	120
69.248	-0.463736	0.729289	-3.48827	-0.312466	0.707772	-3.25794	-0.714368	0.297076	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	4.25959	1.12247	3.13712	ground	0	down	0	-1	120
69.268	-1.14439	1.00193	-0.473108	-0.988157	0.975512	-0.241566	-0.981719	0.981991	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	4.05869	1.13578	2.92291	ground	0	down	0	-1	120
69.288	-1.06683	1.55035	1.34082	-0.906041	1.51631	1.5645	-1.50097	0.93124	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.93398	1.16731	2.76667	ground	0	down	0	-1	120
69.308	-2.10913	2.07672	3.71816	-1.93859	2.03247	3.92213	-1.9697	2.00234	0.976115	1.04768	1.2389	1.09578	0.3	2.14523	2.57131	2	4.29045	2.69537	3.6238	0.984787	0.877009	0.240907	3.93339	1.24938	2.68401	ground	0	down	0	-1	120
69.344	-3.4394	1.55164	6.78181	-3.25252	1.49985	6.95086	-1.32333	3.32825	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.08426	1.36599	2.71827	ground	0	down	1	121	121
69.348	-2.51208	0.673709	7.65628	-2.31358	0.61881	7.78619	-0.475145	2.3473	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.26936	1.41744	2.85192	ground	0	down	0	-1	121
69.369	-0.374092	-0.847198	5.89134	-0.174713	-0.897586	5.99115	0.906628	0.119211	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.35545	1.39229	2.96316	ground	0	down	0	-1	121
69.388	-1.14205	-1.49917	7.28865	-0.937961	-1.54181	7.35151	1.59459	0.845121	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.50525	1.41291	3.09234	ground	0	down	0	-1	121
69.408	-3.49247	-1.28359	10.461	-3.27194	-1.3196	10.4713	1.52494	3.18143	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.80355	1.51867	3.28489	ground	0	down	0	-1	121
69.428	-3.75177	-0.469045	10.1055	-3.51358	-0.502529	10.0651	0.74216	3.47088	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	5.06663	1.6202	3.44643	ground	0	down	0	-1	121
69.448	-0.940202	-0.953202	6.7121	-0.698502	-0.981752	6.63841	1.02446	0.63421	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	5.14522	1.59943	3.54579	ground	0	down	0	-1	121
69.468	1.53108	-1.75017	2.79134	1.76391	-1.76982	2.70406	1.67815	-1.85134	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	5.02316	1.6444	3.37876	ground	0	down	0	-1	121
69.488	2.96056	-1.76608	0.121322	3.17743	-1.77681	0.0338738	1.69258	-3.22309	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.7737	1.7442	3.02949	ground	0	down	0	-1	121
69.508	2.95251	-1.52089	-1.43225	3.15353	-1.52396	-1.5121	1.48089	-3.17398	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.61062	1.83212	2.7785	ground	0	down	0	-1	121
69.527	2.06664	-1.09361	-1.99258	2.25632	-1.09119	-2.06206	1.07759	-2.26285	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.48319	1.86583	2.61736	ground	0	down	0	-1	121
69.548	0.889873	-0.565433	-2.57923	1.07416	-0.560205	-2.63547	0.551544	-1.07863	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.3908	1.83311	2.5577	ground	0	down	0	-1	121
69.569	0.004527	-0.296473	-3.44945	0.187869	-0.289788	-3.48817	0.286949	-0.192178	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.34567	1.75872	2.58695	ground	0	down	0	-1	121
69.588	-0.288338	-0.367606	-4.2	-0.104471	-0.359117	-4.21752	0.360861	0.0982753	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.33926	1.68948	2.64978	ground	0	down	0	-1	121
69.608	0.029784	-0.649274	-4.60871	0.212583	-0.637581	-4.6031	0.634353	-0.222029	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.35246	1.63862	2.71384	ground	0	down	0	-1	121
69.628	0.557275	-0.811074	-4.67427	0.736374	-0.795384	-4.64532	0.787759	-0.744525	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.3671	1.61088	2.75622	ground	0	down	0	-1	121
69.648	0.567462	-0.576645	-4.73002	0.742828	-0.55815	-4.67756	0.555775	-0.744607	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.38262	1.57679	2.80583	ground	0	down	0	-1	121
69.668	0.372608	-0.22343	-5.07503	0.545234	-0.20391	-4.99746	0.204015	-0.545195	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.41336	1.52706	2.8863	ground	0	down	0	-1	121
69.687	0.482586	-0.079036	-5.61938	0.651936	-0.0592189	-5.5141	0.0621539	-0.651663	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.4684	1.48344	2.98496	ground	0	down	0	-1	121
69.708	0.855654	-0.128615	-6.07771	1.01988	-0.108254	-5.94256	0.115834	-1.01905	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.54211	1.46055	3.08156	ground	0	down	0	-1	121
69.728	1.29498	0.141813	-6.13403	1.45191	0.161363	-5.96889	-0.146531	-1.45348	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.61345	1.46056	3.15289	ground	0	down	0	-1	121
69.747	0.974115	-0.11785	-5.28616	1.12539	-0.0978083	-5.09542	0.109666	-1.1243	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.63755	1.44402	3.19353	ground	0	down	0	-1	121
69.767	0.291111	-0.179622	-4.0574	0.440173	-0.158782	-3.84733	0.162686	-0.438745	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.59804	1.39521	3.20282	ground	0	down	0	-1	121
69.788	-0.411329	0.083713	-2.57683	-0.260956	0.10403	-2.35492	-0.105545	0.260347	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.48588	1.3395	3.14638	ground	0	down	0	-1	121
69.807	-0.886231	0.685801	-1.52995	-0.732178	0.702587	-1.3015	-0.700553	0.734125	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.32666	1.32326	3.0034	ground	0	down	0	-1	121
69.828	-1.04363	1.20386	-0.110233	-0.885134	1.21454	0.117625	-1.20628	0.896351	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.11621	1.33224	2.78397	ground	0	down	0	-1	121
69.847	-1.80419	0.65309	3.06822	-1.63746	0.660454	3.27959	-0.634624	1.64764	1.01307	0.933377	1.49548	0.95138	0.3	2.74037	2.9751	1.72712	4.73294	2.38367	3.76647	0.986427	0.882729	0.069898	4.07438	1.35391	2.72047	ground	0	down	0	-1	121
69.885	-3.61561	-0.19679	7.67993	-3.43164	-0.188479	7.85185	0.250374	3.42768	1.26136	0.731268	1.54682	0.986858	0.3	3.0178	3.946	1.78891	5.39857	1.81338	4.82982	0.996834	0.880564	0.18561	4.26325	1.45805	2.8052	ground	0	down	1	122	122
69.887	-4.61725	0.539003	10.6941	-4.41111	0.544578	10.8117	-0.449687	4.42179	1.26136	0.731268	1.54682	0.986858	0.3	3.0178	3.946	1.78891	5.39857	1.81338	4.82982	0.996834	0.880564	0.18561	4.59067	1.60738	2.98329	ground	0	down	0	-1	122
69.909	-3.85077	1.48076	10.9125	-3.62641	1.4789	10.975	-1.39382	3.65995	1.26136	0.731268	1.54682	0.986858	0.3	3.0178	3.946	1.78891	5.39857	1.81338	4.82982	0.996834	0.880564	0.18561	4.90989	1.72283	3.18706	ground	0	down	0	-1	122
69.927	-0.593995	0.929981	8.06048	-0.367784	0.923483	8.08231	-0.916683	0.384421	1.26136	0.731268	1.54682	0.986858	0.3	3.0178	3.946	1.78891	5.39857	1.81338	4.82982	0.996834	0.880564	0.18561	5.06851	1.68639	3.38212	ground	0	down	0	-1	122
69.947	1.73166	0.277983	5.38621	1.94808	0.270128	5.38099	-0.285046	-1.94595	1.26136	0.731268	1.54682	0.986858	0.3	3.0178	3.946	1.78891	5.39857	1.81338	4.82982	0.996834	0.880564	0.18561	5.08413	1.70041	3.38373	ground	0	down	0	-1	122
69.966	2.88185	0.403969	4.28521	3.08278	0.394133	4.2586	-0.370125	-3.08575	1.26136	0.731268	1.54682	0.986858	0.3	3.0178	3.946	1.78891	5.39857	1.81338	4.82982	0.996834	0.880564	0.18561	5.04286	1.77078	3.27208	ground	0	down	0	-1	122
