time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
2.487	-0.037461	-0.134718	-0.00838	-0.0565232	0.0418912	0.854557	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.89128	0.337463	0.553817	ground	0	ground	0	-1	1
2.506	0.035809	-0.167741	-0.111455	0.016663	0.00882391	0.747725	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.884102	0.321533	0.562569	ground	0	ground	0	-1	1
2.525	-0.058932	-0.105338	-0.035375	-0.0776876	0.0708708	0.819686	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.880881	0.310714	0.570167	ground	0	ground	0	-1	1
2.545	0.121448	-0.105517	0.054351	0.102179	0.0703383	0.904865	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.88208	0.301381	0.5807	ground	0	ground	0	-1	1
2.564	0.602312	-0.238474	0.147564	0.580128	-0.0623056	0.993087	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.887631	0.315485	0.572146	ground	0	ground	0	-1	1
2.583	0.894829	-0.429166	0.092535	0.868282	-0.251733	0.933368	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.889918	0.344912	0.545005	ground	0	ground	0	-1	1
2.602	0.350026	-0.2277	-0.408036	0.321861	-0.0500153	0.430633	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.866953	0.343953	0.523	ground	0	ground	0	-1	1
2.622	-0.285434	0.074209	-0.005669	-0.312031	0.250634	0.828835	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.865047	0.346767	0.518281	ground	0	ground	0	-1	1
2.641	-0.82498	0.021534	0.639534	-0.847319	0.196969	1.46667	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.895128	0.372924	0.522204	ground	0	ground	0	-1	1
2.661	-0.607301	0.275259	-0.35207	-0.626492	0.448441	0.472688	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.874006	0.3928	0.481206	ground	0	ground	0	-1	1
2.681	0.848229	0.182491	-0.348876	0.824893	0.353895	0.473503	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.853981	0.41804	0.435941	ground	0	ground	0	-1	1
2.698	0.882353	-0.06872	-0.23592	0.854722	0.10217	0.583527	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.840459	0.440179	0.40028	ground	0	ground	0	-1	1
2.718	0.517832	-0.154286	-0.132808	0.48775	0.0165212	0.683206	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.832596	0.442571	0.390025	ground	0	ground	0	-1	1
2.737	0.337491	-0.351773	0.662215	0.305872	-0.180061	1.47084	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.864508	0.438189	0.426319	ground	0	ground	0	-1	1
2.756	-0.017605	-0.386342	0.969928	-0.048978	-0.213557	1.76966	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.909765	0.427235	0.48253	ground	0	ground	0	-1	1
2.775	0.214678	-0.103804	-0.32929	0.182388	0.0686363	0.468087	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.887682	0.415617	0.472064	ground	0	ground	0	-1	1
2.794	0.787348	0.289614	-1.08147	0.751283	0.459744	-0.282675	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.857431	0.438876	0.418556	ground	0	ground	0	-1	1
2.814	-1.28087	0.25428	-0.95417	-1.31035	0.422288	-0.154595	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.822289	0.485768	0.336522	ground	0	ground	0	-1	1
2.833	-1.42711	0.067033	0.634372	-1.44931	0.233866	1.42678	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.852514	0.534882	0.317632	ground	0	ground	0	-1	1
2.852	-0.045486	-0.163652	1.46407	-0.0673448	0.00316483	2.24519	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.922148	0.511509	0.410639	ground	0	ground	0	-1	1
2.872	-0.458087	-0.745246	1.4493	-0.477546	-0.575537	2.21927	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.987004	0.523326	0.463677	ground	0	ground	0	-1	1
2.891	-1.05031	-0.406596	0.902171	-1.06442	-0.235703	1.66378	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.02084	0.55167	0.469172	ground	0	ground	0	-1	1
2.911	-0.126853	-0.449688	-0.563699	-0.140258	-0.277401	0.196921	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.979646	0.539629	0.440017	ground	0	ground	0	-1	1
2.93	1.23579	-0.22716	-2.06227	1.21627	-0.0545983	-1.29514	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.995421	0.573522	0.421899	ground	0	ground	0	-1	1
2.949	1.10838	0.402936	-0.565795	1.08342	0.57262	0.200327	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.955666	0.606118	0.349548	ground	0	ground	0	-1	1
2.968	0.673432	0.975856	0.628586	0.645228	1.13981	1.38773	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.97727	0.6413	0.335969	ground	0	ground	0	-1	1
2.987	-0.024293	0.572555	0.054058	-0.0522345	0.732829	0.80914	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.968863	0.64597	0.322894	ground	0	ground	0	-1	1
3.006	0.140041	0.192249	-0.013399	0.111539	0.35076	0.737975	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.957319	0.632075	0.325244	ground	0	ground	0	-1	1
3.025	0.619448	-0.381051	-0.236564	0.587991	-0.221427	0.512236	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.935065	0.631886	0.303179	ground	0	ground	0	-1	1
3.044	-0.080871	-0.488537	0.684367	-0.111766	-0.327268	1.426	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.959612	0.617583	0.342028	ground	0	ground	0	-1	1
3.064	-0.258687	-0.259483	0.440078	-0.288134	-0.0977233	1.1758	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.970421	0.601917	0.368504	ground	0	ground	0	-1	1
3.083	-0.508514	0.361556	-0.004326	-0.535271	0.520699	0.727742	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.958287	0.609159	0.349129	ground	0	ground	0	-1	1
3.102	-1.04182	0.902417	-0.609385	-1.06324	1.05625	0.12207	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.916476	0.653636	0.26284	ground	0	ground	0	-1	1
3.122	-1.06633	-0.44872	0.895682	-1.0823	-0.29341	1.619	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.951603	0.677023	0.27458	ground	0	ground	0	-1	1
3.141	-0.349886	-1.09953	0.796038	-0.364032	-0.939501	1.51176	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.979611	0.69355	0.286061	ground	0	ground	0	-1	1
3.161	1.31127	-1.94545	0.179485	1.29064	-1.77649	0.890732	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.975167	0.768664	0.206503	ground	0	ground	0	-1	1
3.179	-0.91318	0.214461	0.794141	-0.929143	0.381502	1.49786	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.0013	0.780452	0.22085	ground	0	ground	0	-1	1
3.198	-0.819456	1.65081	-1.11635	-0.831242	1.80876	-0.410568	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.971765	0.84096	0.130805	ground	0	ground	0	-1	1
3.217	-0.576823	1.74886	-0.92481	-0.585666	1.89727	-0.217932	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.934073	0.898192	0.0358805	ground	0	ground	0	-1	1
3.237	0.175398	0.034365	0.539404	0.165722	0.181869	1.24005	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.949372	0.865585	0.0837866	ground	0	ground	0	-1	1
3.256	0.337695	-0.895512	0.954534	0.326379	-0.744268	1.6469	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.984249	0.86294	0.121308	ground	0	ground	0	-1	1
3.276	0.9642	-0.504262	-0.317659	0.94812	-0.351253	0.372838	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.953678	0.870348	0.08333	ground	0	ground	0	-1	1
3.294	1.30216	0.112155	-0.90669	1.27965	0.263838	-0.215112	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.91675	0.892159	0.0245908	ground	0	ground	0	-1	1
3.313	0.685372	0.527428	-0.972882	0.659547	0.675715	-0.279897	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.884907	0.894763	-0.00985598	ground	0	ground	0	-1	1
3.333	-0.201335	0.368059	-0.477257	-0.226024	0.513765	0.214649	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.851394	0.878089	-0.026695	ground	0	ground	0	-1	1
3.353	-0.185995	0.084032	0.027084	-0.209631	0.228589	0.715395	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.844594	0.849693	-0.00509839	ground	0	ground	0	-1	1
3.371	-0.30017	-0.656165	0.740409	-0.322187	-0.50905	1.42158	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.873443	0.83733	0.0361133	ground	0	ground	0	-1	1
3.391	-0.84224	-1.15745	1.71611	-0.859935	-1.00529	2.38529	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.949036	0.861609	0.0874268	ground	0	ground	0	-1	1
3.411	2.19576	-0.25382	-0.392075	2.16718	-0.101145	0.27572	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.91537	0.927005	-0.0116354	ground	0	ground	0	-1	1
3.429	3.82674	0.737623	-2.68982	3.77916	0.885847	-2.01192	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.970197	1.07474	-0.104538	ground	0	ground	0	-1	1
3.448	0.487427	0.801186	-0.853187	0.437651	0.944662	-0.174405	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.930408	1.07305	-0.142646	ground	0	ground	0	-1	1
3.467	-2.3553	0.620118	1.4554	-2.39305	0.759776	2.12351	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.990063	1.14494	-0.154877	ground	0	ground	0	-1	1
3.487	-2.10392	0.064709	1.40096	-2.13096	0.203346	2.05872	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.0435	1.19472	-0.151229	ground	0	ground	0	-1	1
3.506	-1.60971	-0.550343	1.61172	-1.62857	-0.409648	2.25814	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.10423	1.21895	-0.114725	ground	0	ground	0	-1	1
3.525	0.867972	-1.1046	0.372246	0.844868	-0.959082	1.01357	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.0997	1.22191	-0.122217	ground	0	ground	0	-1	1
3.545	1.17657	1.06906	-0.694384	1.1477	1.2085	-0.0527938	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.04735	1.24415	-0.196799	ground	0	ground	0	-1	1
3.563	0.715144	1.13277	-1.27405	0.682841	1.26585	-0.629296	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.02645	1.25386	-0.227408	ground	0	ground	0	-1	1
3.583	0.115143	0.505154	0.522122	0.0824263	0.635044	1.16104	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.03318	1.22318	-0.190004	ground	0	ground	0	-1	1
3.602	0.625282	-0.318929	1.4074	0.589602	-0.188094	2.03609	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.08332	1.19297	-0.109644	ground	0	ground	0	-1	1
3.621	-0.980942	-0.122736	-0.060888	-1.01154	0.00805831	0.56496	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.0574	1.1839	-0.126492	ground	0	ground	0	-1	1
3.641	-2.40149	0.273313	-1.45214	-2.41993	0.402087	-0.822164	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.04564	1.24736	-0.201714	ground	0	ground	0	-1	1
3.661	-0.293101	0.15635	-1.40679	-0.309979	0.283698	-0.772929	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.03201	1.206	-0.173992	ground	0	ground	0	-1	1
3.679	0.435413	0.181474	0.016467	0.416442	0.307278	0.647078	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.01276	1.17158	-0.158816	ground	0	ground	0	-1	1
3.698	0.810025	-0.061836	1.75246	0.787099	0.0636482	2.37116	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.08068	1.15248	-0.0718002	ground	0	ground	0	-1	1
3.717	0.046892	-0.347365	0.78905	0.0238459	-0.220771	1.40071	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.09668	1.10596	-0.00927756	ground	0	ground	0	-1	1
3.736	-1.02168	-0.386336	-0.361521	-1.0395	-0.258444	0.248886	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.05429	1.10422	-0.0499267	ground	0	ground	0	-1	1
3.756	-0.883889	0.120076	-0.132888	-0.897203	0.246728	0.475131	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	1.02533	1.09553	-0.0701993	ground	0	ground	0	-1	1
3.775	0.102135	-0.187093	-0.275133	0.088377	-0.0601383	0.331222	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.990628	1.0461	-0.0554731	ground	0	ground	0	-1	1
3.794	0.98333	-0.524195	0.145456	0.964724	-0.395254	0.748052	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.978499	1.04592	-0.0674245	ground	0	ground	0	-1	1
3.813	1.64979	-1.642	0.695428	1.62303	-1.50549	1.29153	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.994151	1.10432	-0.110164	ground	0	ground	0	-1	1
3.833	1.10418	-0.570165	0.467518	1.07204	-0.431491	1.05831	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.997359	1.10688	-0.109522	ground	0	ground	0	-1	1
3.852	1.40658	0.502942	-0.881188	1.36756	0.638408	-0.288949	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.961938	1.127	-0.16506	ground	0	ground	0	-1	1
3.871	0.337205	0.568189	-0.418986	0.296693	0.700137	0.172387	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.922461	1.10867	-0.186208	ground	0	ground	0	-1	1
3.89	-0.614245	0.216204	0.075064	-0.651483	0.346411	0.663105	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.909493	1.09013	-0.180635	ground	0	ground	0	-1	1
3.911	-0.429397	0.1576	-0.068298	-0.464302	0.286368	0.517144	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.889876	1.0629	-0.173022	ground	0	ground	0	-1	1
3.929	-0.001758	0.1621	-0.553765	-0.0364797	0.289414	0.0315188	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.846958	1.02434	-0.17738	ground	0	ground	0	-1	1
3.948	0.183455	0.291448	-0.914162	0.14799	0.416668	-0.327234	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.820972	0.995229	-0.174257	ground	0	ground	0	-1	1
3.967	0.191829	0.280393	-0.866827	0.155582	0.403585	-0.278499	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.793848	0.967094	-0.173246	ground	0	ground	0	-1	1
3.987	0.29842	0.171597	-0.939192	0.260862	0.293315	-0.34911	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.771611	0.938366	-0.166755	ground	0	ground	0	-1	1
4.006	0.224189	0.320135	-0.590091	0.185698	0.439644	-8.93818e-06	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.733031	0.915311	-0.18228	ground	0	ground	0	-1	1
4.025	0.110978	0.011946	0.720621	0.0721244	0.130798	1.30415	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.761587	0.877013	-0.115426	ground	0	ground	0	-1	1
4.044	-0.016137	-0.333666	0.999903	-0.0547157	-0.21374	1.57551	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.802283	0.844194	-0.0419111	ground	0	ground	0	-1	1
4.063	0.229996	0.314425	-0.14389	0.19046	0.432179	0.429563	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.783647	0.825599	-0.0419517	ground	0	ground	0	-1	1
4.084	0.250495	0.970773	-1.15727	0.209904	1.08308	-0.580902	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.77351	0.839481	-0.0659708	ground	0	ground	0	-1	1
4.102	0.438694	0.96242	-1.29144	0.396113	1.06936	-0.711496	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.770409	0.854525	-0.0841157	ground	0	ground	0	-1	1
4.121	0.403018	0.646655	-0.669892	0.358635	0.749825	-0.089495	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.736364	0.853358	-0.116994	ground	0	ground	0	-1	1
4.14	0.115554	0.502156	0.365232	0.0708149	0.602299	0.940901	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.74659	0.841012	-0.0944217	ground	0	ground	0	-1	1
4.16	-0.143291	0.562441	0.510363	-0.18709	0.659271	1.0806	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.763291	0.833227	-0.0699357	ground	0	ground	0	-1	1
4.179	0.053011	0.863203	0.086003	0.00916597	0.955233	0.65296	1	0	1	1	0	1.29418	2.65832	1.44509	1.8702	0	99	0.405935	0.750188	0.757774	0.839329	-0.0815547	ground	0	ground	0	-1	1
4.198	0.566479	0.820819	-0.247096	0.520021	0.908285	0.318262	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.735799	0.849693	-0.113895	ground	0	ground	1	2	2
4.217	1.02591	0.808156	-0.312616	0.97456	0.891144	0.251478	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.711583	0.873237	-0.161654	ground	0	ground	0	-1	2
4.236	1.21261	0.963511	-0.52185	1.15545	1.04127	0.0420332	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.678105	0.907346	-0.22924	ground	0	ground	0	-1	2
4.256	1.20946	1.01578	-0.609749	1.14653	1.08807	-0.0456365	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.646482	0.941011	-0.294529	ground	0	ground	0	-1	2
4.275	1.15336	0.908492	-0.335822	1.08499	0.975876	0.227149	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.625515	0.966925	-0.34141	ground	0	ground	0	-1	2
4.294	0.863214	0.649056	0.27103	0.790864	0.712857	0.829831	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.635731	0.971815	-0.336084	ground	0	ground	0	-1	2
4.313	0.726373	0.535769	0.601742	0.650753	0.596572	1.15474	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.661682	0.967365	-0.305684	ground	0	ground	0	-1	2
4.332	0.931036	0.657571	0.353359	0.851139	0.714783	0.901826	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.673689	0.97457	-0.300881	ground	0	ground	0	-1	2
4.352	1.12116	0.859595	-0.00082	1.03606	0.912223	0.544908	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.66725	0.994863	-0.327613	ground	0	ground	0	-1	2
4.371	0.892916	0.962888	-0.122291	0.803774	1.01044	0.42132	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.654953	1.00968	-0.354723	ground	0	ground	0	-1	2
4.391	0.861085	1.1052	-0.159192	0.768083	1.14699	0.382497	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.64133	1.02821	-0.386883	ground	0	ground	0	-1	2
4.41	1.21004	1.1417	-0.274533	1.11145	1.17757	0.26582	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.622555	1.05777	-0.435211	ground	0	ground	0	-1	2
4.428	1.3455	0.896703	-0.30092	1.24068	0.927909	0.238236	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.603339	1.08234	-0.479003	ground	0	ground	0	-1	2
4.448	1.25615	0.851688	-0.501662	1.14557	0.878479	0.0373067	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.575037	1.10041	-0.525368	ground	0	ground	0	-1	2
4.467	1.03116	1.04173	-0.714062	0.915982	1.06318	-0.174218	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.554996	1.11555	-0.560556	ground	0	ground	0	-1	2
4.486	1.06202	1.13014	-0.714126	0.94211	1.14583	-0.17341	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.535917	1.13395	-0.598028	ground	0	ground	0	-1	2
4.505	0.981115	1.00448	-0.490132	0.856894	1.01507	0.0503306	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.511638	1.14367	-0.63203	ground	0	ground	0	-1	2
4.525	0.977988	0.979933	-0.295013	0.849498	0.98557	0.244222	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.498267	1.15154	-0.653275	ground	0	ground	0	-1	2
4.545	1.19015	0.66711	0.087429	1.05635	0.669384	0.623531	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.50453	1.15649	-0.651964	ground	0	ground	0	-1	2
4.563	1.12936	0.587058	0.359268	0.990584	0.586385	0.890893	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.523848	1.15623	-0.632378	ground	0	ground	0	-1	2
4.582	0.760416	0.829543	0.577671	0.618531	0.824726	1.10375	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.552843	1.14996	-0.597116	ground	0	ground	0	-1	2
4.602	0.402639	0.921392	0.801661	0.259451	0.911992	1.3211	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.591256	1.13987	-0.548614	ground	0	ground	0	-1	2
4.621	0.522516	0.957207	0.730377	0.377431	0.943068	1.24357	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.623872	1.13367	-0.509795	ground	0	ground	0	-1	2
4.641	0.892384	0.705027	0.938387	0.743563	0.687433	1.44432	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.664894	1.12762	-0.462721	ground	0	ground	0	-1	2
4.66	1.06655	0.502767	1.37164	0.913135	0.482747	1.86819	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.725059	1.12288	-0.39782	ground	0	ground	0	-1	2
4.678	1.09162	0.730942	1.15326	0.933522	0.707368	1.64156	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.770884	1.1253	-0.354414	ground	0	ground	0	-1	2
4.697	1.00227	0.641748	0.917348	0.839944	0.615083	1.39862	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.802271	1.12109	-0.318816	ground	0	ground	0	-1	2
4.717	0.550951	0.354427	1.2081	0.386686	0.326123	1.68092	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.846203	1.09032	-0.244122	ground	0	ground	0	-1	2
4.736	0.314088	0.088487	1.34377	0.149074	0.0598823	1.80751	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.894268	1.04384	-0.149573	ground	0	ground	0	-1	2
4.755	0.543829	-0.13858	0.992468	0.376921	-0.166349	1.44893	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.922001	1.01225	-0.0902476	ground	0	ground	0	-1	2
4.774	0.592173	-0.45766	0.58771	0.423138	-0.483002	1.03895	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.927848	0.993743	-0.0658947	ground	0	ground	0	-1	2
4.794	0.138296	-0.830519	0.725432	-0.030585	-0.851581	1.17078	1	1.98099	0.357973	1.44017	0	0.28214	0.782002	3.71747	1.04885	1.04186	99	0.394133	0.117236	0.939995	0.986662	-0.0466672	ground	0	ground	0	-1	2
