time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	localFwdY	localLatX	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	dirR1	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
85.842	1.5214	1.7544	-0.568083	1.54247	1.77041	-0.576935	1.67899	1.6415	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.22088	1.71612	-0.495237	ground	0	down	0	-1	134
85.863	0.737872	1.96802	-1.41135	0.755149	1.97411	-1.4131	1.91333	0.898069	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.23049	1.73599	-0.505501	ground	0	down	0	-1	134
85.883	0.565857	2.16816	-1.65011	0.580219	2.16338	-1.6436	2.1101	0.751224	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.25115	1.76118	-0.510038	ground	0	down	0	-1	134
85.903	0.760124	2.04333	-1.52912	0.770613	2.02835	-1.515	1.9592	0.932513	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.26434	1.78161	-0.517276	ground	0	down	0	-1	134
85.922	0.918576	0.995322	-0.994906	0.92442	0.975443	-0.975881	0.900412	0.997647	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.24992	1.75973	-0.509813	ground	0	down	0	-1	134
85.942	0.808731	-0.038385	-0.661817	0.810502	-0.0579724	-0.639578	-0.118173	0.803934	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.2194	1.71237	-0.492972	ground	0	down	0	-1	134
85.962	0.635293	-0.267177	-0.964634	0.633879	-0.285331	-0.937683	-0.329515	0.612075	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.20531	1.66151	-0.456196	ground	0	down	0	-1	134
85.982	0.601815	0.147053	-1.1525	0.597399	0.128255	-1.11992	0.0859534	0.604935	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.20104	1.60898	-0.407941	ground	0	down	0	-1	134
86.002	0.733354	0.676293	-0.886458	0.725293	0.654207	-0.849609	0.601617	0.769476	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.18347	1.57737	-0.393901	ground	0	down	0	-1	134
86.023	0.570888	0.761295	-0.8455	0.560013	0.735513	-0.804608	0.693826	0.610901	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.16453	1.54473	-0.380197	ground	0	down	0	-1	134
86.043	0.293938	0.70105	-1.20092	0.281647	0.671892	-1.15423	0.650254	0.328534	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.16401	1.50392	-0.339903	ground	0	down	0	-1	134
86.063	0.185527	0.709026	-1.77888	0.17237	0.676469	-1.72353	0.662724	0.219358	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.19199	1.46362	-0.271635	ground	0	down	0	-1	134
86.082	0.437144	0.231398	-1.73253	0.421867	0.197847	-1.66879	0.167792	0.434696	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.21583	1.41374	-0.197912	ground	0	down	0	-1	134
86.103	0.776553	-0.292377	-1.34033	0.75747	-0.324299	-1.2702	-0.375311	0.733534	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.21855	1.38425	-0.165705	ground	0	down	0	-1	134
86.122	1.20927	-0.652923	-1.04913	1.18423	-0.681421	-0.974116	-0.759219	1.13593	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.20633	1.38335	-0.177028	ground	0	down	0	-1	134
86.143	0.746709	-0.398405	-1.36083	0.718067	-0.424768	-1.27938	-0.472108	0.687868	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.20998	1.3559	-0.145922	ground	0	down	0	-1	134
86.162	0.41942	0.165258	-1.61644	0.388824	0.1382	-1.52732	0.111136	0.397407	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.22585	1.30874	-0.0828932	ground	0	down	0	-1	134
86.183	0.258054	0.49117	-1.1883	0.226321	0.461792	-1.09368	0.444974	0.257819	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.21924	1.26902	-0.0497779	ground	0	down	0	-1	134
86.202	0.933348	0.109574	0.188196	0.897106	0.0797949	0.281399	0.0183103	0.900462	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.17235	1.2506	-0.0782515	ground	0	down	0	-1	134
86.223	1.25	-0.70361	1.9363	1.20769	-0.729722	2.01936	-0.810537	1.15501	1.77788	0.984188	1.40142	0.83022	0.1	1.34486	0.952833	1.21951	1.64008	2.03388	2.44826	0.725645	0.73785	0.0615862	1.2147	1.25862	-0.0439228	ground	0	down	0	-1	134
86.26	1.01659	-1.74889	2.96951	0.969413	-1.76612	3.03731	-1.81989	0.864267	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.30583	1.29642	0.00940448	ground	0	down	1	135	135
86.263	0.43828	-2.35576	3.13968	0.389143	-2.36114	3.19143	-2.37872	0.260969	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.40011	1.35125	0.0488564	ground	0	down	0	-1	135
86.282	0.136406	-1.95052	2.7325	0.0868324	-1.94611	2.77033	-1.94802	-0.0100044	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.46862	1.38109	0.0875279	ground	0	down	0	-1	135
86.303	-0.673096	-0.901341	1.60424	-0.719056	-0.892449	1.63386	-0.857002	-0.760956	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.47688	1.36934	0.10754	ground	0	down	0	-1	135
86.322	-1.44009	0.005841	-0.084117	-1.47862	0.0146593	-0.0542213	0.0854293	-1.47622	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.40575	1.37481	0.0309397	ground	0	down	0	-1	135
86.342	-1.28789	0.920997	0.218122	-1.31979	0.925166	0.246778	0.982456	-1.27771	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.3478	1.38666	-0.0388564	ground	0	down	0	-1	135
86.362	-0.259416	-0.29577	3.15658	-0.289857	-0.290143	3.16931	-0.279232	-0.300382	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.43887	1.33783	0.101046	ground	0	down	0	-1	135
86.383	-0.709926	-1.50824	3.50479	-0.736665	-1.4951	3.49993	-1.47266	-0.780567	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.54193	1.35427	0.187653	ground	0	down	0	-1	135
86.402	-0.894839	-1.73714	2.61409	-0.916971	-1.71538	2.59619	-1.68751	-0.967309	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.59464	1.38381	0.210826	ground	0	down	0	-1	135
86.423	-0.839405	-0.761233	1.45582	-0.857229	-0.735775	1.43073	-0.720581	-0.87004	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.58644	1.37111	0.215336	ground	0	down	0	-1	135
86.442	-0.655196	-0.345374	0.976665	-0.669655	-0.318317	0.946813	-0.308806	-0.674093	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.55446	1.33963	0.214837	ground	0	down	0	-1	135
86.463	-0.916807	-0.289228	0.639455	-0.926609	-0.26086	0.606555	-0.249163	-0.929823	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.50707	1.32078	0.186291	ground	0	down	0	-1	135
86.482	-0.920759	0.074289	0.28423	-0.925909	0.102144	0.250074	0.114239	-0.924494	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.44422	1.30131	0.142904	ground	0	down	0	-1	135
86.502	-0.765832	0.464223	-0.10213	-0.767127	0.489617	-0.135605	0.500745	-0.75991	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.37879	1.28175	0.0970362	ground	0	down	0	-1	135
86.522	-0.434759	0.522852	-0.338949	-0.433874	0.545505	-0.370562	0.552542	-0.424876	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.32838	1.25251	0.0758621	ground	0	down	0	-1	135
86.542	-0.405659	0.079547	-0.552097	-0.40275	0.101689	-0.580791	0.108283	-0.401027	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.291	1.21066	0.0803391	ground	0	down	0	-1	135
86.562	-0.389883	-0.560708	-0.702863	-0.385039	-0.535873	-0.7279	-0.529484	-0.393778	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.26284	1.18312	0.0797241	ground	0	down	0	-1	135
86.583	-0.430315	-0.648538	-1.36364	-0.423343	-0.620584	-1.38173	-0.613896	-0.432985	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.26879	1.16152	0.107263	ground	0	down	0	-1	135
86.602	-0.460508	-0.242558	-2.03082	-0.451269	-0.213531	-2.03867	-0.206266	-0.454635	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.30728	1.12841	0.178871	ground	0	down	0	-1	135
86.623	-0.65338	-0.110526	-2.47106	-0.64092	-0.081092	-2.46651	-0.0707346	-0.642146	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.36524	1.10429	0.260952	ground	0	down	0	-1	135
86.642	-0.725803	-0.098779	-2.48004	-0.709776	-0.0689982	-2.46312	-0.0575309	-0.710798	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.42014	1.08473	0.335404	ground	0	down	0	-1	135
86.663	-0.67117	0.210692	-2.32861	-0.651868	0.23927	-2.30012	0.250565	-0.64761	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.46414	1.06521	0.398921	ground	0	down	0	-1	135
86.683	-0.833499	0.840309	-2.32884	-0.810126	0.864543	-2.28886	0.87916	-0.794239	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.50537	1.07119	0.434178	ground	0	down	0	-1	135
86.703	-0.949399	0.700632	-2.18614	-0.921395	0.721242	-2.13542	0.737323	-0.908578	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.53687	1.07614	0.460734	ground	0	down	0	-1	135
86.722	-0.802225	0.415083	-1.80615	-0.77035	0.433514	-1.74666	0.445654	-0.763392	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.54736	1.06653	0.480833	ground	0	down	0	-1	135
86.743	-0.228733	0.451125	-0.942753	-0.195874	0.467208	-0.878845	0.469974	-0.189143	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.51394	1.03853	0.475403	ground	0	down	0	-1	135
86.762	-0.516483	0.234456	-0.892051	-0.481206	0.249287	-0.824002	0.254437	-0.478503	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.47944	1.0137	0.465736	ground	0	down	0	-1	135
86.783	-0.878771	-0.013944	-1.02152	-0.839277	0.00088226	-0.9487	0.00852845	-0.839234	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.4529	1.00498	0.44792	ground	0	down	0	-1	135
86.802	-0.674536	-0.114033	-0.50879	-0.631866	-0.0987107	-0.433794	-0.0922984	-0.632835	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.40195	0.986711	0.415237	ground	0	down	0	-1	135
86.823	-0.410652	-0.195923	0.118457	-0.366142	-0.179698	0.192486	-0.175166	-0.368332	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.34147	0.957768	0.383707	ground	0	down	0	-1	135
86.842	-0.599749	-0.409073	0.310116	-0.552463	-0.390883	0.382224	-0.381602	-0.558915	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.29351	0.943718	0.349795	ground	0	down	0	-1	135
86.863	-0.932411	0.011707	-0.122316	-0.8807	0.0297471	-0.0499572	0.0481077	-0.879888	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.23133	0.940592	0.290743	ground	0	down	0	-1	135
86.882	-1.1494	0.466438	-0.24267	-1.0922	0.482056	-0.16946	0.512119	-1.07843	1.45366	1.18662	0.881115	1.22668	0	0.834534	1.92764	1.84843	1.54258	2.50415	2.10804	0.70303	0.552314	0.0538501	1.17824	0.953255	0.224986	ground	0	down	0	-1	135
86.918	-0.780535	0.40082	0.438395	-0.719718	0.414355	0.509047	0.43693	-0.706241	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.14478	0.947116	0.197665	ground	0	down	1	136	136
86.922	-0.140172	-0.220609	1.66081	-0.0789586	-0.206038	1.72281	-0.203085	-0.0862713	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.17368	0.910793	0.26289	ground	0	down	0	-1	136
86.943	0.621893	-0.843242	2.27751	0.679691	-0.824528	2.32781	-0.849345	0.648413	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.23139	0.918681	0.312708	ground	0	down	0	-1	136
86.962	1.03715	-1.34056	2.05515	1.08947	-1.31524	2.09492	-1.35622	1.03801	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.27457	0.95814	0.316425	ground	0	down	0	-1	136
86.984	1.0232	-1.41384	1.87989	1.07015	-1.38157	1.91006	-1.42176	1.01615	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.30634	0.997611	0.308729	ground	0	down	0	-1	136
87.003	1.13539	-1.49281	1.18388	1.17642	-1.45324	1.20798	-1.50152	1.11414	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.30142	1.04122	0.260206	ground	0	down	0	-1	136
87.023	0.853224	-0.960084	0.305308	0.889786	-0.915913	0.327763	-0.954993	0.847705	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.25274	1.053	0.199736	ground	0	down	0	-1	136
87.043	0.694433	-0.490453	-0.186483	0.727341	-0.44405	-0.163208	-0.480317	0.703918	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.19826	1.04296	0.1553	ground	0	down	0	-1	136
87.062	0.763481	0.008556	0.20652	0.792407	0.0546839	0.228646	0.0109614	0.794216	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.14978	1.03053	0.119253	ground	0	down	0	-1	136
87.083	1.26409	0.158951	1.34628	1.28655	0.204054	1.36156	0.124723	1.29665	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.16037	1.04413	0.116237	ground	0	down	0	-1	136
87.102	1.66182	0.168835	1.98932	1.67586	0.212868	1.99458	0.104218	1.68611	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.20208	1.07639	0.125688	ground	0	down	0	-1	136
87.122	2.02681	-0.139891	2.33866	2.03065	-0.0953789	2.33221	-0.233273	2.01946	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.25859	1.12422	0.134369	ground	0	down	0	-1	136
87.143	1.73882	-0.35715	2.24495	1.73395	-0.311075	2.2273	-0.431032	1.70808	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.30702	1.15609	0.150934	ground	0	down	0	-1	136
87.162	1.17179	-0.214394	1.28467	1.16108	-0.167477	1.26069	-0.247902	1.1466	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.30471	1.15694	0.147767	ground	0	down	0	-1	136
87.183	0.829427	0.327924	0.313656	0.81462	0.372967	0.288221	0.310075	0.840574	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.25388	1.14389	0.109993	ground	0	down	0	-1	136
87.202	0.656802	0.71147	-0.709568	0.638785	0.75273	-0.731328	0.702086	0.694064	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.22775	1.13606	0.0916976	ground	0	down	0	-1	136
87.222	0.657082	0.663191	-0.898533	0.63587	0.700929	-0.915691	0.644779	0.692743	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.21215	1.12657	0.0855783	ground	0	down	0	-1	136
87.243	0.636635	0.411322	-1.02484	0.612346	0.446815	-1.03679	0.390249	0.649859	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.20338	1.10815	0.0952374	ground	0	down	0	-1	136
87.262	0.64156	0.27846	-1.16345	0.614185	0.312383	-1.16952	0.254147	0.64048	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.20169	1.08719	0.114498	ground	0	down	0	-1	136
87.282	0.371987	0.36075	-1.85025	0.342889	0.392699	-1.84704	0.359249	0.377791	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.23396	1.0589	0.175059	ground	0	down	0	-1	136
87.302	0.141349	0.381445	-2.54289	0.111689	0.411327	-2.52698	0.398373	0.151538	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.29861	1.02726	0.271344	ground	0	down	0	-1	136
87.323	0.170241	0.008746	-2.60919	0.139878	0.0384353	-2.58032	0.0242253	0.143026	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.36269	0.983155	0.379539	ground	0	down	0	-1	136
87.343	0.136669	-0.090091	-2.58744	0.105775	-0.0600997	-2.54577	-0.0703964	0.0992202	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.42185	0.94008	0.481768	ground	0	down	0	-1	136
87.362	0.106573	0.392785	-2.80986	0.0753005	0.420662	-2.75436	0.410784	0.117827	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.48847	0.914443	0.57403	ground	0	down	0	-1	136
87.383	0.092509	1.01593	-2.84786	0.0609303	1.03859	-2.77838	1.02589	0.172992	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.55297	0.92074	0.632229	ground	0	down	0	-1	136
87.403	0.507802	1.02157	-2.25703	0.473842	1.03901	-2.17662	0.980648	0.58515	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.58415	0.931801	0.65235	ground	0	down	0	-1	136
87.423	1.00681	0.472182	-1.35198	0.967984	0.487171	-1.26521	0.37799	1.0156	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.5682	0.939394	0.62881	ground	0	down	0	-1	136
87.442	1.34028	-0.104778	-0.662262	1.29495	-0.0893399	-0.572618	-0.229986	1.27749	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.51842	0.957325	0.561099	ground	0	down	0	-1	136
87.463	1.48259	-0.427348	-0.291431	1.43007	-0.40985	-0.200778	-0.563414	1.37683	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.45254	0.983841	0.468701	ground	0	down	0	-1	136
87.483	1.20054	-0.291055	-0.328791	1.14228	-0.27219	-0.236948	-0.39653	1.10529	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.39176	0.993363	0.3984	ground	0	down	0	-1	136
87.503	0.432765	0.294807	-0.871909	0.372635	0.312104	-0.776165	0.268707	0.405046	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.36098	0.967998	0.392985	ground	0	down	0	-1	136
87.522	0.180725	0.464375	-0.661836	0.119992	0.479264	-0.563262	0.462938	0.17257	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.3211	0.944301	0.376796	ground	0	down	0	-1	136
87.543	0.451647	0.187049	0.747074	0.388959	0.200928	0.84142	0.156369	0.408913	1.54305	1.51417	1.12024	1.06443	0.7	1.07539	0.835466	1.61551	1.7373	3.389	2.38136	0.97744	0.782906	0.0883899	1.29711	0.918975	0.378137	ground	0	down	0	-1	136
87.579	0.920253	-0.199192	2.47512	0.853277	-0.184386	2.55662	-0.275866	0.828238	1.19962	0.971726	1.38665	0.801669	0.7	1.39088	0.697496	1.19048	1.65581	2.16809	1.89335	0.958163	0.797054	0.102305	1.36009	0.916675	0.443413	stair	0	down	1	137	137
87.587	1.02882	-0.855175	3.70471	0.957035	-0.836168	3.76728	-0.931157	0.864893	1.19962	0.971726	1.38665	0.801669	0.7	1.39088	0.697496	1.19048	1.65581	2.16809	1.89335	0.958163	0.797054	0.102305	1.48045	0.934385	0.546063	stair	0	down	0	-1	137
87.603	0.324976	-1.49652	3.59054	0.251925	-1.47012	3.63484	-1.48835	0.0976809	1.19962	0.971726	1.38665	0.801669	0.7	1.39088	0.697496	1.19048	1.65581	2.16809	1.89335	0.958163	0.797054	0.102305	1.58817	0.962243	0.625924	stair	0	down	0	-1	137
87.625	-0.081587	-1.21321	3.00002	-0.153865	-1.18088	3.0291	-1.16093	-0.265285	1.19962	0.971726	1.38665	0.801669	0.7	1.39088	0.697496	1.19048	1.65581	2.16809	1.89335	0.958163	0.797054	0.102305	1.66021	0.973674	0.68654	stair	0	down	0	-1	137
87.642	-0.254359	-0.806571	2.49481	-0.325003	-0.770371	2.51127	-0.738252	-0.392533	1.19962	0.971726	1.38665	0.801669	0.7	1.39088	0.697496	1.19048	1.65581	2.16809	1.89335	0.958163	0.797054	0.102305	1.70277	0.966796	0.73597	stair	0	down	0	-1	137
87.662	-1.30634	0.107068	1.56405	-1.3701	0.142552	1.57261	0.24715	-1.35514	1.19962	0.971726	1.38665	0.801669	0.7	1.39088	0.697496	1.19048	1.65581	2.16809	1.89335	0.958163	0.797054	0.102305	1.69626	0.987331	0.708928	stair	0	down	0	-1	137
87.683	-1.84237	0.83695	0.736777	-1.8966	0.868072	0.741609	1.01089	-1.82449	1.19962	0.971726	1.38665	0.801669	0.7	1.39088	0.697496	1.19048	1.65581	2.16809	1.89335	0.958163	0.797054	0.102305	1.64853	1.04226	0.606271	stair	0	down	0	-1	137
87.703	-1.28244	0.496079	2.01825	-1.32998	0.524565	2.01296	0.609276	-1.29337	1.19962	0.971726	1.38665	0.801669	0.7	1.39088	0.697496	1.19048	1.65581	2.16809	1.89335	0.958163	0.797054	0.102305	1.66675	1.06163	0.605121	stair	0	down	0	-1	137
