time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
57.487	-0.744516	0.021351	0.577152	-20.580	-38.700	-28.800	359.313	-21.879	up
57.507	-0.885087	0.984428	-0.010444	-21.120	-39.780	-27.660	359.212	-22.149	up
57.527	-0.656853	1.259622	-0.048879	-21.120	-39.840	-27.360	359.234	-22.307	up
57.547	-0.186164	0.228833	0.814155	-20.760	-39.540	-27.840	359.384	-22.252	up
57.567	0.557611	-0.895682	2.834848	-20.580	-39.180	-28.620	359.384	-22.252	up
57.587	0.502014	-1.270401	2.932528	-21.000	-39.720	-28.740	359.840	-22.025	up
57.607	0.171891	-0.478245	1.371568	-20.640	-39.300	-28.620	0.073	-22.229	up
57.628	0.287639	0.184730	0.076700	-20.520	-39.360	-28.740	0.257	-22.501	up
57.647	0.710313	0.122030	-0.643736	-20.640	-40.080	-28.020	0.680	-22.782	up
57.668	1.243261	-0.925399	0.345631	-20.640	-39.960	-27.960	1.040	-22.623	up
57.687	1.189500	-1.843361	0.912806	-21.120	-40.560	-28.380	1.621	-22.172	up
57.708	0.580220	-1.605249	-0.117042	-20.520	-41.040	-28.440	1.621	-22.172	up
57.727	0.384787	-0.846651	-1.003120	-20.040	-40.800	-28.500	1.962	-22.035	up
57.748	0.596990	-0.818763	-0.746295	-19.020	-39.660	-28.620	2.729	-22.044	up
57.768	0.448692	-1.275132	-0.645404	-19.380	-40.620	-28.320	3.268	-21.780	up
57.788	0.419393	-1.480672	-0.579223	-20.280	-42.060	-28.140	3.606	-21.455	up
57.808	0.377223	-1.551075	-0.455019	-20.100	-42.000	-28.440	4.043	-20.950	up
57.828	0.179362	-1.783902	-0.171568	-19.320	-41.700	-28.500	4.275	-20.710	up
57.848	0.186061	-1.501304	-0.155375	-18.840	-41.220	-28.500	4.462	-20.606	up
57.868	0.428212	-0.891394	-0.143086	-18.720	-40.080	-29.040	4.504	-20.606	up
57.888	0.392193	-0.476528	-0.351670	-19.500	-41.580	-29.040	4.522	-20.595	up
57.908	0.100288	0.263176	-0.944100	-18.060	-40.980	-28.380	4.526	-20.628	up
57.928	0.008391	0.853754	-1.434836	-18.240	-40.740	-28.620	4.579	-20.718	up
57.948	0.081894	0.925116	-1.455807	-18.900	-40.800	-28.440	4.675	-20.716	up
57.968	0.199514	0.522389	-1.237678	-18.540	-40.800	-28.200	4.886	-20.522	up
57.988	0.192175	-0.065115	-0.802587	-17.880	-40.500	-29.700	5.023	-20.330	up
58.008	0.110647	-0.043525	-0.698311	-18.240	-41.280	-29.640	5.112	-20.200	up
58.028	0.175911	0.662407	-1.253156	-17.820	-40.260	-29.220	5.112	-20.200	up
58.048	0.336427	1.026093	-1.294642	-17.940	-40.320	-29.400	5.058	-20.385	up
58.069	0.525101	0.909400	-0.810337	-18.300	-41.160	-28.560	5.067	-20.377	up
58.089	0.314182	0.790898	-0.381169	-18.120	-41.340	-28.620	5.117	-20.308	up
58.109	0.062410	1.035592	-0.699574	-18.420	-41.100	-29.580	5.117	-20.308	up
58.128	0.069103	1.393620	-0.981920	-18.180	-40.560	-29.460	5.231	-20.413	up
58.149	0.183085	0.781684	-0.160443	-17.820	-40.920	-28.680	5.343	-20.470	up
58.169	-0.026766	-0.043733	0.408553	-18.060	-40.680	-28.860	5.508	-20.421	up
58.189	-0.165019	-0.047546	0.522000	-18.120	-40.020	-29.640	5.545	-20.309	up
58.219	-0.104201	0.248063	0.424257	-18.420	-40.200	-29.280	5.545	-20.309	up
58.230	0.294714	0.085964	0.969648	-18.060	-40.260	-29.400	5.469	-20.526	up
58.249	0.517090	-0.250026	1.812028	-18.000	-40.020	-29.640	5.357	-20.341	up
58.269	0.413059	-0.754385	2.315258	-18.960	-40.440	-29.640	5.357	-20.341	up
58.289	0.153911	-0.199702	2.017146	-19.260	-40.440	-30.000	4.922	-20.150	up
58.310	0.142870	0.402499	1.645949	-19.440	-41.040	-29.580	4.666	-20.357	up
58.329	0.290291	0.474598	1.709737	-18.420	-40.140	-29.580	4.305	-20.596	up
58.349	0.046990	-0.053916	1.426569	-18.780	-40.260	-28.860	4.152	-20.598	up
58.369	0.074507	-0.921713	1.871892	-19.140	-39.960	-29.760	4.152	-20.598	up
58.390	0.377977	-1.922914	2.974563	-18.720	-39.840	-29.580	3.869	-20.204	up
58.409	0.096663	-2.221398	2.597418	-18.780	-39.480	-28.860	3.622	-20.143	up
58.430	-0.426086	-1.399523	0.588148	-19.560	-40.740	-30.120	3.622	-20.143	up
58.449	-0.563311	-0.566401	-0.919565	-19.260	-40.740	-30.840	3.368	-20.380	up
58.470	-0.389549	-0.263873	-1.584422	-18.420	-40.200	-30.000	2.710	-21.450	up
58.489	-0.161564	-0.642172	-1.191622	-18.360	-40.380	-29.460	2.710	-21.450	up
58.510	-0.164453	-1.373331	-0.952419	-19.080	-39.840	-29.940	2.495	-21.549	up
58.529	-0.124642	-1.342941	-1.013533	-18.900	-40.260	-29.940	2.495	-21.549	up
58.550	-0.041519	-1.137101	-1.082921	-18.960	-40.380	-30.960	2.434	-21.366	up
58.570	-0.082305	-1.104104	-1.483378	-19.140	-40.980	-31.080	2.354	-21.311	up
58.590	-0.217339	-0.855364	-1.482783	-18.300	-40.140	-31.140	2.289	-21.290	up
58.609	-0.312249	-0.408295	-1.906353	-17.700	-40.320	-30.600	2.289	-21.290	up
58.630	-0.226694	-0.466048	-1.338924	-18.060	-40.860	-31.740	1.996	-21.086	up
58.650	-0.141066	-0.410647	-1.009637	-18.240	-40.560	-30.780	1.996	-21.086	up
58.670	-0.096939	-0.132687	-1.009978	-19.560	-40.380	-30.420	1.584	-20.918	up
58.691	-0.269379	0.197944	-1.227999	-19.740	-40.800	-30.600	1.357	-20.917	up
58.710	-0.376053	0.203540	-1.158508	-18.600	-39.900	-31.020	1.357	-20.917	up
58.731	-0.362497	0.232137	-1.156561	-18.840	-39.720	-31.080	1.067	-20.850	up
58.753	-0.226130	0.351933	-0.901555	-18.300	-39.360	-31.980	0.972	-20.812	up
58.774	-0.256493	0.388762	-0.981577	-18.300	-39.360	-31.860	0.972	-20.812	up
58.790	-0.394611	0.202698	-0.942217	-18.300	-39.480	-31.980	0.837	-20.670	up
58.811	-0.393256	0.233812	-1.000588	-18.480	-40.200	-32.340	0.747	-20.617	up
58.831	-0.316470	0.537758	-1.083175	-17.700	-39.420	-32.100	0.675	-20.590	up
58.850	-0.221606	0.688021	-1.136357	-18.000	-39.600	-31.620	0.596	-20.484	up
58.871	-0.250622	0.495468	-0.453860	-18.180	-39.660	-32.340	0.567	-20.344	up
58.891	-0.237808	0.524482	-0.348109	-18.480	-39.240	-33.180	0.534	-20.204	up
58.911	-0.192088	0.490782	-0.043549	-18.360	-38.880	-33.240	0.521	-20.140	up
58.931	-0.225828	0.145834	0.843072	-18.480	-38.760	-32.940	0.532	-20.174	up
58.966	-0.408795	0.081379	0.821461	-18.660	-39.180	-32.700	0.552	-20.298	up
58.975	-0.495859	0.126349	0.870933	-19.140	-39.240	-31.620	0.552	-20.298	up
58.992	-0.481545	0.242438	1.215306	-19.440	-38.640	-31.920	0.535	-20.464	up
59.011	-0.670441	0.224687	1.442390	-18.840	-38.160	-32.340	0.479	-20.494	up
59.032	-0.771554	0.371527	1.548433	-18.420	-38.760	-32.640	0.431	-20.467	up
59.051	-0.483077	0.159197	2.566617	-18.660	-38.640	-32.640	0.370	-20.407	up
59.072	-0.435029	-0.027274	2.446560	-19.260	-38.700	-32.820	0.370	-20.407	up
59.091	-0.400676	-0.022953	2.001432	-19.620	-39.120	-32.820	0.404	-20.556	up
59.111	-0.057561	0.097718	1.751299	-18.660	-38.460	-33.240	0.462	-20.555	up
59.132	0.405345	-0.439382	2.163754	-18.000	-37.680	-33.420	0.730	-20.315	up
59.152	1.036220	-1.947558	2.992923	-18.540	-37.980	-34.080	1.041	-20.048	up
59.171	1.280316	-3.308683	3.478009	-18.360	-37.980	-33.480	1.041	-20.048	up
59.192	1.130123	-3.713102	2.488188	-18.840	-38.820	-32.940	1.790	-19.876	up
59.212	1.067628	-2.897863	0.439283	-18.420	-37.980	-33.240	1.865	-20.511	up
59.232	1.108564	-1.581596	-1.059126	-18.900	-39.300	-33.180	1.784	-21.146	up
59.251	1.278681	-0.444390	-2.058269	-18.660	-39.300	-32.820	1.646	-22.093	up
59.272	1.365770	0.342227	-2.662676	-18.060	-39.660	-31.440	1.641	-22.434	up
59.292	1.279729	0.125160	-2.106603	-18.300	-40.500	-30.780	1.889	-22.610	up
59.311	1.142989	-0.663515	-1.482049	-17.940	-39.540	-31.380	2.187	-22.534	up
59.332	0.811784	-1.149723	-1.324586	-18.180	-39.780	-32.100	2.661	-22.365	up
59.352	0.534211	-1.122341	-1.265028	-18.300	-40.260	-31.260	2.944	-22.352	up
59.372	0.191743	-0.544144	-1.735928	-17.760	-39.720	-31.200	3.320	-22.527	up
59.392	0.055751	-0.013726	-1.964252	-17.460	-40.320	-31.200	3.571	-22.626	up
59.412	0.207818	0.079082	-1.457775	-18.360	-41.340	-31.320	4.011	-22.534	up
59.432	0.209790	-0.295459	-0.696263	-18.060	-40.800	-31.080	4.363	-22.321	up
59.452	0.065824	-0.632389	-0.251892	-17.640	-40.320	-31.080	4.898	-22.027	up
59.472	0.036758	-0.275114	-0.549219	-16.680	-39.780	-31.320	5.220	-21.980	up
59.492	0.118120	0.078619	-0.839691	-16.740	-39.180	-31.320	5.679	-22.003	up
59.512	0.024181	0.121136	-0.975173	-16.860	-40.320	-31.380	5.984	-21.965	up
59.533	-0.117275	0.156248	-1.333894	-16.740	-40.380	-32.220	6.389	-21.832	up
59.552	-0.197808	0.190589	-1.505847	-16.980	-40.260	-32.040	6.598	-21.761	up
59.572	-0.113013	0.535137	-1.350700	-16.260	-39.900	-31.920	6.822	-21.735	up
59.592	-0.075172	0.800239	-1.244360	-15.240	-40.260	-32.280	6.954	-21.715	up
59.612	-0.137915	0.874235	-0.949437	-15.660	-40.800	-31.380	7.169	-21.574	up
59.632	-0.232391	0.769774	-0.794863	-15.960	-40.320	-31.500	7.319	-21.439	up
59.652	-0.276449	0.712414	-0.515411	-15.240	-39.840	-31.860	7.521	-21.253	up
59.672	-0.120403	0.780364	-0.218615	-14.820	-39.540	-31.860	7.654	-21.206	up
59.693	-0.129655	0.595498	0.180893	-14.820	-39.240	-32.400	7.884	-21.177	up
59.712	-0.193777	0.284836	0.461833	-14.580	-38.940	-31.920	8.012	-21.195	up
59.747	-0.113994	0.087920	0.788136	-14.760	-39.420	-31.920	8.108	-21.270	up
59.759	0.146584	-0.011516	1.009630	-14.940	-39.900	-32.040	8.108	-21.270	up
59.775	0.379702	-0.054873	1.533949	-14.940	-39.300	-32.820	8.097	-21.307	up
59.792	0.516980	0.043417	2.000082	-15.240	-38.880	-32.820	7.847	-21.252	up
59.812	0.650741	0.949570	2.291574	-15.480	-39.360	-32.160	7.598	-21.169	up
59.832	0.573133	0.709098	1.644194	-15.540	-39.180	-32.820	7.520	-21.135	up
59.853	0.416487	0.431916	1.382602	-15.780	-39.240	-32.520	7.508	-21.080	up
59.873	0.338911	-0.022129	1.421488	-15.060	-38.640	-33.180	7.566	-20.969	up
59.892	0.390745	-0.636738	1.708007	-14.820	-39.360	-33.600	7.566	-20.969	up
59.913	0.743803	-1.479199	2.363549	-15.180	-39.000	-33.240	7.789	-20.154	up
59.933	0.768866	-2.300081	3.412773	-15.000	-38.580	-33.720	7.882	-19.450	up
59.953	0.433853	-2.524180	3.364647	-14.340	-38.100	-34.620	7.849	-19.128	up
59.973	0.050260	-1.849665	1.758558	-14.580	-38.160	-34.440	7.649	-19.181	up
59.993	-0.367352	-0.984271	-0.106755	-14.040	-37.740	-34.560	7.465	-19.495	up
60.013	-0.489017	-0.653692	-0.905355	-14.220	-38.220	-34.380	7.465	-19.495	up
60.033	-0.294318	-0.829835	-0.850131	-14.460	-37.800	-34.620	7.195	-20.045	up
60.053	-0.070639	-1.258031	-0.461180	-15.060	-38.640	-34.320	6.936	-20.242	up
60.073	-0.239822	-1.409666	-0.970527	-14.820	-38.340	-34.500	6.915	-20.185	up
60.093	-0.484048	-1.204562	-1.695949	-14.640	-37.860	-33.900	6.914	-20.229	up
60.113	-0.596098	-1.259571	-1.877267	-14.400	-37.680	-33.600	6.914	-20.229	up
60.133	-0.578887	-1.316729	-1.896793	-15.060	-38.580	-34.320	6.916	-20.373	up
60.153	-0.437224	-1.090193	-1.927301	-14.100	-38.700	-33.360	6.815	-20.905	up
60.173	-0.386444	-0.716938	-2.179141	-14.520	-38.700	-33.240	6.720	-21.155	up
60.194	-0.474329	-0.501971	-2.495553	-14.160	-38.820	-33.720	6.660	-21.253	up
60.213	-0.161798	-0.455333	-2.034730	-14.640	-39.060	-33.180	6.660	-21.253	up
60.233	0.034073	-0.558234	-1.492184	-14.520	-38.280	-33.480	6.491	-21.240	up
60.254	0.004283	-0.331694	-2.717370	-14.340	-38.700	-33.060	6.408	-20.884	up
60.274	0.090277	-0.599031	-1.061303	-13.380	-37.860	-34.080	6.337	-20.429	up
60.293	-0.002366	-0.625869	-1.214934	-13.920	-38.160	-34.080	6.337	-20.429	up
60.313	-0.271023	-0.481680	-0.643252	-14.220	-37.620	-34.560	6.110	-19.725	up
60.334	-0.191448	-0.314272	-0.672346	-14.220	-38.100	-34.380	5.862	-19.488	up
60.354	0.053331	0.447084	-1.037365	-14.160	-38.040	-34.380	5.661	-19.313	up
60.373	0.153649	0.784780	-0.835063	-13.920	-36.420	-34.860	5.439	-18.845	up
60.393	-0.098134	0.386332	-0.310561	-13.980	-36.240	-35.460	5.385	-18.435	up
60.414	-0.038155	0.009332	-0.036619	-15.000	-37.200	-35.400	5.330	-17.945	up
60.434	0.032199	0.161628	0.547019	-15.960	-36.900	-35.340	5.301	-17.796	up
60.470	0.328819	0.182070	0.678108	-16.080	-37.320	-34.620	5.301	-17.796	up
60.474	0.163225	0.436199	0.093453	-15.600	-36.960	-36.300	5.409	-17.846	up
60.494	-0.111782	0.591796	0.334591	-15.540	-37.020	-36.120	5.500	-17.651	up
60.515	-0.460406	0.819789	-0.021124	-15.180	-36.900	-36.000	5.577	-17.477	up
60.534	-0.434780	1.574050	-0.146368	-14.520	-36.480	-36.240	5.741	-17.278	up
60.554	-0.174528	0.955660	0.587568	-13.860	-35.580	-36.180	5.977	-17.095	up
60.578	-0.105136	0.328286	1.521693	-13.560	-35.220	-35.940	6.415	-16.694	up
60.594	-0.339454	0.443717	1.749427	-13.560	-35.760	-36.660	6.738	-16.400	up
60.613	-0.517539	0.367407	1.690362	-13.380	-35.700	-37.260	7.273	-16.122	up
60.634	-0.946224	0.151682	0.926707	-13.200	-35.220	-36.600	7.273	-16.122	up
60.653	0.210942	0.223075	2.089694	-12.720	-34.980	-36.060	8.047	-16.304	up
60.674	0.643322	0.329236	2.069838	-12.480	-35.040	-36.600	8.315	-16.184	up
60.693	0.884060	-0.453989	2.993060	-12.780	-35.160	-37.020	8.315	-16.184	up
60.714	1.235626	-1.684207	3.932529	-12.720	-34.560	-37.140	9.275	-14.775	up
60.733	0.840571	-2.465171	4.004344	-12.720	-34.140	-37.620	9.919	-14.079	up
60.754	1.100299	-3.026818	3.884937	-12.300	-33.660	-38.040	9.919	-14.079	ground
60.773	1.021212	-2.370048	2.453075	-12.180	-34.200	-37.860	10.554	-14.333	ground
60.793	0.894936	-1.852525	0.610178	-12.540	-34.500	-37.620	10.554	-14.333	ground
60.813	1.065300	-1.338833	-0.585805	-12.240	-34.620	-37.020	10.978	-15.351	ground
60.833	1.435553	-1.507447	-0.799447	-11.760	-34.260	-36.300	11.219	-15.634	ground
60.853	1.228101	-1.726602	-1.285278	-11.100	-34.320	-36.180	11.219	-15.634	ground
60.873	0.847213	-1.819879	-1.759902	-10.260	-34.620	-36.900	12.023	-15.822	ground
60.894	0.733160	-1.521831	-2.044966	-10.380	-34.500	-37.080	12.456	-15.844	ground
60.913	0.536415	-1.077567	-2.531264	-10.620	-34.560	-36.840	12.456	-15.844	ground
60.933	0.464444	-0.582849	-2.936397	-10.680	-34.500	-36.060	12.736	-16.007	ground
60.953	0.342304	-0.172034	-2.740400	-10.440	-34.980	-35.880	13.341	-16.407	ground
60.975	0.327024	-0.003500	-2.493197	-11.100	-35.580	-35.640	13.701	-16.451	ground
60.994	0.289863	0.130446	-2.299096	-11.100	-35.940	-36.060	13.701	-16.451	ground
61.013	0.646235	-0.122169	-1.171858	-10.320	-35.460	-35.940	14.421	-16.309	ground
61.034	0.590770	-0.571124	-0.684284	-10.500	-35.460	-36.300	14.786	-16.250	ground
61.054	0.363784	-0.517880	-1.066437	-10.200	-35.340	-36.300	14.786	-16.250	ground
61.073	0.634381	-0.622763	-1.076386	-9.600	-34.680	-36.660	15.380	-16.363	ground
61.093	0.961733	-0.337102	-1.038904	-9.660	-35.400	-36.360	16.468	-16.771	ground
61.114	0.647877	-0.256116	-1.290648	-9.060	-34.800	-35.640	16.937	-16.847	ground
61.134	0.367917	-0.153322	-1.834663	-9.000	-35.040	-34.980	16.937	-16.847	ground
61.155	0.298378	0.065926	-2.021547	-8.760	-36.060	-35.760	17.944	-16.947	ground
61.174	0.426632	0.017983	-1.686619	-8.460	-35.880	-35.460	18.356	-16.953	ground
61.195	0.637688	0.346351	-1.324535	-8.760	-35.400	-35.040	18.552	-16.918	ground
61.215	0.657115	0.490460	-0.774661	-8.640	-35.040	-35.040	18.764	-16.796	ground
61.234	0.851337	0.932477	-0.440533	-8.520	-35.280	-36.540	18.764	-16.796	ground
61.254	0.905865	1.338883	-0.352273	-8.880	-35.940	-35.280	19.056	-16.752	ground
61.274	0.819231	1.457306	-0.203014	-8.640	-35.160	-35.100	19.216	-16.768	ground
61.293	0.760000	1.405109	0.143684	-8.880	-34.920	-35.460	19.480	-16.778	ground
61.314	0.460466	1.147469	0.432460	-8.880	-35.340	-34.620	19.643	-16.818	ground
61.346	0.382218	1.328372	0.424360	-8.040	-34.800	-35.280	19.840	-17.047	ground
61.358	0.462417	1.609691	0.318917	-8.640	-35.340	-35.280	19.840	-17.047	ground
61.374	0.721088	1.079140	0.717469	-7.980	-35.160	-35.520	20.312	-17.651	ground
61.395	0.823528	0.014653	1.019237	-8.700	-35.160	-35.760	20.312	-17.651	ground
61.413	0.641550	-0.702058	1.033893	-9.000	-35.340	-34.500	20.575	-17.775	ground
61.434	0.466905	-0.184461	1.576749	-9.360	-36.000	-32.700	21.097	-17.606	ground
61.454	0.796209	-0.028000	1.995999	-9.360	-34.860	-32.640	21.097	-17.606	ground
61.474	1.102178	-0.085444	1.994988	-8.820	-34.020	-31.980	21.319	-17.341	ground
61.493	1.190975	-0.851854	2.644857	-8.820	-34.200	-32.280	21.319	-17.341	ground
61.514	0.772095	-1.918725	3.050697	-7.320	-34.200	-33.300	21.807	-16.937	ground
61.534	0.230213	-2.359903	1.945273	-7.020	-34.080	-33.180	22.032	-16.930	ground
61.554	-0.089069	-1.556287	0.365224	-9.120	-34.500	-32.580	22.055	-17.218	ground
61.573	-0.331054	-0.709262	-1.114977	-9.000	-34.440	-32.700	22.055	-17.218	ground
61.594	-0.581643	-0.354576	-1.889458	-6.180	-34.320	-31.920	21.982	-18.724	ground
61.614	-0.653838	-0.083997	-2.610043	-6.840	-34.800	-31.920	21.961	-19.493	ground
61.634	-0.455950	-0.114333	-2.566023	-7.980	-35.280	-31.620	21.961	-19.493	ground
61.654	-0.232522	-1.093387	-1.371721	-8.460	-35.400	-31.440	21.997	-19.776	ground
61.675	-0.563552	-1.804324	-0.723901	-8.100	-35.220	-31.140	22.495	-19.170	ground
61.695	-0.891520	-1.936324	-0.622592	-8.160	-34.800	-31.680	22.919	-18.469	ground
61.716	-0.844930	-2.034102	-0.176880	-7.680	-34.740	-32.400	23.169	-18.004	ground
61.735	-0.843144	-1.989828	0.109359	-7.140	-34.440	-32.640	23.463	-17.443	ground
61.756	-0.578243	-1.648423	0.067258	-5.880	-33.420	-33.120	23.562	-17.202	ground
61.776	-0.434394	-1.296333	-0.198087	-6.000	-33.000	-33.540	23.541	-17.010	ground
61.798	0.024361	-0.549317	-0.554344	-6.060	-32.700	-33.600	23.430	-16.956	ground
61.815	0.247102	0.080370	-0.823640	-6.720	-33.420	-33.120	23.430	-16.956	ground
61.836	0.317384	0.546270	-1.342078	-6.780	-33.000	-33.660	23.199	-17.101	ground
61.855	0.177391	0.597311	-1.189911	-6.840	-32.880	-33.120	23.175	-17.289	ground
61.877	0.030160	0.611940	-0.911520	-6.900	-33.120	-33.300	23.166	-17.420	ground
61.895	0.207089	0.840657	-1.089557	-7.080	-33.480	-33.840	23.166	-17.420	ground
61.916	0.479309	1.128903	-1.012936	-7.680	-33.960	-33.420	23.153	-17.741	ground
61.936	0.637018	1.092506	-0.922278	-7.560	-34.440	-32.400	23.357	-17.901	ground
61.959	0.393392	0.716132	-0.492462	-6.780	-33.660	-32.040	23.619	-18.021	ground
61.976	-0.052222	0.264605	-0.597010	-6.720	-33.780	-32.640	23.619	-18.021	ground
61.995	0.190570	0.212218	-0.107888	-6.300	-32.880	-32.280	24.304	-18.285	ground
62.015	0.414467	0.042815	0.013691	-6.720	-33.240	-31.440	24.698	-18.409	ground
62.035	0.252118	-0.131683	0.535196	-8.040	-33.600	-30.480	25.011	-18.433	ground
62.066	0.189304	-0.322268	1.119673	-7.800	-33.480	-31.020	25.011	-18.433	ground
62.077	0.239717	-0.214274	1.335593	-8.040	-33.300	-30.720	25.828	-18.406	ground
62.096	0.591277	-0.144769	1.639834	-7.080	-32.820	-31.800	26.351	-18.345	ground
62.117	0.906378	-0.803931	1.943333	-5.580	-31.980	-32.580	26.746	-18.164	ground
62.136	0.931681	-1.620419	2.883041	-6.060	-32.220	-32.760	26.746	-18.164	ground
62.157	1.041850	-2.229260	3.728163	-6.540	-32.400	-32.160	27.430	-17.684	ground
62.177	1.007510	-2.747349	3.677590	-6.300	-31.980	-32.640	28.520	-17.249	ground
62.197	0.572289	-2.607601	1.935108	-6.180	-31.860	-32.700	28.954	-17.599	ground
62.217	0.360786	-1.851735	-0.386058	-6.960	-32.520	-31.500	29.582	-18.622	ground
62.237	0.656663	-1.358239	-1.509868	-6.120	-32.100	-30.840	29.994	-19.341	ground
62.256	0.868431	-1.231064	-1.692943	-5.700	-31.560	-30.420	30.693	-20.001	ground
62.278	0.717650	-1.208736	-1.807028	-4.920	-31.980	-30.480	31.228	-20.073	ground
62.296	0.550476	-1.134949	-1.886161	-4.680	-32.640	-30.720	32.113	-19.903	ground
62.318	0.441434	-0.986109	-1.871242	-5.160	-32.340	-30.720	32.741	-19.755	ground
62.337	0.273259	-0.903457	-1.790429	-4.500	-31.860	-31.080	33.701	-19.646	ground
62.358	0.030138	-0.517390	-1.836812	-3.720	-32.100	-31.200	34.327	-19.640	ground
62.377	-0.278852	-0.080385	-2.087262	-3.780	-32.340	-31.440	34.327	-19.640	ground
62.398	-0.426202	0.445079	-2.261346	-3.360	-31.860	-31.320	35.634	-19.527	ground
62.416	-0.132501	0.875327	-2.258988	-3.600	-31.620	-30.300	36.199	-19.445	ground
62.436	0.356639	0.897544	-1.718520	-4.020	-30.900	-29.760	36.570	-19.394	ground
62.457	0.353944	0.545098	-0.841541	-4.800	-31.740	-29.580	36.570	-19.394	ground
62.476	-0.067617	0.033712	-0.196439	-4.200	-31.980	-30.240	37.601	-18.911	ground
62.497	-0.365389	-0.169096	-0.066465	-3.600	-30.960	-30.840	38.047	-18.434	ground
62.518	-0.172103	-0.270671	0.100312	-3.300	-30.060	-30.780	38.047	-18.434	ground
62.536	0.163027	-0.143275	0.769420	-2.580	-30.060	-30.720	38.178	-18.171	ground
62.557	0.320159	0.149094	1.283939	-2.280	-29.460	-30.480	38.044	-17.996	ground
62.583	0.355949	0.582208	1.191216	-2.160	-29.640	-31.140	37.724	-18.271	ground
62.597	0.635559	1.171036	0.873100	-2.940	-30.300	-30.960	37.461	-18.558	ground
62.617	0.703722	1.305447	0.736830	-3.600	-30.600	-30.300	37.461	-18.558	ground
62.638	0.432769	0.550588	0.654483	-2.820	-30.120	-30.060	37.009	-19.266	ground
62.657	0.109720	-0.528164	1.391454	-3.420	-30.720	-30.240	36.835	-19.523	ground
62.677	0.033550	-0.734551	1.536184	-4.440	-31.620	-31.260	36.835	-19.523	ground
62.697	0.674963	0.144628	1.294641	-3.720	-30.780	-31.200	36.632	-19.677	ground
62.718	1.158243	-0.124291	2.513691	-4.260	-30.360	-30.720	35.849	-19.948	ground
62.737	0.932880	-1.554565	3.994297	-3.960	-29.880	-30.780	35.426	-19.755	ground
62.757	0.286205	-2.849789	5.169580	-4.440	-30.000	-30.900	35.123	-19.698	ground
62.776	0.118477	-2.023244	3.520484	-5.100	-29.940	-30.900	35.123	-19.698	ground
62.797	-0.243517	-0.162741	-0.516215	-4.740	-30.120	-30.000	34.144	-21.407	ground
62.817	-0.532478	1.254511	-2.625397	-4.860	-29.820	-30.180	33.584	-22.910	ground
62.838	-0.752771	1.722682	-3.284518	-5.880	-30.900	-28.380	33.297	-23.575	ground
62.857	-1.167137	1.088064	-2.947113	-6.840	-32.220	-28.500	33.042	-23.961	ground
62.878	-1.481450	-0.248205	-2.100694	-6.120	-31.980	-28.080	32.959	-23.792	ground
62.898	-1.594192	-1.177520	-1.342770	-6.480	-32.220	-27.720	32.881	-23.155	ground
62.918	-1.732342	-2.185142	-0.811000	-6.600	-32.280	-29.640	32.828	-22.639	ground
62.938	-1.945173	-2.852870	-0.309563	-5.640	-31.500	-30.240	32.828	-22.639	ground
62.958	-1.987312	-3.036458	0.134044	-6.540	-31.320	-30.180	32.354	-21.556	ground
62.978	-1.823021	-2.273711	-0.801370	-6.360	-31.200	-29.700	31.646	-21.487	ground
62.998	-0.840103	-0.803859	-1.923519	-6.120	-30.960	-29.880	30.988	-21.662	ground
63.018	-0.173149	0.052800	-2.278255	-6.240	-30.420	-29.820	29.948	-21.983	ground
63.038	0.188909	0.471739	-2.387809	-6.180	-30.240	-29.580	29.311	-22.106	ground
63.058	0.394383	0.691584	-2.220209	-7.320	-31.140	-30.060	28.484	-22.126	ground
63.078	0.634053	0.752242	-1.899289	-6.900	-30.540	-29.280	28.046	-22.039	ground
63.098	0.666217	0.713483	-1.645813	-7.140	-30.720	-29.400	27.603	-21.816	ground
63.118	0.503117	0.345689	-1.212801	-6.660	-30.540	-29.820	27.432	-21.624	ground
63.138	0.550626	0.033394	-0.698237	-6.960	-30.000	-30.000	27.432	-21.624	ground
63.159	0.563202	-0.088490	-0.375934	-7.860	-31.140	-30.240	27.226	-21.055	ground
63.178	0.438748	-0.597518	0.426792	-6.900	-30.780	-29.820	27.226	-21.055	ground
63.199	0.528628	-0.853869	1.121176	-6.600	-30.120	-29.460	27.287	-20.625	ground
63.231	0.639991	-0.726606	1.545145	-6.960	-30.960	-29.040	27.391	-20.528	ground
63.238	0.557058	-0.331514	1.613974	-7.260	-30.660	-29.760	27.516	-20.391	ground
63.259	0.570390	-0.206240	1.713781	-6.300	-29.340	-30.240	27.516	-20.391	ground
63.279	0.937545	-0.879902	2.388848	-6.300	-29.280	-30.600	28.060	-19.865	ground
63.299	1.101269	-1.981733	3.311723	-6.780	-29.700	-30.720	28.060	-19.865	ground
63.319	0.929040	-3.133890	5.247408	-5.940	-29.100	-30.060	29.006	-18.907	ground
63.339	0.718342	-3.573223	5.219220	-6.420	-29.640	-30.120	29.458	-18.480	ground
63.359	1.005486	-2.611041	2.266804	-6.180	-29.340	-31.080	29.671	-18.591	ground
63.379	1.336922	-2.023951	0.024879	-5.400	-28.860	-30.720	30.077	-19.318	ground
63.399	1.261878	-1.904289	-0.565000	-5.640	-30.420	-30.720	30.477	-19.937	ground
