time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
31.521	-0.715954	-3.305219	4.101972	-11.520	-0.900	-37.740	260.472	-24.887	ground
31.540	-0.195361	-2.038254	2.207542	-11.400	0.000	-38.340	260.328	-24.918	ground
31.561	0.765017	-1.408819	1.125620	-11.460	0.240	-37.560	260.102	-25.394	ground
31.581	1.058830	-1.612980	1.141579	-11.580	0.360	-37.380	260.074	-25.701	ground
31.600	0.813747	-1.383257	0.478069	-12.120	-0.360	-38.100	260.074	-25.701	ground
31.620	0.707046	-0.743461	-0.464399	-12.600	-1.080	-37.560	260.308	-25.893	ground
31.641	0.782811	-0.366105	-1.084992	-12.420	-0.900	-37.620	260.527	-25.824	ground
31.660	0.609808	-0.269185	-1.582732	-11.160	0.120	-37.260	260.708	-25.863	ground
31.680	0.277796	-0.027057	-2.068223	-11.400	-0.120	-37.800	260.708	-25.863	ground
31.700	-0.026496	0.420066	-2.555163	-11.040	-0.660	-38.280	261.053	-26.154	ground
31.720	-0.150077	0.858278	-2.928192	-10.980	-1.200	-37.740	261.541	-26.753	ground
31.740	-0.062484	1.234761	-2.884432	-11.220	-0.840	-37.620	261.618	-26.859	ground
31.760	0.323333	1.303974	-2.338916	-10.620	-0.900	-38.100	261.618	-26.859	ground
31.779	0.448376	1.158448	-1.748627	-10.980	-0.960	-38.460	261.720	-26.924	ground
31.800	0.477875	0.830537	-1.347433	-11.460	-0.900	-37.620	261.829	-26.855	ground
31.820	0.174681	0.459667	-0.558442	-11.280	-0.420	-37.260	261.829	-26.855	ground
31.840	-0.085381	0.167838	-0.109897	-11.640	-0.780	-37.380	261.880	-26.698	ground
31.860	0.021780	0.570877	0.034678	-12.060	-0.780	-37.500	261.638	-26.383	ground
31.880	0.302162	1.319126	-0.316023	-11.880	-0.360	-37.320	261.328	-26.559	ground
31.900	0.022571	1.038984	0.215444	-11.520	-0.360	-37.620	261.133	-26.689	ground
31.938	-0.289590	0.244265	1.455988	-10.440	0.900	-38.340	261.133	-26.689	ground
31.941	-0.287191	-0.651046	2.764639	-11.700	0.180	-37.920	260.518	-26.563	ground
31.960	-0.382270	-1.145613	3.630361	-11.580	0.960	-37.800	259.999	-26.315	ground
31.980	-0.377492	-0.709631	3.428563	-11.760	1.500	-37.080	259.566	-26.314	ground
32.004	0.076777	0.823426	1.996301	-11.760	1.380	-37.380	258.804	-26.661	ground
32.019	0.815039	0.625815	1.255612	-11.340	1.440	-37.140	258.804	-26.661	ground
32.040	-0.029176	-1.056612	2.721983	-11.580	1.860	-38.700	257.903	-27.067	ground
32.060	-1.032839	-1.098035	2.073057	-11.340	2.040	-38.760	257.903	-27.067	ground
32.080	-0.818494	-0.033442	0.189806	-10.560	2.400	-37.980	256.893	-27.606	ground
32.099	-0.364237	0.276759	-0.425986	-10.440	2.160	-38.280	256.893	-27.606	ground
32.120	-0.631983	0.191597	-0.627793	-9.780	2.640	-38.220	256.447	-27.926	ground
32.140	-0.825536	-0.111019	-0.869954	-9.480	3.780	-38.820	255.605	-28.138	ground
32.159	-0.546000	-0.287363	-1.057458	-9.840	3.660	-38.820	255.605	-28.138	ground
32.179	-0.317750	-0.672027	-1.179759	-9.660	3.360	-38.460	255.146	-27.831	ground
32.199	-0.117612	-1.143527	-1.054664	-8.760	4.500	-38.280	254.426	-27.108	ground
32.220	-0.254248	-1.431840	-1.022702	-9.480	4.620	-38.520	254.117	-26.831	ground
32.239	-0.333849	-1.165861	-1.385217	-9.360	3.960	-38.580	253.492	-26.627	ground
32.259	0.038759	-0.293301	-2.188229	-9.300	4.200	-38.760	252.958	-26.696	ground
32.279	0.513465	0.309952	-2.494150	-9.060	4.560	-39.480	252.108	-27.009	ground
32.299	0.643620	0.859469	-2.606906	-9.060	3.900	-39.240	252.108	-27.009	ground
32.320	0.440944	1.200026	-2.600294	-9.480	3.600	-38.220	250.918	-27.737	ground
32.339	0.329486	1.695098	-2.758264	-9.060	4.140	-38.580	250.519	-28.014	ground
32.359	0.306669	1.874892	-2.699315	-9.420	3.780	-38.580	250.028	-28.319	ground
32.379	0.319182	1.564106	-2.095543	-9.600	3.840	-38.280	250.028	-28.319	ground
32.399	-0.171165	0.549587	-0.893441	-9.180	4.560	-38.220	249.713	-28.501	ground
32.418	-0.617127	0.223022	-0.143506	-9.420	4.560	-38.460	249.713	-28.501	ground
32.439	-0.282035	0.086883	0.423437	-9.120	5.100	-39.120	249.650	-28.603	ground
32.461	-0.013900	-0.441425	1.600352	-9.540	4.680	-38.940	249.739	-28.691	ground
32.494	-0.132207	-0.794973	2.671373	-10.440	4.020	-37.920	250.074	-28.725	ground
32.498	-0.305923	-0.157127	2.650634	-11.100	4.020	-38.520	250.411	-28.578	ground
32.519	-0.454954	0.392432	2.104188	-10.140	4.800	-37.980	251.095	-28.073	ground
32.539	-0.653303	-0.004087	2.054264	-9.960	4.860	-37.920	251.095	-28.073	ground
32.559	-0.548572	-1.570692	2.397473	-10.440	4.800	-37.860	251.661	-27.510	ground
32.579	-0.859442	-3.556578	3.723069	-10.980	4.620	-38.580	253.097	-25.494	ground
32.602	-1.585636	-4.185146	3.949650	-11.100	5.340	-38.760	253.097	-25.494	ground
32.619	-0.963674	-2.586777	1.794598	-10.140	6.240	-38.940	253.514	-24.706	ground
32.638	0.449449	-1.338248	0.774989	-10.980	5.460	-39.240	253.085	-25.338	ground
32.657	1.094592	-1.114767	0.921467	-11.100	5.160	-39.060	253.085	-25.338	ground
32.678	1.309655	-1.023302	0.356120	-10.440	4.860	-38.820	252.864	-25.902	ground
32.699	1.404120	-0.875742	-0.206580	-11.280	4.500	-38.160	252.943	-25.892	ground
32.719	1.322499	-0.761611	-0.739541	-10.500	5.580	-39.060	253.229	-25.849	ground
32.737	1.090403	-0.583844	-1.199055	-10.380	4.860	-39.240	253.229	-25.849	ground
32.758	0.506243	-0.233991	-2.139638	-10.320	4.740	-39.960	254.000	-26.189	ground
32.778	0.187570	0.231289	-2.948704	-10.200	4.440	-40.200	254.360	-26.539	ground
32.798	0.243322	0.439973	-3.293626	-10.320	3.600	-39.900	254.802	-27.063	ground
32.818	0.579729	0.711729	-3.021418	-10.260	3.720	-40.080	254.802	-27.063	ground
32.838	0.911674	1.069387	-2.881933	-11.220	2.520	-39.360	255.374	-27.668	ground
32.857	0.701898	1.056171	-2.327084	-11.220	2.100	-39.720	255.374	-27.668	ground
32.878	0.397520	1.323166	-2.024407	-11.100	2.160	-39.780	256.112	-27.774	ground
32.897	0.277546	1.424080	-1.706408	-11.400	1.500	-39.960	256.412	-27.723	ground
32.918	-0.142214	1.224106	-0.664599	-11.400	1.380	-39.600	256.826	-27.464	ground
32.938	-0.547830	1.059625	0.505212	-11.640	1.560	-39.060	257.008	-27.241	ground
32.958	-0.588645	1.176293	1.408283	-11.100	1.920	-39.480	257.080	-27.172	ground
32.992	-0.176747	1.526946	1.613335	-11.640	1.860	-39.780	257.061	-27.432	ground
32.997	0.068529	1.229634	1.881955	-12.000	2.940	-40.020	257.080	-27.852	ground
33.018	-0.084813	0.230830	2.185865	-12.120	2.400	-39.600	257.080	-27.852	ground
33.038	-0.748994	-1.077742	3.108530	-12.420	1.500	-40.140	257.158	-27.954	ground
33.056	-0.787870	-1.219522	3.175772	-12.180	2.160	-40.260	257.237	-27.879	ground
33.077	-0.205467	0.448860	1.887769	-12.600	1.620	-39.780	257.117	-27.930	ground
33.097	0.201779	0.115047	1.121058	-12.540	2.040	-39.780	256.869	-28.362	ground
33.117	-0.417426	-1.707875	2.400568	-12.240	2.640	-40.140	256.744	-28.639	ground
33.137	-1.250647	-1.998231	2.315369	-13.020	2.100	-40.560	256.473	-28.833	ground
33.157	-1.107816	-0.600894	0.447116	-12.060	2.280	-40.860	255.965	-29.264	ground
33.177	-0.760928	0.191631	-0.558466	-12.780	0.960	-40.680	255.965	-29.264	ground
33.197	-0.807510	0.079142	-1.003444	-12.600	1.920	-40.980	255.585	-29.617	ground
33.216	-0.875522	-0.642887	-0.751546	-11.880	2.940	-41.340	254.805	-29.694	ground
33.238	-0.745383	-1.159593	-0.652270	-12.000	1.620	-41.040	254.339	-29.158	ground
33.257	-0.375746	-1.416982	-0.711653	-12.360	1.740	-41.460	253.992	-28.721	ground
33.277	-0.167956	-1.703620	-0.451056	-12.540	2.700	-41.640	253.455	-28.044	ground
33.296	-0.171879	-1.841775	-0.620048	-12.240	2.940	-41.820	253.068	-27.677	ground
33.317	-0.169067	-1.502898	-1.005420	-11.700	3.420	-41.640	252.361	-27.377	ground
33.337	0.114013	-0.721840	-1.700268	-11.220	4.260	-41.160	251.800	-27.372	ground
33.357	0.365058	-0.110720	-2.130998	-12.060	3.960	-41.640	250.923	-27.593	ground
33.376	0.638146	0.323659	-2.231715	-11.940	4.320	-41.940	250.923	-27.593	ground
33.397	0.857738	0.644408	-2.134065	-11.580	4.440	-42.240	249.638	-28.147	ground
33.417	1.049159	1.059195	-2.126341	-11.940	4.200	-42.180	249.638	-28.147	ground
33.437	0.881303	1.411495	-2.134452	-12.480	3.720	-42.120	248.875	-29.009	ground
33.456	0.892468	1.579240	-1.885782	-12.840	3.420	-41.940	248.875	-29.009	ground
33.477	0.730412	0.954401	-1.216068	-13.380	3.300	-41.400	248.817	-29.749	ground
33.496	0.039666	0.649314	-1.069416	-13.440	3.540	-41.940	248.817	-29.749	ground
33.517	0.034270	0.629058	-1.051835	-13.560	3.600	-42.360	249.213	-30.114	ground
33.536	0.263449	0.464801	-0.091876	-14.100	3.600	-41.820	249.213	-30.114	ground
33.557	-0.188254	-0.155070	1.373712	-13.320	4.440	-42.120	249.922	-29.504	ground
33.590	-0.911194	-0.838521	2.701774	-14.040	3.960	-42.420	249.922	-29.504	ground
33.596	-1.249741	-0.411685	2.179995	-13.980	4.080	-42.180	250.302	-29.143	ground
33.616	-0.841060	0.388071	1.046554	-14.040	3.900	-42.060	251.008	-28.919	ground
33.637	0.171550	0.391352	0.662235	-14.640	3.780	-42.300	251.339	-28.570	ground
33.657	0.693849	-2.397110	2.644626	-15.240	3.600	-41.700	251.339	-28.570	ground
33.677	-0.309334	-4.052249	4.442696	-14.640	4.680	-41.280	252.139	-26.604	ground
33.696	-0.553847	-3.483850	3.625485	-15.000	5.340	-40.980	252.259	-26.190	ground
33.716	0.249400	-2.026588	1.120795	-15.300	5.460	-41.280	252.153	-26.191	ground
33.737	1.064400	-1.518071	0.512379	-15.720	5.280	-41.460	252.034	-26.306	ground
33.756	1.161562	-1.419035	0.600948	-14.580	6.300	-41.760	252.034	-26.306	ground
33.775	1.051382	-0.795400	-0.118555	-15.000	5.520	-41.580	251.975	-26.455	ground
33.796	1.074492	-0.175141	-0.924419	-14.580	5.940	-41.400	252.114	-26.474	ground
33.816	1.044208	0.158483	-1.641518	-14.220	6.120	-41.220	252.114	-26.474	ground
33.838	0.724974	0.263587	-2.005712	-14.820	5.280	-41.640	252.230	-26.442	ground
33.856	0.260263	0.395454	-2.316051	-14.940	5.160	-42.300	252.799	-26.717	ground
33.876	-0.009867	0.576407	-2.613073	-15.120	5.040	-42.180	253.186	-27.071	ground
33.896	0.050507	1.032152	-2.906525	-15.300	4.380	-42.300	253.186	-27.071	ground
33.916	0.367358	1.577496	-2.801434	-14.400	4.800	-42.720	253.660	-27.541	ground
33.935	0.602340	1.452795	-1.911595	-14.820	3.720	-42.300	253.880	-27.576	ground
33.956	0.438325	0.983327	-1.197260	-14.220	4.500	-42.720	254.297	-27.445	ground
33.975	0.141657	0.834853	-1.046821	-14.160	4.620	-43.080	254.297	-27.445	ground
33.995	0.132556	0.777975	-0.889140	-14.520	3.300	-42.480	254.565	-27.254	ground
34.015	-0.088867	0.611381	-0.291369	-14.580	3.780	-42.300	255.014	-26.592	ground
34.036	-0.611407	0.814793	0.229178	-14.460	4.380	-42.420	255.084	-26.338	ground
34.056	-0.613502	1.243789	0.246843	-13.980	4.740	-42.720	254.996	-26.356	ground
34.076	-0.108700	1.294194	1.038979	-14.040	4.860	-43.440	254.756	-26.627	ground
34.108	0.501853	1.039939	1.428081	-13.860	4.680	-43.560	254.756	-26.627	ground
34.116	0.276313	0.226265	2.027463	-14.580	4.020	-42.840	254.631	-26.867	ground
34.136	-0.298963	-1.141531	3.414156	-15.300	3.960	-42.240	254.581	-26.828	ground
34.156	-0.629565	-1.464282	4.221773	-14.580	4.320	-41.760	254.542	-26.466	ground
34.175	-0.211700	-0.759823	3.491377	-14.580	5.280	-42.240	254.269	-25.895	ground
34.196	-0.382632	-1.398537	3.191313	-14.460	5.820	-42.960	253.457	-25.646	ground
34.216	-1.131920	-1.312916	2.646762	-13.680	6.060	-42.660	253.077	-25.851	ground
34.235	-1.312172	-0.207430	0.664496	-14.760	4.980	-42.960	252.346	-26.492	ground
34.255	-1.261854	0.208850	-0.257077	-13.800	5.880	-43.080	252.346	-26.492	ground
34.275	-1.136427	0.050290	-0.411134	-12.960	6.300	-43.500	251.794	-26.853	ground
34.295	-1.102718	-0.462895	-0.368965	-13.260	5.760	-43.560	250.386	-26.927	ground
34.316	-1.011873	-0.738544	-0.580303	-13.560	5.640	-43.680	249.596	-26.656	ground
34.335	-0.841255	-0.996076	-0.780964	-13.380	6.480	-43.560	249.596	-26.656	ground
34.354	-0.872683	-1.468281	-0.866606	-12.960	6.660	-43.380	248.334	-26.133	ground
34.375	-0.799446	-1.669808	-0.954925	-12.480	7.440	-43.680	247.730	-26.016	ground
34.394	-0.584789	-1.016948	-1.472254	-12.600	7.380	-43.680	247.730	-26.016	ground
34.414	-0.393016	-0.192332	-1.962611	-12.240	7.560	-43.920	245.823	-26.388	ground
34.434	-0.285226	0.447610	-2.532945	-12.000	7.800	-43.380	244.587	-26.966	ground
34.455	-0.232994	0.738266	-2.507764	-12.060	7.740	-43.740	244.587	-26.966	ground
34.475	-0.238066	1.020494	-2.115233	-11.700	8.280	-43.920	243.782	-27.353	ground
34.494	0.126545	1.521376	-2.052617	-10.740	9.000	-43.980	241.959	-28.265	ground
34.514	0.369865	1.749355	-1.768151	-11.460	8.520	-44.100	241.199	-28.533	ground
34.534	0.130556	1.014016	-1.089592	-11.640	8.280	-44.400	240.923	-28.556	ground
34.555	-0.439436	0.241806	-0.730130	-11.880	7.860	-44.400	240.694	-28.584	ground
34.574	-0.897838	0.069505	-0.533787	-11.520	7.800	-44.340	240.541	-28.670	ground
34.594	-0.687384	0.507999	-0.800214	-12.300	6.900	-45.300	240.254	-28.878	ground
34.614	-0.269884	0.697965	-0.273569	-12.360	7.440	-45.000	240.113	-28.921	ground
34.634	-0.468724	-0.013774	0.742187	-12.240	7.440	-44.820	240.072	-28.688	ground
34.672	-0.963155	-0.260741	1.210213	-10.920	8.640	-44.160	240.072	-28.688	ground
34.674	-0.833177	0.085771	1.192217	-10.620	9.600	-44.640	239.894	-27.871	ground
34.694	-0.416999	0.122641	1.460804	-10.380	10.200	-44.640	239.894	-27.871	ground
34.714	0.105751	-0.560131	1.653594	-10.980	9.600	-43.920	239.781	-27.545	ground
34.733	0.490984	-2.764738	2.749085	-11.340	9.540	-43.440	239.722	-26.852	ground
34.754	0.283658	-4.032724	4.593923	-10.440	11.580	-43.080	239.534	-24.818	ground
34.774	0.529327	-3.171909	3.626186	-10.500	11.580	-43.680	239.171	-24.525	ground
34.794	0.988095	-1.108267	1.040603	-11.520	10.800	-45.180	238.472	-25.018	ground
