time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
78.371	-0.684379	-0.082146	-5.860770	-24.540	-48.180	-57.780	357.655	-16.704	down
78.391	-0.448138	0.111132	-5.437646	-25.320	-49.320	-57.720	357.744	-17.460	down
78.411	0.183886	0.305835	-4.836871	-25.260	-49.500	-57.240	357.836	-17.770	down
78.431	0.896852	0.232421	-4.742808	-24.480	-49.080	-57.240	358.119	-18.042	down
78.451	1.103431	0.023778	-4.889481	-24.300	-49.680	-56.640	358.384	-18.119	down
78.470	1.068841	0.388824	-4.402167	-24.240	-50.160	-56.580	358.701	-18.053	down
78.490	1.185077	1.125790	-3.310284	-23.820	-50.340	-56.640	358.753	-17.910	down
78.510	1.392960	1.513251	-2.212058	-23.040	-49.560	-56.760	358.678	-17.627	down
78.530	1.723213	1.218826	-1.096312	-22.920	-48.060	-57.060	358.639	-17.426	down
78.550	1.806406	0.551656	-0.709975	-23.760	-48.960	-56.580	358.567	-17.190	down
78.571	0.508769	0.001897	-0.920210	-24.360	-49.800	-56.700	358.371	-17.113	down
78.591	-2.127782	-0.061699	-0.179846	-24.480	-49.440	-57.000	357.597	-16.952	down
78.611	-2.781924	0.368361	2.870918	-23.640	-47.640	-58.140	356.906	-16.592	down
78.647	0.354435	1.615740	7.415450	-23.640	-47.220	-58.320	356.459	-15.436	down
78.650	2.764029	1.194313	9.152581	-25.320	-47.160	-60.000	356.785	-14.458	down
78.670	2.558187	-0.204843	7.365221	-25.320	-46.320	-60.120	357.577	-13.570	down
78.691	-0.247106	-0.917276	4.017458	-24.840	-46.260	-59.160	357.915	-13.671	down
78.710	-1.990816	-0.725816	2.300219	-25.320	-47.400	-58.860	358.090	-14.404	down
78.730	-2.289551	-0.587124	2.356811	-25.140	-47.280	-59.160	358.280	-14.805	down
78.750	-0.467243	-0.081857	3.444183	-25.260	-47.760	-58.620	358.969	-14.704	down
78.770	0.695715	-0.167980	3.364991	-24.720	-46.920	-58.920	359.641	-14.141	down
78.790	0.651222	-0.222434	2.356350	-24.660	-46.260	-58.980	0.611	-13.040	down
78.810	-0.163735	-0.122608	0.676494	-25.500	-46.080	-59.520	0.998	-12.422	down
78.830	-0.892791	-0.196748	-1.152868	-25.560	-46.200	-59.700	1.194	-11.985	down
78.850	-1.080459	-0.487228	-2.713480	-25.860	-47.100	-60.000	1.243	-12.051	down
78.870	-0.851909	-0.826616	-4.062395	-25.140	-46.680	-59.820	1.449	-12.656	down
78.890	-0.424533	-1.065989	-5.127005	-24.720	-46.680	-59.880	1.717	-13.340	down
78.910	-0.269769	-1.425008	-5.965375	-24.600	-47.100	-58.440	2.298	-14.535	down
78.930	-0.025554	-1.711641	-5.953397	-24.840	-48.000	-58.440	2.816	-15.372	down
78.950	-0.055779	-1.697177	-5.264652	-24.060	-48.060	-57.720	3.698	-16.499	down
78.969	-0.114044	-1.492690	-4.649424	-23.340	-49.260	-57.000	4.270	-17.106	down
78.989	-0.216836	-1.578351	-4.269679	-23.340	-50.460	-56.880	5.144	-17.716	down
79.010	-0.405644	-1.704703	-3.908877	-22.740	-50.760	-55.920	5.789	-17.875	down
79.030	-0.415051	-1.723538	-3.042656	-22.320	-50.220	-55.980	6.769	-17.777	down
79.050	-0.541732	-1.155513	-0.971681	-21.060	-49.740	-56.220	7.356	-17.600	down
79.069	-0.478078	-0.605985	1.473388	-21.360	-50.100	-56.460	8.092	-17.268	down
79.090	0.359228	0.236251	2.409219	-19.740	-48.780	-56.280	8.589	-17.028	down
79.123	2.105446	1.200579	1.734081	-19.020	-48.780	-56.340	9.483	-16.680	down
79.133	4.080047	0.117407	2.803343	-19.740	-49.920	-57.480	10.220	-16.274	down
79.150	5.669641	-0.839353	6.052319	-19.620	-49.260	-57.840	11.224	-14.585	down
79.170	4.019194	-0.224010	7.881371	-19.860	-48.180	-59.400	11.290	-12.855	down
79.190	1.564958	0.614414	7.871005	-20.280	-47.460	-60.660	10.117	-10.264	down
79.210	0.267402	0.626807	6.621534	-20.700	-45.420	-62.160	9.038	-8.930	down
79.229	-0.367548	1.017217	5.950068	-21.120	-44.940	-62.100	7.502	-7.607	down
79.249	-0.188816	1.101183	6.443148	-22.500	-43.920	-62.220	6.613	-7.132	down
79.268	-0.232984	0.667691	5.973703	-22.860	-43.440	-63.300	5.626	-7.034	down
79.288	-0.513864	0.535034	3.754079	-23.820	-43.740	-62.940	5.044	-7.388	down
79.309	-0.814906	0.666072	0.955954	-24.240	-44.160	-62.460	4.051	-8.374	down
79.329	-0.960274	0.890238	-1.162381	-24.060	-43.560	-61.680	3.285	-9.162	down
79.349	-1.179844	1.050447	-2.783101	-24.120	-43.800	-62.460	2.031	-10.413	down
79.368	-1.272929	1.220757	-4.321814	-24.900	-44.820	-61.560	1.175	-11.301	down
79.388	-1.209708	1.138945	-5.143065	-25.140	-45.060	-60.660	359.982	-12.739	down
79.409	-0.571943	0.927103	-5.536414	-24.600	-45.420	-59.100	359.350	-13.684	down
79.429	-0.011557	0.761873	-6.020373	-25.080	-46.080	-59.220	358.631	-15.137	down
79.449	0.279636	0.675019	-6.542921	-25.320	-46.740	-58.560	358.270	-16.185	down
79.469	0.046385	0.363976	-6.822842	-25.020	-46.680	-57.420	357.887	-17.872	down
79.489	-0.007187	0.198470	-6.452232	-25.560	-47.700	-55.920	357.762	-18.997	down
79.509	0.368586	0.352450	-5.701468	-24.960	-47.820	-56.220	357.735	-20.496	down
79.528	1.029912	0.793423	-5.011751	-25.140	-48.600	-55.560	357.729	-21.258	down
79.548	1.320284	0.857596	-4.149930	-25.800	-49.200	-54.900	357.654	-21.927	down
79.568	0.857874	-0.061760	-3.229014	-24.960	-48.300	-55.020	357.575	-21.957	down
79.588	0.351182	-0.890119	-2.408022	-25.020	-48.300	-54.360	357.328	-21.415	down
79.608	-0.527317	-0.912455	-0.811862	-24.660	-47.460	-55.980	356.969	-20.772	down
79.628	-1.161903	0.088586	1.819971	-25.260	-47.460	-57.000	356.115	-19.633	down
79.665	-0.805235	1.109643	4.955105	-25.680	-46.380	-58.620	355.550	-18.798	down
79.668	0.832474	1.022546	8.069321	-25.560	-45.780	-58.800	355.233	-17.444	down
79.688	1.602948	0.660733	8.508763	-26.640	-45.420	-58.980	355.416	-16.437	down
79.709	1.128351	0.575570	7.906852	-26.820	-44.280	-59.880	355.779	-15.085	down
79.727	1.099764	0.200843	7.474442	-26.940	-43.140	-60.000	356.000	-14.285	down
79.747	0.682276	-0.549346	6.875853	-26.760	-43.080	-60.300	356.454	-12.940	down
79.767	0.173167	-0.393146	5.394258	-26.580	-41.760	-61.320	356.664	-12.036	down
79.787	-0.688093	-0.000805	4.019045	-26.580	-41.820	-62.160	356.549	-11.011	down
79.807	-1.385037	0.111514	2.403413	-27.360	-41.880	-61.860	356.277	-10.676	down
79.827	-1.783522	0.264571	0.423203	-27.780	-41.880	-60.900	355.771	-10.753	down
79.847	-1.885282	0.327264	-1.682589	-28.200	-42.000	-61.680	355.461	-11.154	down
79.867	-1.752072	0.263400	-3.424864	-28.260	-42.420	-60.900	355.168	-12.148	down
79.887	-1.052621	0.186960	-4.622202	-28.440	-42.480	-60.720	355.140	-12.967	down
79.908	-0.439730	-0.023482	-5.391338	-28.080	-43.080	-59.940	355.390	-14.373	down
79.928	-0.032202	-0.310254	-5.924032	-28.560	-43.800	-58.920	355.712	-15.260	down
79.948	0.051025	-0.645579	-6.425603	-28.380	-43.800	-59.280	356.310	-16.571	down
79.968	0.233956	-0.633904	-6.924454	-28.500	-45.720	-58.560	356.737	-17.401	down
79.988	0.089253	-0.666546	-7.230817	-27.540	-45.060	-58.200	357.379	-18.503	down
80.009	-0.063227	-1.093165	-6.997676	-27.540	-46.560	-58.140	357.825	-19.088	down
80.027	0.434038	-1.699176	-5.841257	-26.940	-45.900	-57.900	358.570	-19.632	down
80.048	0.915938	-1.800304	-4.036572	-27.060	-46.140	-57.720	359.066	-19.786	down
80.068	0.779867	-1.435604	-1.731044	-26.640	-46.320	-57.480	359.567	-19.857	down
80.087	0.840407	-1.028460	0.731767	-25.860	-45.540	-57.360	359.722	-19.940	down
80.108	2.991198	0.030818	4.332167	-26.100	-45.900	-57.540	359.948	-20.069	down
80.141	4.560200	0.806796	6.520235	-25.980	-45.660	-57.240	0.179	-19.927	down
80.151	4.061913	-0.341226	7.478120	-26.460	-45.180	-57.480	0.171	-19.162	down
80.167	3.216491	-0.800675	8.470605	-25.260	-43.740	-59.160	359.898	-18.395	down
80.187	2.925191	-0.747809	8.432220	-24.960	-43.740	-59.760	359.342	-17.005	down
80.209	1.279124	-0.521587	7.084436	-24.900	-42.960	-60.900	358.888	-16.090	down
80.227	-0.187071	0.603266	5.183301	-24.120	-41.940	-61.140	357.674	-14.900	down
80.247	-1.682356	1.665254	3.867593	-24.420	-41.040	-62.340	356.588	-14.240	down
80.267	-2.158902	2.268630	2.938336	-25.260	-41.400	-62.460	355.061	-13.524	down
80.287	-1.582826	1.907775	2.183750	-25.860	-40.680	-62.400	354.352	-13.211	down
80.307	-0.727195	1.529715	1.084473	-26.160	-40.020	-62.880	353.830	-12.821	down
80.327	-0.190734	1.158236	-0.389618	-26.280	-39.600	-63.060	353.656	-12.593	down
80.347	-0.197935	0.916806	-2.054021	-26.160	-38.880	-62.640	353.311	-12.435	down
80.367	-0.739543	0.820464	-3.699111	-25.860	-38.880	-63.300	352.940	-12.518	down
80.387	-1.264922	0.846590	-4.778584	-25.920	-39.300	-63.720	352.183	-12.936	down
80.407	-1.217879	0.615598	-5.456120	-26.280	-38.100	-63.780	351.670	-13.265	down
80.427	-1.024542	0.382894	-5.906508	-26.520	-38.160	-63.000	350.994	-13.762	down
80.447	-0.877666	0.343899	-6.153608	-26.220	-38.340	-61.920	350.564	-14.123	down
80.467	-0.882652	-0.012294	-6.412122	-26.220	-38.820	-61.920	349.935	-14.732	down
80.486	-0.677840	-0.550045	-6.348361	-27.360	-39.360	-62.460	349.572	-15.152	down
80.507	-0.236863	-0.368889	-5.526661	-27.420	-39.300	-62.880	349.081	-15.737	down
80.526	0.260048	-0.409406	-3.775008	-27.000	-38.640	-62.760	348.785	-16.079	down
80.546	0.679616	-0.602152	-1.264268	-27.420	-38.280	-62.520	348.396	-16.494	down
80.566	0.817745	-1.560579	0.156837	-28.320	-39.060	-61.320	348.121	-16.737	down
80.586	0.271041	-2.490681	0.257157	-28.200	-39.060	-60.780	347.510	-17.266	down
80.606	-0.968090	-2.012328	1.698877	-28.320	-39.120	-60.960	346.914	-17.753	down
80.641	-1.405480	-0.619170	4.033950	-28.680	-39.120	-60.900	345.996	-18.308	down
80.646	-0.744506	0.289965	5.255130	-29.880	-39.900	-60.300	345.699	-18.371	down
80.665	1.171899	0.553075	7.288940	-29.460	-39.360	-60.420	345.843	-17.749	down
80.686	2.710158	-0.518497	7.754488	-29.880	-38.520	-60.180	346.357	-16.796	down
80.706	2.387322	-1.464568	5.705165	-30.000	-38.340	-61.140	347.292	-15.079	down
80.726	0.718460	-1.525496	2.068426	-28.560	-36.480	-62.760	347.724	-14.063	down
80.745	-0.249089	-1.402006	0.780138	-28.800	-36.360	-63.060	348.040	-12.591	down
80.766	-0.681782	-1.217482	0.641312	-28.260	-35.640	-63.720	348.057	-11.452	down
80.786	-0.869753	-1.007033	1.041439	-27.660	-34.860	-64.140	347.684	-9.605	down
80.805	-1.388633	-0.483877	1.329860	-26.700	-32.460	-64.620	347.133	-8.522	down
80.826	-1.869637	-0.208546	0.459687	-26.940	-31.740	-65.820	345.972	-7.513	down
80.846	-1.999415	-0.585880	-1.306262	-28.020	-32.460	-65.520	345.155	-7.345	down
80.866	-1.772574	-1.263400	-2.643252	-28.500	-32.400	-64.860	344.129	-7.623	down
80.886	-1.326020	-1.695798	-3.316743	-28.320	-30.720	-64.980	343.576	-8.055	down
80.905	-1.112537	-1.587082	-3.667469	-28.980	-31.320	-65.640	342.774	-8.740	down
80.926	-1.431581	-1.563903	-3.961774	-30.120	-33.180	-65.100	342.233	-9.143	down
80.945	-1.857346	-1.869840	-4.101144	-29.880	-32.640	-64.140	341.434	-9.659	down
80.965	-1.704132	-2.251130	-3.794243	-29.400	-31.500	-64.320	340.943	-9.909	down
80.986	-1.347926	-2.405161	-3.097656	-30.300	-32.880	-63.900	340.292	-10.202	down
81.005	-1.253172	-2.228374	-2.855232	-30.600	-33.180	-63.420	339.901	-10.429	down
81.025	-0.979747	-2.356556	-2.677554	-30.420	-33.960	-64.320	339.500	-10.832	down
81.045	0.383710	-2.015428	-0.818485	-29.520	-33.060	-65.040	339.504	-11.002	down
81.065	1.744797	-1.698285	0.556445	-28.800	-32.220	-64.800	339.729	-11.064	down
81.085	2.121636	-1.159448	1.662238	-28.860	-33.240	-64.680	339.767	-11.183	down
81.120	1.243730	-0.471235	1.315688	-28.620	-33.720	-64.620	339.468	-11.712	down
81.128	0.703392	0.414377	2.440088	-28.320	-33.360	-63.960	339.090	-12.016	down
81.149	2.294750	2.374751	4.237391	-28.020	-33.060	-64.080	338.570	-11.836	down
81.165	4.562091	4.240071	5.976688	-27.840	-33.060	-64.020	338.404	-11.439	down
81.185	5.297454	4.472450	6.003322	-28.440	-33.300	-63.840	338.215	-10.879	down
81.204	3.454067	3.501005	4.751231	-27.780	-32.820	-63.840	337.703	-10.799	down
81.224	1.276403	2.329729	3.716676	-28.320	-33.000	-63.720	336.227	-11.203	down
81.244	-0.141039	0.815864	3.087621	-28.320	-32.460	-64.080	335.192	-11.500	ground
81.264	0.192893	0.804875	3.771742	-28.860	-32.880	-63.780	334.018	-11.517	ground
81.284	0.314024	0.780112	4.226147	-28.920	-31.740	-64.140	333.499	-11.194	ground
81.305	-0.086905	0.286444	3.487085	-28.800	-31.560	-64.020	332.937	-10.505	ground
81.324	-0.571173	0.121782	2.509257	-28.740	-31.500	-64.920	332.654	-10.136	ground
81.344	-0.718793	0.171801	1.663682	-28.380	-30.900	-64.740	332.443	-9.892	ground
81.364	-0.571139	0.040181	0.924037	-28.620	-31.260	-65.700	332.511	-9.917	ground
81.384	-0.627107	0.327491	0.243753	-28.800	-31.260	-65.100	332.863	-10.190	ground
81.404	-0.792063	0.575007	-0.475076	-29.100	-31.800	-64.140	333.158	-10.501	ground
81.424	-1.386854	0.643922	-1.366726	-29.040	-32.580	-63.660	333.524	-11.085	ground
81.443	-1.841945	0.555042	-2.001273	-27.900	-31.620	-63.960	333.638	-11.541	ground
81.464	-1.986857	0.494416	-2.466408	-28.020	-31.800	-64.140	333.579	-12.351	ground
81.483	-1.798881	-0.185284	-3.016282	-28.140	-32.280	-63.060	333.471	-12.877	ground
81.504	-1.034648	-0.876934	-3.133964	-27.360	-31.740	-62.160	333.397	-13.463	ground
81.523	-0.129629	-1.237685	-2.659531	-27.000	-33.360	-61.440	333.420	-13.701	ground
81.543	0.405941	-1.255119	-2.240724	-26.340	-33.240	-61.800	333.414	-13.934	ground
81.564	0.491341	-1.073960	-2.211110	-24.780	-33.060	-61.620	333.312	-14.124	ground
81.584	0.380315	-0.455286	-1.217695	-24.660	-33.840	-61.140	333.042	-14.543	ground
81.604	1.090009	-0.412337	0.117038	-25.920	-33.900	-60.720	332.848	-14.875	ground
81.625	1.314121	-0.888004	1.361165	-25.680	-34.380	-60.780	332.506	-15.391	ground
81.644	-0.037388	-0.286257	1.476477	-25.920	-34.620	-60.060	332.068	-15.800	ground
81.677	-1.084020	0.168716	2.304379	-26.520	-35.100	-60.060	331.172	-16.528	ground
81.684	1.226210	1.313253	5.624792	-26.400	-34.620	-59.460	330.837	-16.821	ground
81.704	3.868430	1.706697	5.709722	-27.120	-34.380	-59.700	331.029	-16.509	ground
81.723	4.371331	0.553684	1.664891	-28.320	-34.860	-58.740	331.244	-16.114	ground
81.743	2.388616	-1.327195	-2.363259	-27.540	-33.960	-59.280	330.955	-15.801	ground
81.763	0.940427	-2.166689	-4.193024	-26.880	-33.000	-60.000	330.276	-15.741	ground
81.783	0.076828	-2.510878	-3.919218	-27.660	-33.960	-60.600	328.852	-15.537	ground
81.804	0.072983	-1.160651	-1.762711	-27.540	-32.940	-61.440	327.842	-15.310	ground
81.823	1.080885	0.462737	0.418530	-28.140	-32.640	-61.560	326.597	-14.962	ground
81.843	1.356321	0.743340	1.325249	-28.380	-32.100	-61.140	326.033	-14.830	ground
81.863	1.081429	0.670104	0.689809	-28.560	-31.740	-61.020	325.310	-14.923	ground
81.883	0.691755	0.168019	-0.714585	-30.060	-32.400	-59.580	324.801	-15.087	ground
81.904	0.654988	-0.555174	-1.665549	-30.060	-31.620	-60.120	324.004	-15.218	ground
81.923	0.402406	-0.437010	-2.139750	-29.340	-30.960	-60.540	323.460	-15.145	ground
81.943	-0.258140	-0.290535	-2.308231	-30.120	-31.380	-59.940	322.486	-14.934	ground
81.963	-0.843409	-0.465976	-2.041988	-29.760	-31.020	-59.400	321.800	-14.806	ground
81.983	-1.436664	-0.334636	-1.679979	-29.640	-30.660	-59.340	320.919	-14.654	ground
82.004	-1.638752	-0.196844	-1.613445	-30.120	-30.120	-59.760	320.468	-14.598	ground
82.024	-1.615120	-0.125583	-1.792490	-30.300	-30.360	-59.760	320.111	-14.567	ground
82.043	-1.061447	-0.288331	-1.461608	-29.940	-30.060	-60.240	320.118	-14.523	ground
82.063	-0.129201	-0.437261	-0.777296	-30.300	-30.360	-60.120	320.499	-14.267	ground
82.084	0.395327	-0.668730	-0.855510	-29.460	-29.460	-59.880	320.905	-13.949	ground
82.103	0.463142	-0.848623	-1.268184	-29.460	-29.640	-59.820	321.486	-13.417	ground
82.123	0.115158	-0.846178	-0.401958	-29.760	-29.880	-60.060	321.783	-13.103	ground
82.144	-0.043410	-0.859455	1.105382	-29.880	-30.240	-59.820	322.133	-12.712	ground
82.180	-0.021871	-0.170574	2.218637	-29.100	-29.820	-59.160	322.377	-12.519	ground
82.183	-0.193423	0.360156	3.046014	-29.700	-29.940	-58.980	322.811	-12.332	ground
82.203	-0.074074	0.531853	4.083183	-29.820	-29.640	-58.980	323.195	-12.110	ground
82.223	0.787536	1.395919	5.041655	-29.580	-30.000	-58.500	324.083	-11.370	ground
82.243	1.170954	2.241268	6.350056	-29.520	-30.060	-59.580	324.823	-10.517	ground
82.263	2.104971	2.046696	6.694897	-28.800	-29.400	-59.280	325.833	-8.932	ground
82.283	2.571596	1.078674	4.636747	-29.460	-28.560	-58.800	326.289	-8.050	ground
82.303	2.520156	0.767862	1.119773	-29.160	-27.960	-59.100	326.482	-7.575	ground
82.323	1.884901	0.899438	-1.742467	-27.360	-27.360	-59.100	326.223	-7.902	ground
82.343	0.792274	0.613594	-3.314525	-27.240	-28.200	-59.220	325.518	-9.129	ground
82.363	-0.644839	0.663399	-3.335363	-27.420	-30.240	-58.440	325.022	-10.256	ground
82.383	-1.710059	1.149527	-2.626671	-27.900	-30.360	-58.680	324.522	-11.979	ground
82.402	-1.494133	2.028762	-1.067721	-28.200	-30.720	-57.720	324.576	-13.068	ground
82.422	-0.348874	2.522720	-0.197082	-28.620	-31.320	-57.180	325.418	-14.111	ground
82.443	0.885491	2.395005	-0.867332	-28.140	-32.040	-55.740	326.338	-14.342	ground
82.462	1.413898	1.670638	-2.203682	-27.840	-31.800	-55.740	327.740	-14.202	ground
82.482	0.854826	0.765905	-2.938131	-27.540	-32.460	-56.400	328.444	-13.922	ground
82.502	0.077458	0.450074	-2.857920	-27.540	-32.880	-56.400	328.945	-13.365	ground
82.522	-0.683884	0.257749	-2.325141	-26.100	-31.500	-56.940	328.948	-13.026	ground
82.542	-1.764187	-0.149967	-1.696648	-26.880	-32.340	-56.760	328.625	-12.816	ground
82.563	-2.612532	-0.515578	-1.448088	-26.940	-31.740	-56.820	328.335	-12.916	ground
82.582	-3.182898	-0.510909	-0.938604	-26.580	-30.660	-55.860	328.033	-13.297	ground
82.602	-3.112914	-0.186559	0.124889	-27.480	-30.600	-54.660	328.014	-13.554	ground
82.622	-2.514071	0.346340	1.406504	-27.720	-31.680	-54.840	328.307	-13.734	ground
82.642	-1.874131	0.695818	2.162108	-27.060	-31.020	-54.180	328.670	-13.792	ground
82.676	-1.611186	0.285540	1.805962	-27.060	-30.840	-54.120	329.321	-13.942	ground
82.687	-1.635653	-0.398301	1.111249	-27.960	-31.080	-54.060	329.790	-14.030	ground
82.701	-1.799576	-0.103306	1.152259	-27.780	-31.860	-53.460	330.355	-14.219	ground
82.721	-1.846969	0.530221	1.717150	-28.080	-32.340	-52.620	330.598	-14.464	ground
82.743	-2.169379	0.298960	1.662724	-28.440	-32.160	-52.140	330.949	-15.157	ground
82.761	-1.620135	0.746457	0.974207	-29.460	-32.940	-51.900	331.316	-15.852	ground
82.781	-0.882836	1.147975	1.362105	-30.120	-33.480	-52.080	332.161	-16.927	ground
82.802	0.301115	1.513801	1.997948	-29.340	-32.700	-50.340	333.001	-17.356	ground
82.821	1.560738	2.416628	2.884166	-29.400	-32.460	-50.280	334.522	-17.241	ground
82.841	2.891765	2.370245	3.872282	-30.780	-32.880	-49.560	335.583	-16.683	ground
82.861	3.640573	1.524161	2.915739	-31.200	-32.640	-49.560	337.093	-15.574	ground
82.881	3.073577	0.749651	-0.376311	-30.780	-32.220	-49.080	337.843	-15.031	ground
82.901	1.724203	0.062983	-3.125440	-31.800	-33.300	-49.560	338.258	-14.922	ground
82.921	0.528766	-0.667534	-4.194060	-31.500	-32.340	-48.540	338.192	-15.245	ground
82.941	-0.344651	-1.006938	-4.215075	-31.080	-31.440	-49.500	338.054	-15.873	ground
82.962	-0.460753	-0.394726	-3.841176	-32.040	-31.860	-49.560	338.113	-16.417	ground
82.981	0.241357	0.633186	-2.488496	-32.820	-32.040	-48.540	338.578	-17.036	ground
83.001	0.888254	1.002771	-1.152554	-33.840	-31.080	-48.060	339.095	-17.116	ground
83.021	1.386589	1.208464	-0.319667	-33.960	-30.120	-47.760	339.938	-16.699	ground
83.040	1.570092	1.067603	-0.337997	-33.780	-28.980	-47.040	340.421	-16.194	ground
83.061	0.783835	0.531105	-1.179520	-35.160	-29.820	-46.980	340.882	-15.431	ground
83.080	-0.103902	0.359625	-1.595436	-35.160	-28.920	-47.580	341.007	-15.084	ground
83.101	-1.035282	0.249757	-1.889197	-35.460	-27.780	-47.700	341.101	-14.872	ground
83.121	-1.602637	0.314904	-1.692839	-35.460	-27.780	-48.420	341.197	-14.868	ground
83.140	-1.546040	0.560196	-1.101372	-35.520	-27.600	-48.000	341.588	-14.850	ground
83.160	-1.056695	0.783522	-0.242779	-35.640	-27.660	-47.340	342.051	-14.730	ground
83.180	-0.670402	0.928306	0.292967	-36.840	-28.080	-47.640	342.963	-14.316	ground
83.200	-0.552088	0.722588	0.347697	-36.000	-27.660	-47.640	343.623	-13.947	ground
83.220	-0.693842	0.401351	0.402452	-35.940	-27.660	-47.100	344.594	-13.395	ground
83.255	-0.479652	0.275616	1.084351	-36.000	-28.200	-46.860	345.221	-13.112	ground
83.264	1.337229	0.720713	3.789000	-35.820	-28.080	-46.680	346.191	-12.979	ground
83.280	3.300275	0.970449	6.091706	-35.400	-27.120	-47.280	346.853	-13.098	ground
83.301	2.185549	0.559261	4.881964	-35.580	-28.320	-45.720	347.474	-13.797	ground
83.320	-0.837746	0.349488	2.487796	-34.860	-28.680	-45.360	347.518	-14.580	ground
83.341	-1.258646	0.691580	1.693328	-35.040	-30.180	-46.200	347.664	-15.657	ground
83.360	1.797935	2.451868	2.990034	-34.620	-30.240	-46.140	348.253	-15.786	ground
83.380	4.897158	3.018032	3.461645	-34.320	-30.900	-46.080	349.836	-14.926	ground
83.400	5.377681	2.098986	2.061363	-33.600	-31.740	-46.440	350.921	-14.335	ground
83.421	3.450347	1.178572	-1.384180	-33.060	-32.640	-46.440	351.991	-14.606	ground
83.440	0.527768	0.954966	-4.399538	-32.460	-32.820	-46.140	352.209	-15.671	ground
83.460	-2.069823	0.869670	-5.854051	-32.100	-33.360	-45.240	352.169	-17.871	ground
83.480	-3.462919	1.235442	-5.862718	-32.640	-34.560	-44.460	352.220	-19.303	ground
83.500	-3.510722	1.951633	-4.297944	-32.700	-34.860	-43.380	352.751	-20.919	ground
83.521	-1.959392	2.282817	-2.442615	-32.160	-35.880	-43.380	353.569	-21.370	ground
83.540	-0.245684	2.070264	-1.451201	-31.200	-36.360	-42.780	355.547	-21.108	ground
83.561	0.822589	1.238410	-1.475417	-30.000	-36.780	-43.320	357.197	-20.493	ground
83.580	0.790076	-0.119641	-1.820074	-28.620	-37.380	-43.320	359.745	-19.190	ground
83.600	0.407981	-1.110223	-1.670381	-27.000	-37.920	-43.020	1.278	-18.156	ground
83.620	0.408220	-1.427852	-1.029421	-26.280	-38.760	-43.020	3.189	-16.476	ground
83.640	0.121574	-1.004467	-0.090795	-25.800	-40.080	-44.940	4.134	-15.420	ground
83.660	-0.437814	-0.404356	0.711070	-24.840	-40.080	-44.880	5.118	-14.197	ground
83.679	-0.906504	0.454285	1.576353	-24.300	-40.080	-45.240	5.572	-13.682	ground
83.700	-1.123386	0.724062	2.062662	-23.580	-39.120	-46.080	6.170	-13.294	ground
83.735	-0.998651	0.328266	2.425590	-23.100	-39.720	-46.020	6.630	-13.240	ground
83.739	-0.162553	0.210239	2.555032	-22.140	-39.720	-45.900	7.441	-13.265	ground
83.761	0.075934	0.244853	1.880664	-22.200	-40.980	-45.480	7.949	-13.352	ground
83.780	-1.122552	0.327010	0.533316	-22.140	-41.520	-45.360	8.370	-13.746	ground
83.799	-1.816289	0.795757	-0.360284	-20.940	-41.160	-45.480	8.384	-14.240	ground
83.819	-1.712073	1.315165	0.010496	-20.880	-41.580	-45.420	8.229	-15.282	ground
83.839	-0.681448	1.067879	0.196241	-21.060	-42.660	-45.240	8.196	-16.113	ground
83.860	-0.051009	0.727095	-0.851587	-20.640	-42.900	-45.300	8.467	-17.438	ground
83.880	-0.203239	0.737016	-0.941807	-19.080	-43.440	-45.780	8.776	-18.301	ground
83.899	0.590552	1.302587	1.208553	-18.900	-43.560	-45.180	9.251	-19.120	ground
83.919	2.392184	1.823581	2.596532	-18.840	-44.160	-45.360	9.633	-18.991	ground
83.939	3.555757	1.797322	2.748643	-19.020	-44.340	-45.120	10.277	-18.048	ground
83.959	3.438768	0.914862	2.709504	-18.720	-44.340	-45.780	10.763	-17.343	ground
83.980	2.799194	0.167859	1.893759	-18.120	-43.320	-46.800	11.485	-16.567	ground
83.999	1.933839	0.006672	-0.235945	-18.420	-44.700	-48.120	11.783	-16.394	ground
84.020	0.954675	-0.046339	-2.153281	-18.300	-44.580	-47.820	11.938	-16.793	ground
84.039	-0.100879	-0.103267	-3.315137	-18.060	-45.840	-47.280	11.996	-17.348	ground
84.058	-0.714764	0.189680	-3.641830	-17.220	-45.900	-46.860	12.100	-18.116	ground
84.080	-0.528110	0.535469	-2.691454	-17.460	-46.140	-46.800	12.237	-18.512	ground
84.099	0.639924	0.647221	-1.249820	-17.820	-46.800	-47.700	12.698	-18.513	ground
84.119	1.343788	0.462247	-0.175724	-17.640	-46.080	-48.120	13.181	-18.105	ground
84.139	1.778131	0.247396	0.431163	-17.280	-45.600	-48.480	13.971	-17.076	ground
84.159	1.616191	0.071913	0.338434	-15.840	-45.180	-48.840	14.440	-16.306	ground
84.179	1.067815	0.101812	0.196154	-15.900	-44.820	-49.260	14.899	-15.358	ground
84.198	0.323000	0.389742	-0.244310	-15.420	-44.640	-50.100	15.052	-14.994	ground
84.219	-0.455142	0.655320	-0.721586	-15.300	-44.340	-49.860	15.165	-15.002	ground
84.239	-1.063467	0.989116	-1.005339	-15.540	-45.360	-50.100	15.239	-15.272	ground
84.258	-1.409963	1.354667	-0.853862	-15.600	-45.600	-50.040	15.429	-15.720	ground
84.278	-1.279385	1.487502	-0.598941	-15.120	-45.240	-49.680	15.649	-15.875	ground
