dataset	step	gt	n	rangeY	rangeZ	aspect_ratio	bbox_area	first_angle	first_dist	second_angle	second_dist	turn_angle	net_angle	net_dist	rotation	signed_area	principal_angle	elongation	path_symmetry	z_energy_shift	complexity	rise_fall_ratio	max_z_pos	min_z_pos	z_peak_first	y_crossings	z_crossings	early_z	mid_z	late_z	early_y	mid_y	late_y
거칠게걸음	33	ground	29	4.572010000000001	8.190159999999999	1.791369659779534	37.4454934216	-52.11347517387027	3.918712850924395	143.37593458821004	3.0005346185180066	-164.5105902379197	-90.07256773963321	1.3027560449005797	CCW	1.042917884356609	64.01470012188108	6.743833414354078	3.2581267456098426	0.028585311074262577	2.7287772556055407	0.26348148836667923	0.21428571428571427	0.35714285714285715	True	4	4	1.676509	-1.95071591	-0.15280116000000002	0.8585947777777778	-0.00905520000000003	-0.608770513
거칠게걸음	34	ground	24	6.04463	8.66909	1.4341804210623017	52.4014414867	-44.814880055319385	2.2007993191783752	145.32910625946215	2.46865055466362	-169.85601368521847	-162.617548242	0.4915271234113128	CW	-9.653394172544662	58.10211348242537	8.848207377766157	3.6207301079178196	0.13993195446604104	2.45082760518632	0.42521037917838056	0.17391304347826086	0.391304347826087	True	4	2	2.5405005	-2.063040625	-0.41692975	1.654231	-0.238264575	-1.30760275
거칠게걸음	35	ground	29	3.47766	8.62518	2.4801676982568255	29.995443478800002	-57.25691116434697	4.01983815618154	88.05162349121183	4.035703178009998	145.3085346555588	15.758627588740644	2.4017015072471017	CW	-6.3094020271986935	81.86591724570351	7.334501998666543	2.2861919024105397	0.1980499559745533	2.5293824950900654	0.3889590875584562	0.25	0.4642857142857143	True	5	2	2.7299205555555557	-2.0149859	-0.5242587999999999	0.05209688888888887	0.39002742	-0.45899650000000003
거칠게걸음	36	ground	27	5.84516	10.81318	1.8499373837756472	63.20476720879999	-108.80245285746678	5.422023789610666	95.81804769512713	5.639359312164814	-155.3794994474061	168.36292532461547	2.367884016974649	CW	-3.9018398498755147	71.45239597303802	8.64506386176996	2.1136460146650187	0.9359398158225222	2.455022543626837	0.42910945924846244	0.23076923076923078	0.6153846153846154	True	3	2	2.9926834444444443	-2.886702	0.37728811111111116	1.4580013333333333	-0.47437755555555555	-0.9260175555555556
거칠게걸음	37	ground	30	3.9465899999999996	6.9752600000000005	1.7674144003386687	27.5284913634	-42.89247211471713	4.172534947158142	158.81712663224621	1.866004459965999	-158.29040125303666	-58.694748201915765	2.534677661911471	CW	-2.489631444833523	77.29202962358976	4.708731539892579	2.052410353013166	0.08886788279316649	2.9336779657299954	0.2925139075060001	0.20689655172413793	0.3793103448275862	True	4	5	1.7599819	-1.74540495	-0.20099929	0.23480139999999997	0.06517797	-0.5558729
거칠게걸음	38	ground	24	6.54556	11.524370000000001	1.7606392727649525	75.43345529720001	-88.83279046155575	3.6735452418134176	120.55516951260505	4.175101329977274	-150.6120400258392	-177.83428331350632	2.049119671574113	CW	-3.9669349863713026	64.15273285815228	10.444305886989726	3.2414362809340354	0.2631401062015718	2.34565117773674	0.45408513589217653	0.17391304347826086	0.5652173913043478	True	2	2	3.30164425	-3.19789	-0.5933621375	2.132721125	-0.744394875	-1.652602125
거칠게걸음	39	ground	27	6.80358	11.77203	1.7302699458622859	80.09194786740001	-53.24859665079237	3.936823319094883	82.72105560964661	3.2956685604234006	135.96965226043898	2.369951587405115	2.7755110219116403	CCW	4.737572096728369	67.29554103822669	14.599983962266556	4.902187685317698	0.17325594901214875	2.3227116301711255	0.6261305826031885	0.23076923076923078	0.4230769230769231	True	5	2	3.6690685555555556	-2.6648366666666665	-0.7549258444444444	1.6145386666666668	-0.06599038888888888	-0.22385512222222223
거칠게걸음	40	ground	28	6.457179999999999	9.28594	1.4380797807343022	59.960986049199995	-112.8040408712852	5.8121304125476225	91.0723907776279	5.284345570304804	-156.1235683510869	-178.18761138206094	2.352745972233509	CW	-1.3969238052029276	57.43923703943033	8.713600352659961	2.5241359094311155	0.7697916924077661	2.6373234097384755	0.4931825879303846	0.2222222222222222	0.5185185185185185	True	5	2	2.3908515555555554	-2.039940888888889	0.23953739999999998	1.4568184444444445	-0.8680915555555555	-0.79767326
거칠게걸음	41	ground	27	4.02037	7.26679	1.807492842248974	29.2151845123	-46.27043590439868	3.6793262437185428	95.37220091727447	3.2679745540051255	141.64263682167314	14.889879045128279	2.315127544503974	CW	-9.352244001644962	66.32019326745852	9.105263154028787	1.2510552913179922	0.5134291303111127	2.666312177617634	0.3025287766461376	0.19230769230769232	0.8076923076923077	True	3	2	1.9419316666666668	-1.7816255555555556	-1.5748442222222223	0.9204525555555555	0.32551577777777774	-1.0563326666666668
거칠게걸음	42	ground	26	5.25107	10.40345	1.9812057348347656	54.6292441915	-102.88376758120926	6.967100918913403	99.39076413905441	5.374030192936767	-157.72546827973633	-148.49362376233873	2.8505715174006774	CW	-8.588006748574898	68.44207428879797	11.327971345645736	2.2388010768646214	0.6266461768578949	2.2546409172864497	0.4177791851670248	0.24	0.68	True	1	2	3.94136125	-2.0040053333333336	-0.7669227666666667	1.65595625	-0.25982177777777776	-1.3889842222222224
거칠게걸음	43	ground	31	4.6442	10.4988	2.260626156870801	48.75852695999999	-58.3104303755367	4.348831385406429	115.60549488203998	2.1486109535100204	173.91592525757667	-52.43336513578588	2.2240122751233273	CW	-8.092821467535419	72.81178411680206	9.920573611843842	2.7471277038657957	0.11573575992458805	2.6310439262924135	0.4445710539786008	0.16666666666666666	0.3333333333333333	True	4	2	2.9109027000000003	-1.9570505	-0.9523389363636364	0.86300218	0.20617295200000002	-0.8704571090909091
거칠게걸음	44	ground	24	8.74486	15.08903	1.7254741640546019	131.9514548858	-116.88120522098392	6.179892789765855	92.0387159081354	6.731450896872086	-151.0800788708807	158.17260975576326	3.2679448892537954	CW	-14.227436831186264	59.6725870926123	14.648077561013526	3.3829137718647635	0.2709298291341481	2.123740534386591	0.41241396155107884	0.13043478260869565	0.6086956521739131	True	1	2	3.902210625	-4.03261	-0.510236675	3.222916125	-1.32355875	-1.92445
거칠게걸음	45	ground	28	4.60025	10.74378	2.335477419197766	49.424073944999996	-61.19869827998857	6.0268352233158	120.92496226976458	4.194459849326967	-177.87633945024686	-66.03963988970321	1.841826369877465	CW	-9.294254382168337	76.9625497497311	10.708028360524041	2.2339893649151024	0.1743190457941868	2.4682248597968766	0.2615397503136678	0.1111111111111111	0.4444444444444444	True	4	2	4.00146	-2.4855422222222225	-0.9937978000000001	1.235349888888889	0.7035452555555556	-0.8450422
거칠게걸음	46	ground	25	4.21817	11.144029999999999	2.6419110650727893	47.00741302509999	-91.8927200764752	5.460729261798647	85.16103025887254	4.994772792477051	177.05375033534773	-63.37882223852257	0.5377920479525518	CW	-11.77224223551771	69.65880579886694	23.467904247545253	2.0748767131684818	0.5609814743693747	2.1751204090896024	0.3432269848372934	0.20833333333333334	0.6666666666666666	True	3	2	3.7807225	-2.136717375	-1.0369403999999998	1.517766	-0.32741075	-1.0305270000000002
거칠게걸음	47	ground	29	2.46238	9.63771	3.913981593452683	23.7317043498	-87.56683887968927	6.988590729206353	84.31650311779264	4.555232904886533	171.88334199748192	-73.02267839579947	2.561059954363427	CCW	1.6295676609825929	86.41211781829874	13.035460983126113	1.1720568753370562	0.1548184090388417	2.6276389797299786	0.06818131847894998	0.03571428571428571	0.42857142857142855	True	7	6	2.8302964444444445	-2.33036507	-0.23113907	0.11416487777777778	0.16865980000000003	-0.38865059
거칠게걸음	48	ground	25	6.9341	10.35581	1.4934612997370298	71.808222121	-116.01841286637324	9.868190268473748	79.94217544550457	6.287892324499522	-164.0394116881222	-140.35587011020203	4.195529136461812	CW	-6.81478879030575	62.75281769479696	18.761671492509283	2.8789223054498065	0.43843701915793293	2.5846004322576523	0.5240149019627866	0.20833333333333334	0.5	True	1	2	3.941885	-3.3928362499999998	-0.33376843333333334	2.41148	-1.587755375	-0.5795318888888888
거칠게걸음	49	ground	31	5.209339999999999	6.1983	1.1898436267953632	32.289052121999994	-54.58106888463739	4.14314565399818	99.16281789559955	1.7089930726825666	153.74388678023695	-38.42928911535994	2.717751709821374	CCW	0.0699466292427275	69.48249117582745	2.9183410629581554	0.9806795814511097	0.30511982613349425	4.1875956405390085	0.2591002353811485	0.23333333333333334	0.8666666666666667	True	7	2	2.1744502	-1.7810802	-0.46361490909090913	0.4620524	-0.02057922	-0.34507890909090905
거칠게걸음	50	ground	25	7.00156	7.48678	1.0693016983259016	52.4191393768	-48.68739047996989	1.8194457176415018	126.5389424183188	3.5020096223951187	175.2263328982887	121.41585746152785	1.6956490086642342	CW	-13.365306295537602	55.22413096591966	5.770278713339569	2.830390810230303	0.3066017680349028	2.8432961252497515	0.44369427661148136	0.125	0.4166666666666667	True	2	3	2.23339	-2.1147625	-0.06094300000000002	1.412679125	-0.78598225	-0.9332638888888888
거칠게걸음	51	ground	34	4.5119	5.36878	1.1899155563753816	24.223398482	-42.448097723706354	2.536620316291638	66.20500934404403	1.8367445712116015	108.65310706775038	-0.6887291943972854	2.612995779661728	CCW	0.061021383054827516	51.12657685674901	5.546730462940512	1.6115444683750262	0.22270894968146077	3.986651147300555	0.2871384016542947	0.18181818181818182	0.3333333333333333	True	7	6	1.317809909090909	-0.6881789545454545	-0.49317615	0.5814504545454546	0.3072012	-0.8729914999999999
거칠게걸음	52	ground	22	8.161200000000001	8.28346	1.0149806399775791	67.60297375200001	-130.02211938186073	8.282908322588147	112.87818000140905	3.0545322740886203	-117.09970061673022	-151.55506303530652	7.4085104096659675	CW	-2.367968948536981	45.82158912743271	7.7260559376559295	1.7428592290374252	0.46601450738681155	2.080181485189009	0.1175946873274964	0.047619047619047616	0.5238095238095238	True	1	3	1.3325177142857143	-2.1518631428571426	0.380744525	1.839121	-1.1754947142857142	-1.508493125
거칠게걸음	53	ground	31	8.51389	12.96774	1.5231275008811334	110.40591190859999	3.6299600082219663	3.68000698171566	67.65237592662696	6.772267986213778	64.02241591840499	46.119362005713654	9.013251474162917	CW	-8.174556413547096	61.219416144000355	13.311643211855186	2.0825492347739005	0.2579356605256427	3.260164333980604	0.4412808839677519	0.16666666666666666	0.8333333333333334	True	5	3	2.6692695	-1.9717040000000001	-1.3538163636363636	1.3901496	-0.307587	-0.8028522727272727
거칠게걸음	54	ground	23	12.07309	15.783819999999999	1.307355449076636	190.5594794038	-124.14765611331737	15.037245327695494	99.31559584543147	5.37392295391365	-136.53674804125114	-142.51037805514284	11.734262393797916	CCW	16.529592942248943	58.94586644970985	21.479301280061833	3.89728400852328	0.15971940950671054	1.7355788707229076	0.10185016369297713	0.045454545454545456	0.4090909090909091	True	1	2	5.691738428571428	-3.65127625	-1.072507375	3.784901142857143	-1.825436825	-0.9768952000000001
거칠게걸음	55	ground	34	13.151319999999998	12.885909999999999	0.9798187557614126	169.46672590119996	-23.26670183217948	6.16635175830935	52.74288973509688	8.509137035573632	76.00959156727636	21.84874891691736	11.653313067939091	CCW	66.63924362299359	52.64822926685229	4.9708398657142245	1.0159177652146818	0.59683585619277	3.7875877268517057	1.0	1.0	0.9090909090909091	False	5	4	3.348137909090909	-1.846708381818182	-2.5114921666666667	1.348284909090909	0.42636745454545455	-1.3971988333333334
거칠게걸음	56	ground	22	8.266960000000001	18.04514	2.1828023841674806	149.17845057440002	-107.81481593360792	18.370814837327934	100.79404055486066	3.3191271960218534	-151.39114351153142	-113.68537043149382	15.53841430727489	CW	-9.021879040265391	69.89782331179829	15.9102883233578	3.9330860559656458	0.14501407136410893	1.6315636393966815	0.10065916915589679	0.047619047619047616	0.5238095238095238	True	3	1	6.469544285714285	-2.0421142857142858	-0.51648575	2.244611	-0.35040709999999997	-1.769756
거칠게걸음	57	ground	53	9.452639999999999	10.18309	1.0772747083272742	96.2570838576	111.97114052913938	2.839563624104591	-65.09691467599264	1.9679106985882262	-177.068055205132	105.40306371607211	0.8800047105055745	CW	-24.667791867801256	43.27985839852822	3.3853011026390516	0.5882648961459521	1.893677828043173	5.951030878945043	1.2456199832046058	0.6153846153846154	0.19230769230769232	False	8	11	0.060854505882352965	0.511467	-0.6845476111111112	0.8964772941176471	-0.10778233333333334	-1.061840388888889
거칠게걸음	58	ground	33	5.91279	8.36431	1.4146130673650488	49.4564085249	-14.267007099351915	3.5484520634152577	-178.13025373136034	3.4924594432147673	-163.86324663200844	-92.98776602137302	0.9897794201012668	CCW	0.3565914076628034	44.72986510532774	4.494529727765689	2.4170218167570514	0.08223594785655063	3.4371838418544622	0.3448536697482564	0.21875	0.375	True	4	7	1.1822350909090908	-1.2433799090909092	-0.7180889090909091	1.1460299090909092	0.8720128454545454	-1.5711579090909091
거칠게걸음	59	ground	23	4.42395	11.520439999999999	2.604107188687913	50.96585053799999	-39.39357499806075	2.488061584400724	150.56932191205829	2.087951370807759	-170.03710308988096	-79.32220638330222	0.5628214318519151	CW	-25.378490382755764	78.6787809179757	6.880830774764725	2.1423523493354013	0.26206799787232443	2.911175803274578	0.2651182170167781	0.09090909090909091	0.6818181818181818	True	6	2	2.9443744285714284	-1.42417175	-0.8240222500000001	1.207117885714286	0.6542986000000001	-0.831650825
거칠게걸음	60	ground	33	5.39016	7.6782699999999995	1.4244976027753353	41.38710382319999	38.209314876552675	5.1108718703447265	-159.36826571204142	4.129327401548707	162.4224194114059	84.92897390100305	1.712953687430574	CW	-24.13957638885115	57.532463030706275	3.558030773226925	1.767606235728529	0.44433865576239373	4.191930109558213	0.3232016083651094	0.25	0.375	True	4	5	1.3687971818181817	-0.7623147272727273	-1.4653372727272727	1.1777657272727273	1.8780451818181818	-0.5135238363636364
거칠게걸음	61	ground	28	5.3018	11.96919	2.257571013192204	63.458251542	-79.88485116849466	6.307133163824037	135.46118029397948	3.0288910200008847	-144.65396853752586	-104.43228648697843	4.217759384428775	CW	-19.487103669495813	69.75628538696563	14.57323787416282	2.4763081417982122	0.15614971693318677	2.6675752735443092	0.1729257361621703	0.07407407407407407	0.2962962962962963	True	5	4	3.1417038888888893	-1.5847263333333332	-0.18408069999999999	1.3799007777777779	0.15107332222222225	-0.23651395000000003
거칠게걸음	62	ground	29	3.40238	7.7978000000000005	2.291866281164401	26.531078764	-129.5277106053668	1.432004222983298	-152.43914471258734	0.25809911371409255	-22.911434107220543	-132.97144478225275	1.6727618716129322	CW	-9.343457580647108	78.51632365127901	4.295446908544843	2.1588340281753378	0.24626393933200713	2.8453528443793323	0.17512788565857784	0.10714285714285714	0.2857142857142857	True	2	4	1.2929865555555555	-0.8788414	-0.98713788	0.9233604666666666	-0.847148	-1.1741160000000002
거칠게걸음	63	ground	25	4.55863	10.23084	2.244279530858113	46.6386141492	-87.37003197841771	3.5096066460074984	41.313387105715705	3.9718155535351842	128.68341908413342	-15.699701408883355	3.2661601242076297	CCW	8.373824453285957	-73.06787081215467	5.156046690441481	1.6536161732927335	0.5069978344554361	2.1568473099836925	0.31818670246052366	0.16666666666666666	0.625	True	1	2	3.563565125	-2.087118125	-0.6902952222222223	-2.51778125	-1.5703185	0.7561276666666666
거칠게걸음	64	ground	29	2.069938	5.93269	2.86611966017044	12.28030047322	-153.7685120159005	2.237948825382701	30.656805843979377	2.044032252567657	-175.5746821401201	167.97419706166565	0.25471296399869403	CW	-3.0728758027498415	-87.84036927832699	11.45953056340679	1.9269492727651045	0.4147912725756233	3.6484086150427824	0.1828580738799282	0.14285714285714285	0.35714285714285715	True	8	4	2.198224444444444	-1.24773709	-1.1880145	-0.182781	-0.43532469999999995	-0.123045801
거칠게걸음	65	ground	27	3.779907	6.688370000000001	1.7694535866174874	25.281416581590005	-173.72284415638657	1.1418719469257486	-21.787759981606982	2.681811852940823	151.9350841747796	-39.57812231782901	1.7582866456911654	CW	-1.0270148512388364	-79.957577014688	2.523416035417022	1.9138551195213716	0.2507391469322032	3.4772808831433055	0.33104292558798376	0.23076923076923078	0.38461538461538464	True	2	7	1.910735777777778	-0.47220967777777784	-0.24376928444444446	-1.4587748888888887	-1.551539	0.001237000000000005
거칠게걸음	66	ground	31	2.74968	8.30893	3.021780715202576	22.846898642400003	-95.61266372719922	3.3969556592225345	99.85560321509664	3.3839393199594108	-164.53173305770414	-177.0687681330259	0.9126404708169368	CCW	7.401018650766433	-79.80777780451442	19.89035176756788	1.4293516524820546	0.6156175067124324	3.3806956832239337	0.14735967720154536	0.1	0.6666666666666666	True	5	2	2.63873	-1.0975116	-1.3103479090909091	-0.08861657	0.39024344	0.6703846
거칠게걸음	67	up	31	3.279618	7.81286	2.382246956083834	25.62319628748	-100.40338925151227	3.70372633223366	55.197284313146085	3.74235425403101	155.60067356465834	-21.228522498364423	1.5739515863904456	CCW	5.8877385718904645	-83.63308960085882	7.388972688662466	1.9072914147909321	0.26266927640106785	2.765504209858766	0.2868607549847933	0.16666666666666666	0.4	True	4	2	2.7174921	-1.6130916	-1.1623149818181817	-1.1625707	-0.9549042	0.05393007818181817
거칠게걸음	68	up	28	1.572739	6.45979	4.107350295180986	10.159563664810001	-86.39243718981479	5.2627484959036375	106.17825746856803	3.073356491447878	-167.42930534161718	-102.85861483682328	2.359849854240733	CW	-2.245882438351241	89.64468862764676	32.30373763655643	2.1190666494466455	0.38484009354349175	2.8825575881744574	0.04516634335198467	0.037037037037037035	0.7037037037037037	True	9	2	2.768788888888889	-1.4763977777777777	-1.1892365	0.36184077777777784	0.5533093777777778	0.21461285000000002
거칠게걸음	69	up	30	3.02478	8.63907	2.856098624410338	26.131286154599998	-104.09992914274176	5.353776895511803	47.54502115382336	4.481084716985387	151.64495029656513	-47.63153003659592	2.5531034853048946	CCW	2.245815602391467	85.1606396108784	13.8986747135644	1.2791124308127924	0.8015096951641052	2.2723632718112645	0.08328628190344435	0.06896551724137931	0.7931034482758621	True	4	2	2.7619999999999996	-1.7253307	-2.0373685000000004	-0.9428253999999999	-1.655884	-0.6833693000000001
거칠게걸음	70	up	28	2.670245	13.87903	5.1976616358432794	37.06041046235	-108.28302343094718	6.37048165441052	90.20257959987647	2.510412691368692	-161.51439696917635	-119.56599611339969	4.068225040940828	CW	-7.728786400708879	81.20395874303259	39.37752283161272	2.365632144024508	0.36679762310416053	2.0364759719593386	0.21257838713345123	0.07407407407407407	0.6666666666666666	True	1	2	5.007425687777778	-2.786938888888889	-2.1071730000000004	1.638778888888889	0.2862904111111111	-0.16483661
거칠게걸음	71	up	27	3.10475	11.93083	3.8427667271623265	37.0422444425	-98.73130219928876	6.413080539391425	69.05002379634247	7.245230802231493	167.78132599563122	14.808920246802614	1.6725986953782426	CCW	13.146313528896963	88.91574102087326	25.89885906619696	1.2787312084872102	0.8440780735524256	2.240174081544592	0.15405813085756426	0.11538461538461539	0.6923076923076923	True	2	2	4.736818888888888	-2.2478723333333335	-2.334616	-0.8280742333333333	-1.2555373333333335	0.09144560000000003
거칠게걸음	72	up	29	3.5546800000000003	11.69125	3.288973971415437	41.558652550000005	-90.04452140449837	7.896582383974475	107.87365024858957	5.83538084324588	-162.08182834691206	-127.49077311516326	2.9527203611627364	CW	-3.6057888969495453	83.72250816069217	25.117422400096128	1.7897807772515721	0.5867638591675318	2.4778983031669672	0.1122126952936328	0.10714285714285714	0.7142857142857143	True	5	2	4.190638444444445	-2.137701	-2.4544458	0.7647436666666667	0.64243399	-0.1202152
거칠게걸음	73	up	29	1.825868	13.51671	7.402895495510685	24.67972825428	-84.76255710845054	5.876163231711318	79.22966998467585	3.7773756743640963	163.9922270931264	-59.8738033605488	2.475131774013014	CCW	7.544443056460784	89.893308133302	55.89328340820934	2.5986049180272937	0.3211594908692477	2.132420308892998	0.34045950732941826	0.14285714285714285	0.7857142857142857	True	5	1	5.945777777777778	-2.1887855	-1.76777434	-0.7660281	-0.7915319700000001	-0.20473683999999998
거칠게걸음	74	up	30	3.54881	8.71102	2.454631270072325	30.9137548862	-81.76205886589945	4.894826952028437	104.3099588377601	2.8999896015692883	-173.92798229634045	-90.43460173317979	2.0343675241317634	CW	-10.796608725303168	-88.77924955643279	13.259233011381045	2.5493339482683584	0.4733243786064182	2.760266717103799	0.12586845569416663	0.06896551724137931	0.7241379310344828	True	6	2	3.162616	-2.1887920999999997	-1.48664121	0.3813478	0.9950857	0.30494494
거칠게걸음	75	up	28	1.9805732	11.58319	5.848402873547717	22.941355684508	-108.1119112428195	2.527802049176179	67.45410601339475	3.608573507341605	175.56601725621425	57.27437250724654	1.1057433913915924	CW	-1.453653595301273	-88.87868061859811	30.674772366012768	2.477115462996125	0.5034135458291262	2.2538614090327265	0.43745410930785794	0.18518518518518517	0.6666666666666666	True	4	3	3.860001922222222	-1.3876085555555555	-1.7217919000000002	-0.9851043111111112	-1.2338891111111112	-0.32285887
거칠게걸음	76	up	30	2.234048	9.00665	4.031538264159258	20.121288419200003	-89.07582555758	5.053447371662635	93.92683742200973	3.2756506091154876	-176.99733702041027	-94.5749005724462	1.7905343941180087	CW	-3.0679683077462214	88.70248596659762	50.02332218054678	2.038914300131517	0.5517643498156325	2.5157156838378483	0.4294542164882547	0.2413793103448276	0.5862068965517241	True	10	2	3.584543	-2.8180982	-1.28755902	0.58373219	0.41936150000000005	0.330551993
거칠게걸음	77	up	34	2.089912	8.61995	4.124551653789943	18.0149369444	-97.27556083620878	3.3348544102519675	89.84863901925303	2.846603932976276	-172.87580014453818	-131.95577579992647	0.6204573747011152	CW	-1.0774466239176794	-85.60382007347907	24.070602230155785	2.4648037667848017	0.3679237937078674	3.5002817917746376	0.6002580395690714	0.24242424242424243	0.7575757575757576	True	6	4	3.179774181818182	-2.0398896363636365	-1.5653506416666667	-1.0094105454545454	-0.9315261818181818	-0.5224305
거칠게걸음	78	ground	27	3.91491	6.69174	1.709295998705131	26.1975598434	-76.98903733942365	3.8754853109499723	127.84457124103311	2.0368429068313048	-155.16639141954323	-99.87007942257266	2.200103790392626	CW	-3.432754462724066	-86.5368753881946	3.200684543996091	1.9186956224558491	0.21998390052175576	3.324878831903119	0.4563515000648917	0.23076923076923078	0.4230769230769231	True	4	2	2.7467066666666664	-1.524930111111111	-0.5396228555555556	-0.26796300000000006	0.44519177777777774	-0.7370213333333333
거칠게걸음	79	ground	27	5.41073	8.29084	1.532296011530367	44.859496713199995	-96.20102769882813	6.124303134381903	77.60405814790846	6.027424421223048	173.80508584673657	-17.679447591733084	0.6637002447762093	CW	-25.39584806250661	79.4849835303508	2.6860831433584362	1.6868316373834207	0.5050961482963655	4.056993823192607	0.0692739324763967	0.07692307692307693	0.5	True	6	4	2.0150343333333334	-1.6347523333333334	-0.6905646555555556	-0.7863122222222222	-0.2452737777777778	-0.5996726888888889
거칠게걸음	80	ground	33	5.50501	11.64102	2.114622861336378	64.0839315102	-76.7301711957823	6.618494606999464	93.96405579664146	5.573483917597696	170.69422699242375	-37.86596656202061	1.436309016341087	CCW	1.4685177178095938	76.98960530888986	3.6780227744825593	2.08718437766677	0.23207399899693998	2.9905538402692344	0.4569661313161974	0.28125	0.46875	True	4	2	2.9224148636363636	-2.1762554545454544	-1.1900885454545456	0.5405781818181818	1.0337103636363638	-0.8196560481818181
거칠게걸음	81	ground	26	5.78543	10.52993	1.8200773318802446	60.9201729199	-76.0201456263648	5.819818796795652	136.83242568897916	4.055838746871108	-147.14742868465606	-118.38348972059875	3.265228514060999	CW	-8.414756141163554	73.41105116156237	5.192530173219082	2.4644983384500185	0.34444451037473217	2.3183545780494104	0.3950649107805267	0.2	0.6	True	2	3	4.4020925	-2.4952646666666665	-0.4721436888888889	2.74439425	1.697680388888889	-0.6428494666666666
거칠게걸음	82	ground	29	3.1382570000000003	7.3045	2.32756590606583	22.9233982565	-35.54436442298754	2.5529835791835795	105.70434974419393	1.5459213897853925	141.24871416718148	0.14092197779186832	1.6588400174896314	CCW	7.265316258306983	83.03638413916227	7.6097116300897065	3.373156244442212	0.27603247527504104	3.8396993913056785	0.6227077988778099	0.21428571428571427	0.35714285714285715	True	5	6	2.2985583333333337	-0.8993942	-1.1323626	0.7196876666666667	0.8544514	0.46263804999999997
거칠게걸음	83	ground	23	3.132051	6.72813	2.148154674956393	21.07284629463	-83.41808496115259	3.9915342215308636	125.17251893322917	1.740199371106943	-151.40939610561824	-102.09531721318255	2.600479698498144	CCW	2.5611712976679133	75.5556177920439	7.8808336120679	2.1507848121827324	0.2673241423867514	3.295771429206636	0.3758129962563532	0.18181818181818182	0.3181818181818182	True	5	2	2.430522857142857	-0.8393848	-0.2405316	1.186073285714286	0.866358125	-0.166740375
거칠게걸음	84	ground	32	3.30675	7.68707	2.3246601641113904	25.419218722500002	-100.339205607479	4.362658851262611	89.53376957189414	2.7939702007684857	-170.12702482062684	-116.90929248395614	1.6798270146518925	CCW	6.116115192784856	83.458580367627	7.564940874860807	3.1680311239713657	0.4007839797946984	3.3717924081470265	0.8581497273871632	0.2903225806451613	0.5483870967741935	True	6	5	1.9619841	-0.9585008363636365	-0.8219363000000001	-0.1900907	-0.7073532727272727	-0.4118791818181818
거칠게걸음	85	up	29	2.4062449999999997	8.50207	3.533335132734474	20.458063427149998	-43.55717980063076	2.6720278821808727	125.44672083038371	2.683035849783972	169.00390063101446	42.168195105583806	0.5131956579414911	CW	-2.452506763316256	87.08530486854919	14.221653148321803	1.267878408396146	0.7140146693834238	2.3928340135926955	0.28861511273630475	0.25	0.7142857142857143	True	6	4	2.7931981111111113	-1.16610695	-1.6188840599999998	0.5029911	0.730337902	-0.10338997999999999
거칠게걸음	86	up	28	3.67224	6.7758199999999995	1.8451462862326136	24.882437236799998	-98.6885938524603	3.209299992689378	69.95787329134404	2.326704115131531	168.64646714380433	-72.42177398049817	1.034997691553387	CCW	14.644767679000005	-89.4966141578205	4.611960273715579	3.258986505478214	0.33974592589921937	2.873475874855619	0.5876980968755097	0.25925925925925924	0.4444444444444444	True	4	2	2.8402	-1.1017254444444444	-0.9453368	-0.2893121666666667	-1.1046788555555556	-0.30000258
거칠게걸음	87	up	26	2.81456	9.54487	3.3912476538459835	26.864609307200002	-87.94559060357179	4.34581333654369	103.73701818152364	3.8595283396985183	-168.31739121490457	-142.02085098160472	0.9650868579174622	CCW	2.141396095372472	83.77917442859892	20.841302817934196	1.5275266704724055	0.7173830972862539	2.4988398255804563	0.2735254282671128	0.2	0.68	True	9	2	2.95899875	-1.4515825555555555	-1.5962717777777777	0.642786	0.3570753	-0.35471701111111115
거칠게걸음	88	up	29	3.7935600000000003	6.77622	1.7862430008260728	25.705997143200005	-79.58925022167973	3.5628328338400888	70.2398692883497	5.117954332986569	149.82911951002944	28.933844130955308	2.7127150695237052	CCW	9.202808149863705	-87.56998939148335	8.739068512721904	1.2113470364864327	0.7393849293919567	2.951935954049012	0.0904739533439856	0.10714285714285714	0.8571428571428571	True	5	2	2.831811111111111	-1.8958275	-1.36078722	-0.9145292	-0.615286428	0.43655918
거칠게걸음	89	up	26	3.18553	11.2271	3.524405670791232	35.764263863	-90.3513333468715	6.860858985418663	121.36492551253534	5.456524159948346	-148.28374114059318	-142.62481323969834	3.626779033701943	CW	-4.2249853605950225	-86.44852528455611	27.359149708801038	1.1764092977275251	0.7804557822593654	2.10902793222533	0.19651149665576326	0.16	0.72	True	5	2	4.4687175	-1.9623496666666667	-2.3202425555555557	0.12186073750000002	0.8156358888888889	-0.28080419777777776
거칠게걸음	90	up	28	2.7600320000000003	8.7457	3.1686951444154645	24.1384118624	-73.25658266424976	6.2665225765093195	109.36263432979653	4.291649663793749	-177.3807830059537	-78.91513409145098	1.9890487223796203	CCW	2.434272245351383	-79.71623660378349	43.618101056554075	1.3263616337619812	0.8902348639692456	2.2268340278331196	0.03543268364080904	0.037037037037037035	0.7407407407407407	True	6	2	3.7627888888888887	-1.244074111111111	-2.1853656	-1.1888603333333334	-0.5385488222222222	-0.450307223
