time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
68.109	1.31041	-2.47446	-2.53576	1.43001	-2.62328	-2.59824	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.76417	1.90317	-0.139003	ground	0	ground	0	-1	120
68.127	-0.336405	-1.59919	-3.72926	-0.215721	-1.73927	-3.77279	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.8646	1.89564	-0.0310437	ground	0	ground	0	-1	120
68.146	-1.01674	-0.276685	-3.40106	-0.891576	-0.414682	-3.42736	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.94274	1.85003	0.092712	ground	0	ground	0	-1	120
68.165	-0.739333	0.6525	-2.55089	-0.611098	0.51193	-2.5643	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.97382	1.79739	0.176432	ground	0	ground	0	-1	120
68.184	-0.255759	0.862293	-1.66896	-0.126886	0.718114	-1.67396	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.95882	1.74398	0.214847	ground	0	ground	0	-1	120
68.203	0.166185	0.713167	-0.9271	0.293582	0.566144	-0.927445	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.90726	1.68867	0.21859	ground	0	ground	0	-1	120
68.224	0.665862	0.284078	-0.602206	0.789293	0.136369	-0.599538	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.84187	1.64428	0.197588	ground	0	ground	0	-1	120
68.243	0.957767	-0.257328	-0.409997	1.07579	-0.403012	-0.405292	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.77004	1.61951	0.150533	ground	0	ground	0	-1	120
68.262	0.809305	-0.269023	-0.555983	0.922693	-0.412633	-0.548522	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.70897	1.58907	0.119894	ground	0	ground	0	-1	120
68.282	0.495133	-0.363839	-0.967284	0.605479	-0.504912	-0.955024	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.67127	1.54904	0.122232	ground	0	ground	0	-1	120
68.3	0.088161	-0.286984	-1.22242	0.197514	-0.425916	-1.20411	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.64791	1.49506	0.152851	ground	0	ground	0	-1	120
68.32	-0.364117	0.056666	-1.36959	-0.25349	-0.0818552	-1.34452	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.63274	1.43362	0.199116	ground	0	ground	0	-1	120
68.339	-0.62433	0.291762	-1.12497	-0.511134	0.152475	-1.0944	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.60582	1.38861	0.217211	ground	0	ground	0	-1	120
68.36	-0.501094	0.322041	-0.31231	-0.385959	0.18184	-0.280334	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.53955	1.34051	0.199035	ground	0	ground	0	-1	120
68.377	-0.105626	0.227001	0.143655	0.00946159	0.0863659	0.174753	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.47131	1.27783	0.193476	ground	0	ground	0	-1	120
68.396	-0.258159	0.115679	-0.12596	-0.142356	-0.0248313	-0.0943881	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.40246	1.22117	0.181297	ground	0	ground	0	-1	120
68.416	-0.835259	0.017285	-0.622428	-0.715859	-0.122609	-0.587902	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.36174	1.19642	0.165313	ground	0	ground	0	-1	120
68.435	-1.05484	0.083253	-0.514093	-0.930759	-0.056358	-0.477169	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.31751	1.18322	0.134282	ground	0	ground	0	-1	120
68.454	-0.982433	0.113656	-0.344117	-0.854064	-0.0258252	-0.305657	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.26691	1.16679	0.100128	ground	0	ground	0	-1	120
68.473	-0.999133	-0.227764	-0.410476	-0.86641	-0.365409	-0.370156	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.22208	1.15546	0.0666141	ground	0	ground	0	-1	120
68.492	-1.12771	-0.598963	-0.478168	-0.990008	-0.732925	-0.435659	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.18276	1.15928	0.0234771	ground	0	ground	0	-1	120
68.511	-0.916163	-0.692077	0.198654	-0.774573	-0.821909	0.239958	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.13562	1.15778	-0.0221679	ground	0	ground	0	-1	120
68.531	0.026692	-0.35051	0.905778	0.167441	-0.47794	0.942346	1.32154	1.21186	0.586337	0.979956	0	1.18355	5.78764	1.73611	2.05478	3.2067	4.1823	0.421575	0.190608	1.12595	1.12522	0.000736734	ground	0	ground	0	-1	120
68.561	0.258207	0.248136	1.18679	0.396961	0.120102	1.21724	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.13052	1.08969	0.0408255	ground	0	ground	1	121	121
68.569	0.534732	0.886215	2.12509	0.670119	0.75439	2.14476	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.18123	1.08566	0.0955702	ground	0	ground	0	-1	121
68.589	1.68417	1.71143	2.73562	1.81046	1.57171	2.74152	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.25924	1.15125	0.107992	ground	0	ground	0	-1	121
68.608	3.46292	1.91098	3.83562	3.57126	1.76241	3.82231	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.3874	1.29281	0.0945854	ground	0	ground	0	-1	121
68.627	4.83686	1.04338	4.91712	4.92048	0.890328	4.87929	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.56199	1.47819	0.0838017	ground	0	ground	0	-1	121
68.646	4.55703	0.273218	3.55017	4.61744	0.119564	3.49478	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.65863	1.63523	0.023401	ground	0	ground	0	-1	121
68.666	2.60997	0.084574	0.357717	2.65704	-0.0687343	0.300814	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.59074	1.68636	-0.0956246	ground	0	ground	0	-1	121
68.685	0.546205	0.285358	-2.29233	0.5903	0.131389	-2.33749	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.62808	1.63228	-0.00420625	ground	0	ground	0	-1	121
68.704	-0.62319	0.799635	-3.49976	-0.576199	0.642438	-3.5272	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.72303	1.59382	0.129215	ground	0	ground	0	-1	121
68.724	-1.1551	1.3468	-3.3876	-1.10257	1.18366	-3.39796	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.80678	1.59501	0.211771	ground	0	ground	0	-1	121
68.742	-1.08388	1.61041	-2.43358	-1.0262	1.44002	-2.43172	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.83803	1.60367	0.234356	ground	0	ground	0	-1	121
68.762	-0.896941	1.75718	-1.46117	-0.835057	1.57886	-1.45201	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.81873	1.61279	0.205934	ground	0	ground	0	-1	121
68.781	-0.501429	1.7505	-0.705005	-0.437347	1.56432	-0.692366	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.76241	1.61337	0.14904	ground	0	ground	0	-1	121
68.8	-0.249543	1.39529	-0.637542	-0.184534	1.20307	-0.621779	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.70538	1.59356	0.11182	ground	0	ground	0	-1	121
68.819	-0.678711	0.516478	-1.32365	-0.610633	0.322635	-1.30135	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.68518	1.54841	0.136765	ground	0	ground	0	-1	121
68.839	-1.02085	-0.31771	-2.03413	-0.948012	-0.508995	-2.00176	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.701	1.52479	0.176214	ground	0	ground	0	-1	121
68.858	-0.89942	-0.763013	-2.10869	-0.822445	-0.949527	-2.06594	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.71925	1.51136	0.207891	ground	0	ground	0	-1	121
68.877	-0.963056	-0.70585	-1.73083	-0.881651	-0.887902	-1.67965	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.71727	1.49836	0.218916	ground	0	ground	0	-1	121
68.896	-1.01481	-0.45339	-1.21746	-0.928735	-0.632265	-1.16045	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.68943	1.47961	0.209816	ground	0	ground	0	-1	121
68.916	-0.816462	-0.532324	-0.728149	-0.726738	-0.707643	-0.667778	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.63835	1.45635	0.181997	ground	0	ground	0	-1	121
68.935	-0.465717	-0.625113	-0.255298	-0.374113	-0.796429	-0.193953	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.56613	1.42753	0.138599	ground	0	ground	0	-1	121
68.954	-0.479682	-0.436718	-0.04126	-0.386138	-0.604994	0.019985	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.48882	1.39204	0.0967819	ground	0	ground	0	-1	121
68.973	-0.588708	-0.260093	0.156704	-0.492688	-0.426227	0.216859	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.42522	1.35501	0.0702124	ground	0	ground	0	-1	121
68.993	-0.885569	-0.209136	0.634742	-0.785601	-0.373394	0.691423	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.38853	1.33075	0.0577817	ground	0	ground	0	-1	121
69.011	-1.15123	-0.423937	1.05516	-1.04601	-0.585254	1.10628	1.14324	0.251574	0.545734	1.0423	0	1.04866	2.59053	1.85529	1.94557	0.614583	3.67655	0.593661	0.30662	1.37442	1.32414	0.0502763	ground	0	ground	0	-1	121
69.058	-0.779148	-0.833831	1.48284	-0.670554	-0.990172	1.52629	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.38201	1.31773	0.064284	ground	0	ground	1	122	122
69.062	-0.215731	-0.491474	2.24833	-0.106601	-0.644576	2.28032	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.42693	1.28451	0.142419	ground	0	ground	0	-1	122
69.069	0.336072	0.146893	3.0093	0.442976	-0.00617825	3.02608	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.50689	1.24244	0.264452	ground	0	ground	0	-1	122
69.09	0.431101	0.401555	2.37692	0.535314	0.247241	2.38174	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.55063	1.2098	0.340833	ground	0	ground	0	-1	122
69.108	0.357328	0.581009	2.40969	0.459234	0.424562	2.40244	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.59322	1.18058	0.412643	ground	0	ground	0	-1	122
69.126	0.572535	0.869886	3.74233	0.671069	0.709872	3.7164	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.69938	1.17039	0.528988	ground	0	ground	0	-1	122
69.146	-0.972192	-0.504641	1.20202	-0.86929	-0.661332	1.17021	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.67292	1.16648	0.506436	ground	0	ground	0	-1	122
69.166	-0.229476	0.23255	1.02451	-0.125941	0.0754796	0.987738	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.63866	1.1155	0.523159	ground	0	ground	0	-1	122
69.185	2.13573	0.441223	2.74331	2.22807	0.282732	2.69301	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.69138	1.17202	0.519355	ground	0	ground	0	-1	122
69.204	3.34798	-0.256709	3.16189	3.42312	-0.413124	3.09603	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.76161	1.28582	0.475791	ground	0	ground	0	-1	122
69.224	3.11084	-1.15101	1.16353	3.17004	-1.30088	1.09218	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.72814	1.39286	0.335281	ground	0	ground	0	-1	122
69.243	2.41789	-2.15948	-1.55545	2.46471	-2.29781	-1.61867	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.72267	1.4917	0.230967	ground	0	ground	0	-1	122
69.262	0.774561	-1.99609	-3.29498	0.817276	-2.12375	-3.3414	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.8036	1.53089	0.27271	ground	0	ground	0	-1	122
69.281	-0.347592	-1.27077	-3.89089	-0.303353	-1.39144	-3.91763	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.9093	1.52555	0.38375	ground	0	ground	0	-1	122
69.3	-0.597392	-0.110536	-3.68332	-0.550387	-0.230047	-3.69151	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.99841	1.4791	0.519312	ground	0	ground	0	-1	122
69.321	0.02212	0.8884	-2.2834	0.0687791	0.765045	-2.28013	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	2.0125	1.44355	0.568946	ground	0	ground	0	-1	122
69.34	0.823156	0.519057	-1.1278	0.865466	0.393723	-1.11891	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.96782	1.41892	0.548904	ground	0	ground	0	-1	122
69.358	1.26668	-0.399856	-0.873023	1.30245	-0.522564	-0.859813	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.91242	1.41814	0.494281	ground	0	ground	0	-1	122
69.376	1.44769	-0.78524	-0.890037	1.47604	-0.903408	-0.872443	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.86042	1.43376	0.426661	ground	0	ground	0	-1	122
69.396	1.33587	-0.912521	-1.11452	1.35739	-1.02554	-1.09144	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.82197	1.44714	0.374837	ground	0	ground	0	-1	122
69.416	0.919845	-0.47205	-1.21595	0.936665	-0.582139	-1.18691	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.79022	1.42992	0.3603	ground	0	ground	0	-1	122
69.435	0.368252	0.119898	-1.21073	0.383146	0.00975949	-1.17578	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.7595	1.37759	0.38191	ground	0	ground	0	-1	122
69.454	-0.204134	0.305597	-1.15143	-0.188293	0.194481	-1.1109	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.72707	1.32224	0.404825	ground	0	ground	0	-1	122
69.473	-0.563923	0.103813	-1.19539	-0.545342	-0.00726629	-1.14908	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.69817	1.2834	0.414768	ground	0	ground	0	-1	122
69.491	-1.02419	0.0954	-1.25678	-1.00059	-0.0156009	-1.20442	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.67348	1.26927	0.404215	ground	0	ground	0	-1	122
69.511	-1.51462	0.30729	-1.26125	-1.48356	0.195308	-1.20284	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.64995	1.28062	0.369328	ground	0	ground	0	-1	122
69.531	-1.69193	0.439175	-1.01087	-1.65257	0.325557	-0.947698	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.61484	1.30081	0.314031	ground	0	ground	0	-1	122
69.549	-1.28039	-0.18718	-0.397721	-1.23482	-0.299294	-0.332881	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.55074	1.29929	0.251445	ground	0	ground	0	-1	122
69.57	-0.457943	-1.04314	0.688346	-0.410307	-1.14948	0.74942	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.51067	1.29535	0.215318	ground	0	ground	0	-1	122
69.589	-0.287571	-0.976255	1.05104	-0.238736	-1.07718	1.10655	0.718336	0.49807	0.672351	0.976231	0	1.24658	3.84324	1.7331	2.16046	1.15248	2.23999	0.548281	0.270223	1.49047	1.28575	0.204713	ground	0	ground	0	-1	122
69.619	-0.926662	-0.628201	0.071133	-0.873438	-0.72548	0.126014	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.42224	1.27824	0.144007	ground	0	ground	1	123	123
69.626	-1.22641	-0.486006	-0.730733	-1.16732	-0.580369	-0.672473	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.38476	1.27951	0.105248	ground	0	ground	0	-1	123
69.646	-0.813212	-0.663266	-0.01114	-0.750351	-0.753841	0.0468842	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.31786	1.26871	0.0491489	ground	0	ground	0	-1	123
69.665	0.246774	-0.935687	1.21295	0.308087	-1.02113	1.26462	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.3152	1.25861	0.0565926	ground	0	ground	0	-1	123
69.684	0.643977	-0.578094	1.8474	0.701763	-0.66022	1.88957	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.34392	1.24385	0.100066	ground	0	ground	0	-1	123
69.703	0.534637	-0.02517	1.999	0.589461	-0.106759	2.03096	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.37827	1.21161	0.166658	ground	0	ground	0	-1	123
69.724	0.520401	0.213896	2.26772	0.572349	0.131645	2.28819	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.42377	1.1804	0.24337	ground	0	ground	0	-1	123
69.742	1.24271	0.325326	2.76688	1.28819	0.24186	2.77341	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.49125	1.18691	0.304337	ground	0	ground	0	-1	123
69.761	2.66611	0.418877	4.02752	2.69803	0.333734	4.01388	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.61738	1.2635	0.353885	ground	0	ground	0	-1	123
69.781	3.65336	0.440251	4.88335	3.66685	0.353332	4.84536	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.77878	1.38451	0.394267	ground	0	ground	0	-1	123
69.8	3.42171	0.725406	3.23556	3.41803	0.635295	3.18159	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.84892	1.48912	0.359805	ground	0	ground	0	-1	123
69.82	2.47404	0.619964	0.110549	2.458	0.527203	0.0562924	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.75929	1.54035	0.218934	ground	0	ground	0	-1	123
69.84	1.45858	0.582628	-2.562	1.43533	0.487418	-2.60317	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.80148	1.53913	0.262354	ground	0	ground	0	-1	123
69.858	0.461493	1.24833	-3.49984	0.436052	1.14736	-3.52331	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.88757	1.52354	0.364031	ground	0	ground	0	-1	123
69.877	0.329519	2.10154	-2.28517	0.302557	1.99056	-2.29709	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.90805	1.54804	0.360013	ground	0	ground	0	-1	123
69.896	1.05659	1.38571	-1.09501	1.02448	1.26835	-1.1014	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.86772	1.55216	0.315561	ground	0	ground	0	-1	123
69.915	1.74233	-0.093145	-0.940146	1.70167	-0.209445	-0.941806	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.82142	1.56027	0.261148	ground	0	ground	0	-1	123
69.935	2.15649	-0.545787	-0.449472	2.10525	-0.658776	-0.448876	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.75279	1.59256	0.160238	ground	0	ground	0	-1	123
69.954	2.58611	-0.419322	0.120833	2.52219	-0.52965	0.120822	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.6712	1.64179	0.0294072	ground	0	ground	0	-1	123
69.974	2.5639	-0.164434	0.25625	2.48748	-0.273388	0.254958	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.60038	1.68482	-0.0844382	ground	0	ground	0	-1	123
69.993	2.00042	0.295484	0.139624	1.91439	0.185598	0.13764	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.52725	1.69675	-0.169502	ground	0	ground	0	-1	123
70.012	1.4334	0.312636	-0.156691	1.34063	0.201736	-0.157882	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.45878	1.6797	-0.220919	ground	0	ground	0	-1	123
70.03	1.18424	0.207411	-0.362867	1.08601	0.0960283	-0.362237	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.40395	1.65023	-0.246274	ground	0	ground	0	-1	123
70.051	0.770872	0.254494	-0.651278	0.66928	0.142396	-0.647395	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.36612	1.60193	-0.235803	ground	0	ground	0	-1	123
70.07	0.422775	0.317798	-0.665009	0.319577	0.204671	-0.65782	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.33071	1.54081	-0.210097	ground	0	ground	0	-1	123
70.09	0.385688	-0.037312	-0.607418	0.281078	-0.149687	-0.597228	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.29403	1.47969	-0.185653	ground	0	ground	0	-1	123
70.108	0.492087	-0.24951	-0.485612	0.385539	-0.360075	-0.473045	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.25299	1.43208	-0.179095	ground	0	ground	0	-1	123
70.127	0.495189	-0.235492	-0.380519	0.386698	-0.344327	-0.366112	0.814516	0.640478	0.546652	1.1535	0	0.964923	2.14947	2.08333	2.01026	1.42508	2.48862	0.652752	0.307425	1.20864	1.38637	-0.177724	ground	0	ground	0	-1	123
