time(s)	globalX	globalY	globalZ	rot_x	rot_y	rot_z	rot_w	gyroAngle	stepCount	label
20.745	-0.869060	-3.194577	9.774226	-0.003684	-0.045127	-0.508380	0.859942	209.261	0	ground
20.765	-3.053763	-1.862152	7.246701	-0.008137	-0.053101	-0.521826	0.851359	207.405	0	ground
20.784	-4.531044	-1.197479	3.675373	-0.001829	-0.057719	-0.535225	0.842733	205.527	0	ground
20.803	-4.618513	-1.356807	-0.061888	0.014931	-0.059171	-0.544155	0.836762	204.248	0	ground
20.822	-3.932982	-1.468157	-3.145191	0.040138	-0.058719	-0.546707	0.834298	203.857	0	ground
20.841	-2.309423	-0.892729	-5.733599	0.101321	-0.057162	-0.535621	0.836407	205.352	0	ground
20.861	-0.554416	-0.835752	-7.260456	0.101321	-0.057162	-0.535621	0.836407	205.352	0	ground
20.880	1.427498	-0.734259	-8.315264	0.128458	-0.057927	-0.526035	0.838708	206.650	0	ground
20.899	2.855655	-0.549943	-8.481030	0.148340	-0.058551	-0.517873	0.840461	207.758	0	ground
20.918	3.415285	-0.250851	-7.830748	0.159579	-0.057679	-0.513404	0.841204	208.389	0	ground
20.939	3.001941	0.005069	-6.653259	0.160676	-0.049814	-0.518312	0.838484	207.878	0	ground
20.958	2.875246	0.358539	-5.660290	0.160676	-0.049814	-0.518312	0.838484	207.878	0	ground
20.976	2.949601	0.859711	-5.410678	0.156157	-0.042318	-0.525820	0.835067	206.983	0	ground
20.995	2.488228	1.618972	-5.597841	0.149977	-0.032682	-0.535858	0.830238	205.748	0	ground
21.014	1.557742	2.611771	-5.820525	0.141145	-0.021892	-0.548323	0.823978	204.148	0	ground
21.034	0.250625	3.300475	-5.386818	0.104738	-0.010101	-0.576375	0.810383	200.242	0	ground
21.054	-0.667206	3.242134	-3.020687	0.074211	-0.015186	-0.587099	0.805963	198.641	0	ground
21.072	-0.826653	2.177469	1.241144	0.074211	-0.015186	-0.587099	0.805963	198.641	0	ground
21.092	-0.087089	1.143289	6.665518	0.039254	-0.028706	-0.592905	0.803803	197.709	0	ground
21.111	0.395754	0.566724	11.208271	0.005570	-0.050157	-0.595025	0.802121	197.252	0	ground
21.130	-0.259117	1.159250	11.751174	-0.017539	-0.072097	-0.595932	0.799600	196.912	0	ground
21.149	-0.532003	1.920245	9.427541	-0.024960	-0.086574	-0.595965	0.797940	196.712	53	ground
21.168	-0.281024	1.863480	6.076482	-0.019680	-0.092438	-0.593615	0.799180	196.933	0	ground
21.188	-0.061218	0.975780	4.209523	-0.010357	-0.093877	-0.588915	0.802658	197.551	0	ground
21.207	0.117424	0.004371	3.405562	-0.002232	-0.093318	-0.583539	0.806702	198.302	0	ground
21.226	0.265172	-1.448671	2.884880	0.005489	-0.089989	-0.574317	0.813654	199.643	0	ground
21.245	0.217763	-2.476934	3.543245	0.002168	-0.089648	-0.572153	0.815230	199.965	0	ground
21.264	-0.764483	-2.310834	5.112802	0.002168	-0.089648	-0.572153	0.815230	199.965	0	ground
21.283	-2.054134	-1.236539	4.498883	-0.001187	-0.087716	-0.572429	0.815248	199.970	0	ground
21.303	-2.972382	-0.397578	1.523808	0.002592	-0.082039	-0.572719	0.815632	200.009	0	ground
21.322	-2.983508	-0.220701	-1.104045	0.033222	-0.065128	-0.560549	0.824887	201.880	0	ground
21.342	-2.063435	-0.399948	-3.577060	0.033222	-0.065128	-0.560549	0.824887	201.880	0	ground
21.360	-0.483971	-0.317361	-5.411889	0.055544	-0.056267	-0.545584	0.834318	204.023	0	ground
21.380	1.333102	0.137234	-6.308216	0.076991	-0.048308	-0.527022	0.844977	206.628	0	ground
21.399	2.462230	0.508482	-6.327058	0.093441	-0.042171	-0.508594	0.854882	209.170	0	ground
21.418	2.604986	0.585685	-5.885970	0.102662	-0.038317	-0.494028	0.862513	211.149	0	ground
21.439	2.048281	0.535304	-5.381331	0.105029	-0.036022	-0.485084	0.867390	212.351	0	ground
21.457	1.137081	0.328684	-4.433379	0.101178	-0.034782	-0.481509	0.869887	212.827	0	ground
21.476	0.563528	0.015076	-3.326033	0.081279	-0.032610	-0.482760	0.871363	212.667	0	ground
21.495	0.395328	-0.298242	-1.608813	0.081279	-0.032610	-0.482760	0.871363	212.667	0	ground
21.514	0.016020	-0.600283	-0.215639	0.069690	-0.031182	-0.485899	0.870674	212.264	0	ground
21.534	-0.833830	-0.739374	-0.181125	0.053876	-0.025632	-0.497562	0.865374	210.771	0	ground
21.553	-1.697276	-0.484372	-0.733034	0.053876	-0.025632	-0.497562	0.865374	210.771	0	ground
21.572	-2.104124	-0.180974	-1.142553	0.049321	-0.023008	-0.503763	0.862126	209.968	0	ground
21.591	-1.827135	-0.070249	-1.370839	0.045601	-0.021125	-0.507724	0.860053	209.453	0	ground
21.611	-0.973723	0.139509	-2.007250	0.042603	-0.018784	-0.508743	0.859659	209.330	0	ground
21.630	0.155416	0.352641	-2.541058	0.040299	-0.015138	-0.507187	0.860760	209.555	0	ground
21.649	1.252740	0.145490	-1.887970	0.037558	-0.011358	-0.504218	0.862684	209.964	0	ground
21.669	1.769064	-0.114552	0.136198	0.033677	-0.009422	-0.501695	0.864337	210.304	0	ground
21.688	1.424157	0.166375	1.498416	0.030143	-0.010123	-0.501479	0.864585	210.328	0	ground
21.706	1.248354	0.520329	1.686966	0.028786	-0.013162	-0.503546	0.863388	210.043	0	ground
21.726	1.560128	0.416308	2.082042	0.027904	-0.017302	-0.506778	0.861451	209.596	54	ground
21.745	1.636883	-0.021417	3.745126	0.022601	-0.020980	-0.511250	0.858879	208.986	0	ground
21.764	0.772518	-1.440936	5.727889	0.009921	-0.023695	-0.518411	0.854746	208.024	0	ground
21.783	-0.285845	-3.643830	7.735021	-0.008997	-0.028429	-0.529091	0.848041	206.590	0	ground
21.808	-1.809297	-4.856035	10.977795	-0.033166	-0.039255	-0.543465	0.837857	204.635	0	ground
21.822	-3.402687	-2.364941	12.775411	-0.075464	-0.061675	-0.576386	0.811345	200.037	0	ground
21.841	-4.134870	-0.204686	10.803263	-0.075464	-0.061675	-0.576386	0.811345	200.037	0	ground
21.860	-4.394976	0.324890	6.046440	-0.076696	-0.062276	-0.588164	0.802685	198.350	0	ground
21.879	-3.870784	-0.686412	1.114197	-0.063208	-0.057466	-0.593545	0.800254	197.567	0	ground
21.899	-3.024982	-1.410797	-2.768972	-0.039271	-0.050425	-0.592016	0.803388	197.774	0	ground
21.918	-1.693124	-1.576386	-5.447703	-0.008777	-0.042387	-0.584243	0.810424	198.878	0	ground
21.938	0.032695	-1.046871	-7.314719	0.023378	-0.035249	-0.572380	0.818897	200.560	0	ground
21.956	1.404294	-0.461760	-7.554150	0.050871	-0.033309	-0.559316	0.826722	202.381	0	ground
21.976	2.086050	-0.357166	-6.886035	0.070009	-0.037412	-0.548761	0.832202	203.798	0	ground
21.995	2.337290	-0.528251	-6.015675	0.087328	-0.051172	-0.542142	0.834169	204.548	0	ground
22.014	2.486996	-0.660772	-5.449179	0.087328	-0.051172	-0.542142	0.834169	204.548	0	ground
22.033	2.615177	-0.740352	-4.532535	0.089051	-0.054304	-0.544146	0.832482	204.233	0	ground
22.052	2.279103	-0.548225	-2.899155	0.087134	-0.053629	-0.548725	0.829718	203.617	0	ground
22.072	1.126725	0.099570	-1.626634	0.083285	-0.049851	-0.556374	0.825244	202.618	0	ground
22.091	0.003320	1.047307	-1.818357	0.080457	-0.032485	-0.576768	0.812287	199.975	0	ground
22.110	-0.262984	2.100200	-2.715076	0.080457	-0.032485	-0.576768	0.812287	199.975	0	ground
22.130	-0.074029	2.859074	-2.786671	0.079735	-0.021598	-0.584601	0.807104	198.961	0	ground
22.149	0.307176	2.655515	-1.968930	0.075844	-0.013729	-0.588797	0.804598	198.410	0	ground
22.168	0.872653	1.960967	-0.144296	0.067864	-0.010661	-0.589166	0.805086	198.362	0	ground
22.189	1.677381	1.491784	2.274424	0.048357	-0.018408	-0.581132	0.812163	199.440	0	ground
22.206	2.360512	0.818610	3.601837	0.048357	-0.018408	-0.581132	0.812163	199.440	0	ground
22.225	2.968566	0.320342	3.787773	0.043568	-0.026330	-0.574903	0.816636	200.265	0	ground
22.244	3.410590	0.379342	3.107503	0.043921	-0.033609	-0.568855	0.820576	201.056	55	ground
22.264	2.919937	0.211334	1.900073	0.047265	-0.038366	-0.564901	0.822910	201.564	0	ground
22.283	1.470775	-0.048472	2.360693	0.044051	-0.047553	-0.568937	0.819823	200.914	0	ground
22.302	0.031622	-0.382059	3.652892	0.044051	-0.047553	-0.568937	0.819823	200.914	0	ground
22.321	-1.315025	-1.114507	4.989611	0.035325	-0.053140	-0.576773	0.814408	199.765	0	ground
22.341	-3.002540	-1.336552	5.594676	0.024463	-0.059645	-0.587003	0.807014	198.259	0	ground
22.360	-4.056312	0.112995	5.602380	0.015651	-0.063208	-0.597835	0.798970	196.684	0	ground
22.379	-4.738885	1.700201	4.328240	0.016132	-0.057436	-0.612007	0.788599	194.711	0	ground
22.398	-4.999449	2.017747	1.579460	0.016132	-0.057436	-0.612007	0.788599	194.711	0	ground
22.418	-4.230180	1.999917	-1.211044	0.027054	-0.050839	-0.610267	0.790100	195.027	0	ground
22.438	-2.935605	1.844378	-2.720796	0.041046	-0.045368	-0.601599	0.796452	196.325	0	ground
22.456	-1.368291	1.033587	-3.172182	0.053861	-0.043120	-0.587291	0.806430	198.381	0	ground
22.476	-0.049254	-0.160443	-3.054946	0.069163	-0.047399	-0.554011	0.828277	202.971	0	ground
22.495	0.863672	-0.774880	-2.856631	0.069163	-0.047399	-0.554011	0.828277	202.971	0	ground
22.514	1.374486	-0.672954	-2.973139	0.072584	-0.049651	-0.541261	0.836244	204.686	0	ground
22.533	0.807142	-0.329959	-2.959188	0.072186	-0.048131	-0.527609	0.845045	206.551	0	ground
22.552	-0.044983	-0.115122	-2.383484	0.072186	-0.048131	-0.527609	0.845045	206.551	0	ground
22.572	-0.557820	-0.091482	-1.602573	0.071062	-0.041766	-0.519132	0.850710	207.762	0	ground
22.591	-0.821926	0.044970	-1.699282	0.071062	-0.041766	-0.519132	0.850710	207.762	0	ground
22.611	-0.891882	0.172650	-2.208695	0.073636	-0.038937	-0.514055	0.853703	208.471	0	ground
22.629	-0.609814	0.161157	-2.889053	0.078262	-0.037668	-0.507601	0.857203	209.344	0	ground
22.648	-0.020222	-0.046542	-3.032637	0.083928	-0.038483	-0.499678	0.861277	210.387	0	ground
22.669	0.769240	-0.137305	-3.040149	0.089458	-0.040623	-0.490641	0.865805	211.554	0	ground
22.688	1.629977	0.004615	-3.235034	0.094194	-0.042651	-0.481333	0.870418	212.748	0	ground
22.706	2.246787	0.190006	-3.018095	0.097002	-0.043484	-0.473020	0.874615	213.819	0	ground
22.725	2.495181	0.371365	-2.382931	0.097348	-0.042115	-0.466927	0.877911	214.624	0	ground
22.745	2.546954	0.635791	-1.776199	0.095864	-0.038208	-0.463550	0.880041	215.108	0	ground
22.764	2.361939	0.741663	-0.693719	0.092693	-0.033626	-0.463135	0.880785	215.212	0	ground
22.783	1.841231	0.779245	0.756224	0.087805	-0.030341	-0.466074	0.879855	214.863	0	ground
22.802	1.117216	0.814115	1.470353	0.082096	-0.027663	-0.472368	0.877134	214.069	0	ground
22.822	0.857768	0.487380	1.531836	0.075568	-0.024648	-0.480919	0.873154	212.977	56	ground
22.840	0.715047	0.050640	2.685680	0.047950	-0.022566	-0.501713	0.863409	210.242	0	ground
22.859	-0.366755	-1.219838	5.684595	0.047950	-0.022566	-0.501713	0.863409	210.242	0	ground
22.879	-1.687042	-2.714741	7.599363	0.024875	-0.027475	-0.513542	0.857264	208.644	0	ground
22.898	-1.696810	-2.751353	9.081079	-0.019154	-0.041329	-0.530276	0.846600	206.382	0	ground
22.919	-1.064674	-1.462126	10.949380	-0.031169	-0.039654	-0.536603	0.842326	205.565	0	ground
22.938	-1.763894	-0.523815	10.847634	-0.029367	-0.031490	-0.543097	0.838565	204.713	0	ground
22.956	-3.320037	-0.755609	6.632009	-0.029367	-0.031490	-0.543097	0.838565	204.713	0	ground
22.975	-3.569535	-1.274327	1.330692	-0.013691	-0.021145	-0.547413	0.836483	204.131	0	ground
22.994	-2.446850	-1.389184	-2.986863	0.010653	-0.014146	-0.546996	0.836948	204.189	0	ground
23.013	-0.850720	-1.147198	-5.186123	0.036553	-0.013057	-0.542501	0.839158	204.809	0	ground
23.033	0.735795	-0.788027	-5.953737	0.075652	-0.022449	-0.531579	0.843325	206.271	0	ground
23.052	1.323057	-0.821117	-5.760481	0.075652	-0.022449	-0.531579	0.843325	206.271	0	ground
23.071	1.372632	-0.755726	-5.076657	0.086590	-0.027489	-0.529593	0.843373	206.511	0	ground
23.090	1.006353	-0.534601	-4.739678	0.093110	-0.029032	-0.530912	0.841796	206.328	0	ground
23.110	0.991614	-0.422269	-4.152109	0.096971	-0.026169	-0.534219	0.839358	205.914	0	ground
23.128	0.849826	-0.229662	-3.320433	0.099738	-0.013039	-0.543535	0.833338	204.761	0	ground
23.148	0.726728	0.236599	-3.456503	0.099738	-0.013039	-0.543535	0.833338	204.761	0	ground
23.168	0.347454	1.002411	-3.097929	0.100701	-0.005945	-0.549218	0.829568	204.030	0	ground
23.186	-0.451611	1.572796	-2.291303	0.099736	-0.001920	-0.555841	0.825282	203.136	0	ground
23.205	-0.761576	1.878858	-1.752554	0.097456	-0.001167	-0.561732	0.821558	202.316	0	ground
23.225	-0.476424	1.700416	-0.457965	0.093971	-0.003401	-0.564982	0.819727	201.844	0	ground
23.244	0.185408	1.475363	0.507225	0.089741	-0.007343	-0.564719	0.820357	201.852	0	ground
23.263	1.029188	1.595689	0.635231	0.086889	-0.011868	-0.560854	0.823257	202.357	0	ground
23.283	1.840000	1.784837	0.443835	0.086417	-0.016895	-0.554316	0.827636	203.227	0	ground
23.302	2.615606	1.389042	0.528286	0.087514	-0.022500	-0.545982	0.832909	204.330	0	ground
23.321	3.220499	1.088719	1.392164	0.087570	-0.034126	-0.528172	0.843920	206.639	0	ground
23.340	3.663975	1.200144	2.630969	0.087570	-0.034126	-0.528172	0.843920	206.639	57	ground
23.359	2.771142	0.617286	3.753649	0.085080	-0.039142	-0.523207	0.847044	207.250	0	ground
23.379	1.187154	0.059220	4.378876	0.082007	-0.042754	-0.523472	0.847009	207.172	0	ground
23.398	-0.320761	-0.346133	4.219789	0.079648	-0.043916	-0.528170	0.844254	206.526	0	ground
23.418	-1.589472	-0.830500	4.128809	0.077423	-0.042590	-0.535068	0.840175	205.610	0	ground
23.436	-2.921016	-0.943075	4.418177	0.073910	-0.040926	-0.542885	0.835547	204.566	0	ground
23.455	-4.080210	-0.208946	4.662256	0.070373	-0.039616	-0.550629	0.830835	203.520	0	ground
23.475	-4.607578	0.554406	3.474342	0.070173	-0.037746	-0.555779	0.827503	202.832	0	ground
23.494	-4.074855	0.883078	1.126909	0.075438	-0.035030	-0.555666	0.827235	202.877	0	ground
23.513	-2.863780	0.760929	-1.080252	0.085018	-0.032167	-0.549684	0.830412	203.735	0	ground
23.532	-1.664320	0.489936	-2.528642	0.096361	-0.029948	-0.539325	0.836030	205.184	0	ground
23.552	-0.581314	0.197509	-3.459736	0.107131	-0.028348	-0.526585	0.842869	206.942	0	ground
23.571	0.312950	-0.090593	-3.904028	0.115607	-0.027249	-0.513271	0.849968	208.755	0	ground
23.590	0.688899	-0.167110	-3.809765	0.120426	-0.026610	-0.501362	0.856402	210.354	0	ground
23.610	0.282126	-0.240693	-3.313603	0.121286	-0.025871	-0.492390	0.861495	211.546	0	ground
23.628	-0.622347	-0.457027	-2.565655	0.118871	-0.025290	-0.486556	0.865155	212.311	0	ground
23.648	-1.151095	-0.758573	-1.569204	0.110214	-0.026692	-0.477771	0.871135	213.422	0	ground
23.668	-1.247551	-0.963630	-1.001170	0.110214	-0.026692	-0.477771	0.871135	213.422	0	ground
23.686	-0.817979	-0.833184	-1.282574	0.107993	-0.028048	-0.471924	0.874550	214.161	0	ground
23.705	-0.073625	-0.584650	-1.801316	0.108404	-0.029278	-0.464639	0.878352	215.090	0	ground
23.725	0.415772	-0.649187	-1.711932	0.110096	-0.030851	-0.456740	0.882222	216.090	0	ground
23.744	0.638664	-0.726650	-1.403309	0.112070	-0.032874	-0.449217	0.885756	217.032	0	ground
23.763	0.951556	-0.489973	-1.589273	0.114882	-0.034185	-0.442184	0.888880	217.916	0	ground
23.782	1.426562	-0.070148	-1.886305	0.118411	-0.033838	-0.435624	0.891665	218.759	0	ground
23.801	1.735586	0.260218	-1.750755	0.121160	-0.031997	-0.430077	0.894053	219.490	0	ground
23.821	1.721675	0.364402	-1.204089	0.121994	-0.027118	-0.425744	0.896172	220.102	0	ground
23.839	1.765764	0.625512	-0.723996	0.121994	-0.027118	-0.425744	0.896172	220.102	0	ground
23.859	1.535729	1.038539	-0.333429	0.120542	-0.024357	-0.427517	0.895603	219.910	0	ground
23.878	0.585027	1.010046	1.586428	0.116098	-0.022130	-0.432208	0.893995	219.332	0	ground
23.898	-0.645713	0.900912	3.734709	0.108852	-0.021160	-0.439509	0.891367	218.399	58	ground
23.918	-1.144309	1.533073	4.110436	0.102872	-0.019405	-0.451490	0.886114	216.875	0	ground
23.936	-0.270994	1.679010	1.967523	0.102872	-0.019405	-0.451490	0.886114	216.875	0	ground
23.955	1.187186	0.302898	0.097923	0.102356	-0.020083	-0.452682	0.885550	216.714	0	ground
23.974	1.601382	-1.982425	2.642135	0.092217	-0.027402	-0.453323	0.886140	216.540	0	ground
23.993	0.627314	-4.010325	6.849778	0.070959	-0.040756	-0.456527	0.885938	215.975	0	ground
24.013	-1.078018	-3.558442	8.939178	0.048633	-0.054688	-0.463072	0.883294	214.999	0	ground
24.032	-2.745822	-2.361591	6.888560	0.037345	-0.063021	-0.471499	0.878819	213.833	0	ground
24.051	-3.916411	-1.664076	2.516616	0.041409	-0.063827	-0.479082	0.874466	212.824	0	ground
24.071	-3.602677	-1.197088	-1.472016	0.057011	-0.060155	-0.482244	0.872108	212.426	0	ground
24.090	-2.344231	-0.818060	-4.326987	0.078390	-0.055119	-0.479184	0.872468	212.866	0	ground
24.109	-0.609013	-0.311858	-6.050081	0.100274	-0.050809	-0.471409	0.874721	213.929	0	ground
24.128	1.358863	0.017610	-6.463835	0.118050	-0.048837	-0.461620	0.877830	215.229	0	ground
24.148	2.803916	-0.313430	-5.553132	0.127884	-0.049786	-0.453014	0.880878	216.326	0	ground
24.167	3.113391	-0.872127	-3.881147	0.128952	-0.052139	-0.448844	0.882718	216.820	0	ground
24.186	2.476418	-1.106528	-1.854727	0.123516	-0.053275	-0.450751	0.882456	216.554	0	ground
24.205	1.474930	-1.278074	-0.166905	0.115232	-0.052514	-0.457684	0.880051	215.675	0	ground
24.224	0.312297	-0.946368	0.214430	0.108199	-0.049737	-0.467707	0.875825	214.425	0	ground
24.243	-0.592167	-0.048861	-0.717120	0.105192	-0.044317	-0.478818	0.870462	213.061	0	ground
24.262	-1.206528	1.043426	-1.791206	0.105439	-0.036922	-0.488960	0.865123	211.834	0	ground
24.282	-1.226752	2.007530	-2.213838	0.106394	-0.029518	-0.495952	0.861302	211.004	0	ground
24.301	-0.175860	2.070546	-1.633689	0.103327	-0.022852	-0.494604	0.862652	211.245	0	ground
24.320	1.353164	1.118319	-0.730680	0.103327	-0.022852	-0.494604	0.862652	211.245	0	ground
24.339	2.555411	0.364234	0.155834	0.099570	-0.024323	-0.488288	0.866642	212.052	0	ground
24.358	3.042490	0.003474	1.440092	0.095657	-0.028217	-0.482036	0.870457	212.823	0	ground
24.378	2.996677	0.122059	2.107567	0.093549	-0.034078	-0.477636	0.872898	213.330	0	ground
24.398	2.761488	0.751057	1.499203	0.100552	-0.045585	-0.475778	0.872609	213.435	0	ground
24.418	2.124685	1.126802	0.921392	0.100552	-0.045585	-0.475778	0.872609	213.435	0	ground
24.436	1.294649	1.272993	1.157787	0.104867	-0.050960	-0.477832	0.870679	213.095	59	ground
24.455	0.996936	1.270579	0.924257	0.108036	-0.055801	-0.480536	0.868504	212.672	0	ground
24.474	1.261098	0.486973	0.856127	0.109556	-0.060262	-0.482950	0.866675	212.287	0	ground
24.493	1.295582	-0.530223	1.525271	0.106897	-0.065048	-0.485912	0.865004	211.822	0	ground
24.512	0.488497	-1.516204	2.615748	0.098488	-0.070076	-0.491028	0.862717	211.073	0	ground
24.531	-1.073730	-2.335005	3.191604	0.084792	-0.076414	-0.499108	0.858989	209.917	0	ground
24.551	-2.869592	-1.700499	3.824784	0.068608	-0.085192	-0.509501	0.853489	208.416	0	ground
24.570	-4.166515	0.042989	5.168807	0.053806	-0.095692	-0.519878	0.847157	206.871	0	ground
24.589	-4.802622	0.838473	4.551770	0.045920	-0.106021	-0.526693	0.842167	205.770	0	ground
24.608	-4.309217	0.849971	1.055724	0.050342	-0.112874	-0.527120	0.840755	205.545	0	ground
24.628	-2.698476	0.849131	-2.066762	0.065099	-0.114700	-0.520539	0.843591	206.334	0	ground
24.647	-1.135502	1.008619	-3.843709	0.082843	-0.112367	-0.508625	0.849595	207.920	0	ground
24.666	0.178486	1.106131	-4.719702	0.098199	-0.106923	-0.493819	0.857360	209.958	0	ground
24.685	1.068491	1.035255	-4.974776	0.108151	-0.099994	-0.478833	0.865462	212.049	0	ground
24.705	1.510048	0.841846	-4.284360	0.111317	-0.093618	-0.466111	0.872688	213.828	0	ground
24.724	1.284607	0.526857	-2.618058	0.107744	-0.089074	-0.457142	0.878338	215.085	0	ground
24.744	0.435030	0.107667	-0.692544	0.099602	-0.086648	-0.452338	0.882021	215.768	0	ground
24.763	-0.698995	-0.044120	0.393075	0.084029	-0.085124	-0.452409	0.883753	215.828	0	ground
24.782	-1.534354	0.012399	0.453650	0.084029	-0.085124	-0.452409	0.883753	215.828	0	ground
24.801	-1.888282	0.112170	-0.291103	0.081138	-0.084094	-0.453488	0.883569	215.717	0	ground
24.821	-1.720340	0.248284	-0.923779	0.081058	-0.082711	-0.452896	0.884010	215.818	0	ground
24.839	-1.172379	0.261729	-0.968488	0.083620	-0.079604	-0.445304	0.887905	216.838	0	ground
24.859	-0.430930	0.076098	-0.783883	0.083620	-0.079604	-0.445304	0.887905	216.838	0	ground
24.878	0.453582	0.074971	-0.982983	0.087838	-0.071529	-0.432297	0.894588	218.621	0	ground
24.898	1.272338	0.114987	-1.027027	0.087838	-0.071529	-0.432297	0.894588	218.621	0	ground
24.916	1.647829	0.194982	-0.943681	0.090482	-0.060848	-0.421115	0.900429	220.198	0	ground
24.935	1.483364	0.196694	-0.287650	0.090482	-0.060848	-0.421115	0.900429	220.198	0	ground
24.954	1.061565	0.242446	0.389023	0.090719	-0.058682	-0.418829	0.901614	220.518	0	ground
24.974	0.800895	0.371278	0.877075	0.091434	-0.059178	-0.418228	0.901789	220.585	0	ground
24.993	0.593320	0.555306	1.516360	0.094339	-0.064282	-0.418838	0.900857	220.425	60	ground
25.012	0.756714	0.680713	1.711688	0.094339	-0.064282	-0.418838	0.900857	220.425	0	ground
25.032	1.825261	0.531773	0.429513	0.097364	-0.065346	-0.418810	0.900471	220.407	0	ground
25.051	2.805259	0.225999	-0.027436	0.091031	-0.065313	-0.422343	0.899485	219.973	0	ground
25.070	2.085682	-1.548202	1.938558	0.074150	-0.067407	-0.430345	0.897085	218.963	0	ground
25.090	0.560577	-4.066635	4.684787	0.074150	-0.067407	-0.430345	0.897085	218.963	0	ground
