time(s)	globalX	globalY	globalZ	rot_x	rot_y	rot_z	rot_w	gyroAngle	stepCount	label
56.251	0.486938	0.621751	-1.622919	0.029249	-0.212866	-0.971717	0.097968	192.247	0	up
56.271	0.544524	0.440269	-1.743545	0.031452	-0.212317	-0.971543	0.100187	192.551	0	up
56.291	0.490318	0.279095	-1.647501	0.032931	-0.212088	-0.971277	0.102738	192.875	0	up
56.311	0.350479	-0.105790	-1.667242	0.034087	-0.211939	-0.970982	0.105418	193.206	0	up
56.328	0.241165	-0.655093	-1.789606	0.035344	-0.211229	-0.970795	0.108117	193.540	0	up
56.347	0.392269	-0.789168	-1.612740	0.036696	-0.209766	-0.970803	0.110427	193.832	0	up
56.367	0.542128	-0.637486	-1.319396	0.038172	-0.208004	-0.970858	0.112748	194.128	0	up
56.386	0.615561	-0.543172	-1.165699	0.039594	-0.206471	-0.970847	0.115145	194.431	0	up
56.405	0.526975	-0.575568	-1.034942	0.040519	-0.205333	-0.970793	0.117295	194.694	0	up
56.424	0.341252	-0.542898	-0.749766	0.041151	-0.204202	-0.970776	0.119170	194.920	0	up
56.444	0.402911	-0.268253	-0.396891	0.041844	-0.203090	-0.970790	0.120705	195.108	0	up
56.464	0.401947	-0.186823	-0.250369	0.042335	-0.202182	-0.970759	0.122296	195.298	0	up
56.482	0.290110	-0.242907	-0.045020	0.042354	-0.201411	-0.970739	0.123715	195.458	0	up
56.502	0.258880	-0.111228	0.250699	0.042057	-0.199219	-0.970898	0.126096	195.716	0	up
56.521	0.282125	0.041754	0.540259	0.042057	-0.199219	-0.970898	0.126096	195.716	101	up
56.540	0.437851	-0.089233	0.803901	0.041217	-0.198297	-0.970714	0.129202	196.046	0	up
56.560	0.593375	-0.503817	0.869147	0.041217	-0.198297	-0.970714	0.129202	196.046	0	up
56.579	0.754346	-0.705702	1.244069	0.039946	-0.198268	-0.970623	0.130323	196.142	0	up
56.597	0.896499	-0.393547	1.932591	0.038306	-0.198216	-0.970597	0.131093	196.191	0	up
56.616	0.782527	-0.081218	2.518414	0.036685	-0.198487	-0.970512	0.131774	196.230	0	up
56.636	0.370692	-0.246061	2.594594	0.035505	-0.198570	-0.970501	0.132053	196.234	0	up
56.655	0.033695	-0.252605	2.395076	0.034739	-0.197330	-0.970815	0.131806	196.187	0	up
56.675	-0.640171	0.195481	2.575399	0.033389	-0.194748	-0.971558	0.130509	196.006	0	up
56.693	-1.400651	1.413743	3.424265	0.031383	-0.192337	-0.972431	0.128063	195.681	0	up
56.713	-1.628529	2.689517	3.502531	0.030490	-0.191978	-0.972841	0.125677	195.390	0	up
56.732	-1.390205	2.638780	1.898602	0.031017	-0.194534	-0.972452	0.124626	195.285	0	up
56.751	-1.280889	1.517225	0.057158	0.031277	-0.199130	-0.971516	0.124599	195.291	0	up
56.771	-1.381854	0.563906	-0.831869	0.030744	-0.204444	-0.970423	0.124649	195.287	0	up
56.791	-1.383784	-0.098622	-1.481484	0.030037	-0.209120	-0.969506	0.124197	195.221	0	up
56.809	-1.390964	-0.455823	-1.877518	0.029298	-0.212158	-0.969008	0.123103	195.080	0	up
56.828	-1.461689	-0.413644	-1.862989	0.028557	-0.213534	-0.968972	0.121166	194.843	0	up
56.847	-1.372534	-0.260341	-1.726875	0.027820	-0.213764	-0.969270	0.118518	194.526	0	up
56.867	-1.062480	0.364937	-1.302594	0.027032	-0.213993	-0.969636	0.115252	194.139	0	up
56.886	-0.608576	0.543427	-1.519043	0.026172	-0.214965	-0.969820	0.112044	193.756	0	up
56.905	-0.384609	0.272634	-1.835752	0.024879	-0.216328	-0.969839	0.109521	193.439	0	up
56.925	-0.469003	-0.271611	-1.872506	0.023364	-0.217382	-0.969897	0.107232	193.144	0	up
56.944	-0.430277	-0.760449	-1.609630	0.022373	-0.217572	-0.970145	0.104784	192.843	0	up
56.963	-0.086779	-1.093964	-1.724449	0.021798	-0.216987	-0.970567	0.102179	192.536	0	up
56.982	0.004759	-1.156935	-1.578111	0.019528	-0.214888	-0.971791	0.095209	191.696	0	up
57.001	0.120097	-1.010231	-1.419758	0.019528	-0.214888	-0.971791	0.095209	191.696	0	up
57.020	0.206231	-0.813307	-1.121568	0.017963	-0.213564	-0.972435	0.091860	191.281	0	up
57.041	0.227576	-0.676901	-0.717622	0.016414	-0.211980	-0.973116	0.088545	190.871	0	up
57.059	0.086988	-0.433356	-0.163238	0.014652	-0.210428	-0.973786	0.085123	190.444	0	up
57.078	0.150572	-0.065542	0.198916	0.013307	-0.208974	-0.974369	0.082205	190.084	0	up
57.097	0.131328	-0.316488	0.400183	0.012482	-0.207067	-0.974975	0.079941	189.811	0	up
57.116	0.170785	-0.607550	0.651979	0.012274	-0.204737	-0.975603	0.078298	189.622	102	up
57.136	0.252100	-0.859241	0.775405	0.011803	-0.202527	-0.976178	0.076945	189.460	0	up
57.155	0.185523	-0.805313	1.242502	0.010692	-0.200759	-0.976646	0.075790	189.305	0	up
57.174	0.132648	-0.494487	1.715374	0.009389	-0.199123	-0.977066	0.074853	189.171	0	up
57.194	0.105467	0.029157	2.365322	0.008669	-0.197479	-0.977411	0.074802	189.150	0	up
57.213	0.107703	0.481388	3.011945	0.008786	-0.196967	-0.977403	0.076223	189.313	0	up
57.232	0.395110	0.006937	2.828771	0.009236	-0.198832	-0.976798	0.079037	189.639	0	up
57.251	0.513017	-1.296153	1.846074	0.008814	-0.202032	-0.975893	0.082090	189.970	0	up
57.271	0.132668	-1.708776	1.622932	0.007552	-0.203920	-0.975396	0.083443	190.091	0	up
57.291	-0.083805	0.325070	2.131529	0.008026	-0.202994	-0.975555	0.083789	190.142	0	up
57.309	0.175814	2.035976	1.969247	0.011855	-0.200738	-0.975841	0.085426	190.417	0	up
57.328	0.480741	2.129026	0.744642	0.017453	-0.199423	-0.975739	0.088648	190.910	0	up
57.347	0.717700	1.467769	-0.565434	0.022128	-0.200001	-0.975224	0.091914	191.386	0	up
57.366	1.027416	1.236530	-1.182384	0.024799	-0.202091	-0.974506	0.094240	191.712	0	up
57.386	1.279016	1.317156	-1.453673	0.026313	-0.204337	-0.973764	0.096633	192.019	0	up
57.405	1.223485	1.393329	-1.315894	0.027583	-0.205845	-0.973100	0.099714	192.397	0	up
57.424	0.846154	1.184034	-1.064201	0.029275	-0.206876	-0.972425	0.103608	192.878	0	up
57.443	0.307833	0.621086	-1.124744	0.031172	-0.207973	-0.971775	0.106903	193.297	0	up
57.462	-0.059423	0.271645	-1.310894	0.033485	-0.208974	-0.971274	0.108794	193.567	0	up
57.482	0.168537	0.522563	-1.620331	0.040977	-0.208499	-0.970761	0.111682	194.078	0	up
57.501	0.495409	0.695210	-1.948831	0.040977	-0.208499	-0.970761	0.111682	194.078	0	up
57.521	0.689913	0.443681	-2.481273	0.045550	-0.207171	-0.970463	0.114923	194.555	0	up
57.541	0.611761	0.188077	-2.676056	0.048759	-0.205870	-0.970123	0.118751	195.064	0	up
57.559	0.403938	0.164330	-2.391928	0.050455	-0.205145	-0.969655	0.123041	195.589	0	up
57.577	0.077767	-0.067514	-1.844728	0.051215	-0.205376	-0.969006	0.127379	196.099	0	up
57.597	0.261319	-0.505632	-1.952756	0.051663	-0.206317	-0.968225	0.131551	196.585	0	up
57.617	0.420362	-0.855143	-1.641516	0.051569	-0.206788	-0.967603	0.135367	197.015	0	up
57.635	0.593164	-0.815463	-1.109434	0.051382	-0.206815	-0.967105	0.138905	197.411	0	up
57.655	0.667379	-0.811853	-0.712744	0.050590	-0.206443	-0.966798	0.141857	197.725	0	up
57.674	0.348333	-0.810243	-0.108112	0.049380	-0.205358	-0.966757	0.144123	197.949	0	up
57.693	-0.004576	-0.625907	0.620677	0.048584	-0.203032	-0.967118	0.145259	198.053	0	up
57.712	0.062005	-0.018013	1.100180	0.048302	-0.199448	-0.967787	0.145861	198.107	0	up
57.731	0.091282	0.775594	1.812044	0.048369	-0.195678	-0.968421	0.146739	198.201	103	up
57.751	0.079127	0.943647	2.090125	0.048407	-0.193354	-0.968673	0.148136	198.356	0	up
57.771	0.126596	0.259068	1.844072	0.047780	-0.192633	-0.968612	0.149668	198.514	0	up
57.790	0.292344	-0.438312	1.611139	0.046485	-0.192636	-0.968502	0.150781	198.610	0	up
57.809	0.353626	-0.524405	1.677133	0.044508	-0.193043	-0.968449	0.151196	198.611	0	up
57.828	0.114173	-0.393493	1.978496	0.042211	-0.193861	-0.968434	0.150904	198.525	0	up
57.847	-0.178734	-0.292488	2.167472	0.040325	-0.195267	-0.968407	0.149776	198.355	0	up
57.866	-0.455089	-0.436483	1.792089	0.039189	-0.196906	-0.968431	0.147760	198.101	0	up
57.885	-0.738143	-0.462765	1.257487	0.038630	-0.197887	-0.968723	0.144649	197.735	0	up
57.904	-1.001099	0.002360	0.822785	0.038813	-0.197580	-0.969362	0.140689	197.290	0	up
57.924	-1.135161	0.836524	0.586587	0.039316	-0.196278	-0.970214	0.136431	196.817	0	up
57.943	-1.387521	1.404084	0.568742	0.039907	-0.195087	-0.970962	0.132592	196.394	0	up
57.962	-1.429810	1.533504	0.239115	0.040317	-0.194835	-0.971481	0.128993	195.995	0	up
57.981	-1.144148	1.418702	-0.266616	0.039211	-0.195609	-0.972140	0.123060	195.298	0	up
58.001	-1.204140	1.098469	-0.236212	0.038144	-0.195896	-0.972471	0.120288	194.960	0	up
58.020	-1.381522	0.961975	0.064974	0.038144	-0.195896	-0.972471	0.120288	194.960	0	up
58.040	-1.352363	1.082760	0.116806	0.036155	-0.197345	-0.972912	0.114845	194.300	0	up
58.058	-1.130552	1.011247	-0.063531	0.036155	-0.197345	-0.972912	0.114845	194.300	0	up
58.077	-0.817318	0.276039	-0.615579	0.035419	-0.198819	-0.972874	0.112839	194.058	0	up
58.097	-0.508337	-0.458726	-1.142744	0.034579	-0.200211	-0.972834	0.110964	193.828	0	up
58.116	-0.348244	-0.794561	-1.403905	0.033340	-0.201371	-0.972872	0.108897	193.567	0	up
58.135	-0.488768	-0.830778	-1.274486	0.031786	-0.202442	-0.972979	0.106392	193.248	0	up
58.154	-0.423866	-0.624104	-1.136999	0.030750	-0.203759	-0.973052	0.103476	192.896	0	up
58.174	-0.124468	-0.668147	-1.430133	0.030090	-0.205404	-0.973043	0.100457	192.541	0	up
58.193	0.109940	-0.813024	-1.737433	0.029417	-0.207457	-0.972937	0.097412	192.184	0	up
58.212	0.142858	-1.040874	-1.966653	0.028104	-0.209622	-0.972845	0.094031	191.773	0	up
58.231	-0.039783	-0.950920	-1.852472	0.026381	-0.211350	-0.972890	0.090111	191.291	0	up
58.251	-0.149616	-0.504287	-1.367394	0.025120	-0.212176	-0.973116	0.085997	190.798	0	up
58.270	-0.140153	-0.350768	-1.213924	0.024686	-0.212463	-0.973379	0.082357	190.379	0	up
58.289	-0.046277	-0.532409	-1.264920	0.024231	-0.212925	-0.973572	0.078953	189.985	0	up
58.308	0.128523	-0.738355	-1.469727	0.022808	-0.213584	-0.973729	0.075593	189.573	0	up
58.327	0.071619	-0.975962	-1.101048	0.020756	-0.213552	-0.974015	0.072516	189.177	0	up
58.347	0.124819	-0.911480	-0.468593	0.018862	-0.212427	-0.974500	0.069782	188.823	0	up
58.366	0.285165	-0.571646	0.376774	0.017646	-0.210508	-0.975068	0.067958	188.588	0	up
58.385	0.362442	-0.642376	0.758472	0.016766	-0.208546	-0.975564	0.067095	188.469	0	up
58.405	0.184398	-0.837628	1.190611	0.015557	-0.206707	-0.976008	0.066631	188.388	104	up
58.424	0.111059	-0.763422	1.670831	0.014491	-0.204911	-0.976412	0.066488	188.346	0	up
58.443	0.188219	-0.446013	2.304705	0.013720	-0.203489	-0.976696	0.066846	188.368	0	up
58.462	0.266074	-0.124242	2.837962	0.013720	-0.203489	-0.976696	0.066846	188.368	0	up
58.481	0.263129	-0.594990	2.873474	0.014407	-0.204418	-0.976202	0.070959	188.847	0	up
58.501	0.202161	-1.431755	2.301472	0.016714	-0.206617	-0.975383	0.075222	189.381	0	up
58.521	0.112762	-1.325215	1.968802	0.018140	-0.205181	-0.975605	0.075935	189.495	0	up
58.539	-0.121481	0.085237	2.062527	0.018140	-0.205181	-0.975605	0.075935	189.495	0	up
58.558	-0.290408	1.684525	2.527899	0.020029	-0.202527	-0.976059	0.076747	189.630	0	up
58.577	-0.302371	2.711478	2.615045	0.023476	-0.200387	-0.976259	0.078817	189.942	0	up
58.596	0.046392	2.603459	1.720552	0.028728	-0.200391	-0.975822	0.082395	190.468	0	up
58.615	0.545783	1.625540	-0.093560	0.034161	-0.202755	-0.974776	0.086810	191.098	0	up
58.635	0.834276	0.906263	-1.288970	0.038296	-0.206475	-0.973463	0.090950	191.672	0	up
58.654	0.841882	0.653129	-1.824968	0.040879	-0.210098	-0.972239	0.094543	192.148	0	up
58.673	0.477846	0.551897	-1.708136	0.042751	-0.212760	-0.971292	0.097458	192.530	0	up
58.692	0.282433	0.530445	-1.614614	0.045151	-0.213978	-0.970711	0.099471	192.820	0	up
58.712	0.444098	0.607041	-1.779131	0.048599	-0.213511	-0.970473	0.101156	193.097	0	up
58.731	0.524253	0.595257	-1.910349	0.052383	-0.211833	-0.970480	0.102723	193.366	0	up
58.751	0.472005	0.559062	-1.814534	0.055596	-0.209986	-0.970581	0.103864	193.571	0	up
58.771	0.495924	0.575513	-1.802287	0.058047	-0.208367	-0.970687	0.104786	193.731	0	up
58.789	0.632059	0.572518	-1.784566	0.059948	-0.206777	-0.970799	0.105827	193.891	0	up
58.808	0.687862	0.364222	-1.833107	0.061526	-0.204880	-0.970910	0.107571	194.120	0	up
58.827	0.755248	0.121183	-1.718064	0.062479	-0.202869	-0.970996	0.110037	194.414	0	up
58.847	0.697656	-0.135399	-1.486488	0.062607	-0.201081	-0.971016	0.113027	194.747	0	up
58.866	0.497470	-0.537770	-1.081580	0.062289	-0.199489	-0.970998	0.116136	195.084	0	up
58.885	0.637723	-0.643942	-0.898220	0.061947	-0.197875	-0.970984	0.119157	195.411	0	up
58.904	0.749560	-0.575828	-0.721328	0.061334	-0.196191	-0.970973	0.122306	195.746	0	up
58.924	0.648518	-0.400507	-0.271889	0.060117	-0.194964	-0.970915	0.125297	196.050	0	up
58.943	0.494578	-0.307923	0.085866	0.058700	-0.194129	-0.970790	0.128200	196.341	0	up
58.962	0.420502	-0.295862	0.304606	0.057489	-0.193091	-0.970723	0.130796	196.603	0	up
58.982	0.138623	-0.133381	0.793530	0.056910	-0.190794	-0.970670	0.134753	197.030	105	up
59.001	0.052277	0.289800	1.115323	0.057373	-0.190575	-0.970397	0.136817	197.275	0	up
59.022	0.278118	0.467538	0.741841	0.057373	-0.190575	-0.970397	0.136817	197.275	0	up
59.039	0.351972	0.109124	0.578075	0.057199	-0.191136	-0.969958	0.139197	197.543	0	up
59.058	0.379820	-0.333221	0.581564	0.056355	-0.192053	-0.969530	0.141247	197.759	0	up
59.077	0.370263	-0.556989	0.714616	0.055347	-0.192253	-0.969279	0.143088	197.944	0	up
59.097	0.211538	-0.583406	1.091346	0.054135	-0.191871	-0.969225	0.144419	198.066	0	up
59.116	0.135693	-0.516199	1.491072	0.052518	-0.191791	-0.969276	0.144784	198.068	0	up
59.134	0.363418	-0.347888	1.803087	0.050415	-0.192230	-0.969397	0.144134	197.946	0	up
59.154	0.549734	-0.348502	1.819093	0.047722	-0.193124	-0.969560	0.142754	197.727	0	up
59.173	0.111820	-0.423489	1.831016	0.044316	-0.193509	-0.969988	0.140406	197.381	0	up
59.192	-0.515006	0.082514	2.152352	0.041306	-0.191671	-0.970940	0.137229	196.947	0	up
59.212	-1.272367	0.913862	2.706115	0.040263	-0.187546	-0.972251	0.133917	196.541	0	up
59.231	-1.522245	1.749199	2.564370	0.041465	-0.183056	-0.973486	0.130750	196.200	0	up
59.251	-1.258253	2.181930	1.555748	0.043365	-0.180581	-0.974200	0.128238	195.952	0	up
59.270	-0.954238	2.081937	0.299866	0.044137	-0.181306	-0.974226	0.126743	195.801	0	up
59.288	-0.839180	1.389587	-0.680005	0.043421	-0.184577	-0.973714	0.126207	195.731	0	up
59.308	-0.671474	0.401550	-1.376774	0.041807	-0.188979	-0.972957	0.126073	195.688	0	up
59.327	-0.810330	-0.380039	-1.826787	0.039319	-0.193182	-0.972311	0.125481	195.571	0	up
59.346	-1.374540	-0.647347	-1.648832	0.036406	-0.196309	-0.972030	0.123671	195.303	0	up
59.365	-1.535491	-0.190729	-1.499087	0.034344	-0.198084	-0.972107	0.120790	194.931	0	up
59.385	-1.353673	0.069388	-1.681946	0.033421	-0.198603	-0.972404	0.117774	194.569	0	up
59.404	-1.065597	0.071917	-1.793828	0.033109	-0.198777	-0.972714	0.114978	194.245	0	up
59.424	-0.706472	-0.211023	-1.970685	0.032480	-0.199301	-0.972963	0.112101	193.906	0	up
59.442	-0.430158	-0.435299	-1.969574	0.031444	-0.200055	-0.973178	0.109153	193.549	0	up
59.461	-0.356244	-0.667699	-1.967303	0.030077	-0.200283	-0.973841	0.103037	192.827	0	up
59.481	-0.237131	-0.776015	-1.815556	0.030077	-0.200283	-0.973841	0.103037	192.827	0	up
59.502	0.019002	-0.705217	-1.897287	0.030240	-0.198885	-0.974728	0.097135	192.163	0	up
59.521	0.128063	-0.891143	-1.983569	0.029762	-0.197762	-0.975272	0.094065	191.804	0	up
59.539	0.159556	-0.954750	-1.797976	0.029762	-0.197762	-0.975272	0.094065	191.804	0	up
59.558	0.196194	-0.573176	-1.256546	0.028846	-0.196582	-0.975834	0.090952	191.430	0	up
59.577	0.063598	-0.329114	-0.803385	0.027477	-0.196007	-0.976248	0.088131	191.080	0	up
59.596	-0.027297	-0.524107	-0.786130	0.026123	-0.195737	-0.976559	0.085657	190.770	0	up
59.615	-0.000683	-0.765513	-0.766612	0.025221	-0.194290	-0.977050	0.083595	190.515	0	up
59.634	0.148475	-0.772126	-0.375507	0.025272	-0.191522	-0.977721	0.082116	190.347	0	up
59.654	0.423120	-0.840612	-0.188005	0.025640	-0.188362	-0.978401	0.081201	190.248	0	up
59.673	0.468791	-0.954652	0.138623	0.025222	-0.185846	-0.978944	0.080586	190.167	0	up
59.692	0.313970	-0.938523	0.718832	0.024395	-0.183786	-0.979399	0.080028	190.083	0	up
59.711	0.175148	-1.003986	1.168104	0.024006	-0.181597	-0.979843	0.079705	190.036	106	up
59.732	0.147935	-1.078388	1.377459	0.024295	-0.178987	-0.980299	0.079918	190.064	0	up
59.751	-0.079065	-0.950401	1.628043	0.024939	-0.176146	-0.980744	0.080573	190.148	0	up
59.770	-0.401935	-0.666928	1.928452	0.025722	-0.173647	-0.981079	0.081667	190.285	0	up
59.788	-0.376817	-0.223129	2.108935	0.026370	-0.172494	-0.981141	0.083147	190.464	0	up
59.808	-0.223554	-0.094354	2.036944	0.026625	-0.173303	-0.980806	0.085301	190.714	0	up
59.827	-0.028913	-0.410642	1.560830	0.026054	-0.175464	-0.980201	0.087979	191.009	0	up
59.846	-0.106662	-0.503431	1.614544	0.024672	-0.177727	-0.979596	0.090533	191.272	0	up
59.866	-0.025194	-0.160059	1.602041	0.023761	-0.179049	-0.979170	0.092748	191.504	0	up
59.884	0.156145	0.280904	1.375917	0.023479	-0.178777	-0.978990	0.095215	191.778	0	up
59.904	-0.000667	0.374299	1.656959	0.023123	-0.177425	-0.978967	0.098031	192.088	0	up
59.923	-0.159038	0.478978	1.930496	0.022223	-0.176014	-0.979031	0.100116	192.305	0	up
59.942	-0.092317	1.106629	2.031831	0.020787	-0.175357	-0.979063	0.101255	192.405	0	up
59.961	0.199869	1.965182	2.002457	0.020236	-0.176076	-0.978820	0.102463	192.531	0	up
59.980	0.612220	2.007029	0.870437	0.022861	-0.180720	-0.977367	0.107567	193.165	0	up
60.001	0.720597	1.076514	-0.556328	0.022861	-0.180720	-0.977367	0.107567	193.165	0	up
60.019	0.436032	0.364599	-0.749815	0.023449	-0.182884	-0.976734	0.109520	193.400	0	up
60.038	0.293214	0.422789	-0.374594	0.024244	-0.184105	-0.976363	0.110604	193.540	0	up
60.057	0.014648	0.508385	-0.243958	0.026085	-0.184380	-0.976182	0.111323	193.661	0	up
60.077	-0.292842	0.467754	-0.404007	0.028709	-0.184417	-0.976112	0.111228	193.708	0	up
60.096	-0.192200	0.822415	-0.963512	0.030971	-0.184656	-0.976048	0.110785	193.707	0	up
60.115	-0.070621	0.966657	-1.385580	0.032224	-0.185157	-0.975939	0.110553	193.709	0	up
60.134	0.077936	0.744224	-1.753796	0.032417	-0.185645	-0.975813	0.110792	193.740	0	up
60.153	0.080945	0.106292	-2.007447	0.032022	-0.185865	-0.975731	0.111258	193.785	0	up
60.173	0.313163	0.048248	-2.049308	0.031481	-0.185854	-0.975641	0.112211	193.881	0	up
60.192	0.449255	-0.256056	-2.167589	0.030539	-0.185953	-0.975503	0.113506	194.007	0	up
60.211	0.768519	-0.445947	-2.479929	0.028335	-0.186202	-0.975376	0.114749	194.100	0	up
60.231	0.828980	-0.470383	-2.188163	0.024542	-0.186180	-0.975343	0.115936	194.152	0	up
60.251	0.626248	-0.391370	-1.083916	0.020256	-0.186042	-0.975361	0.116829	194.160	0	up
60.269	0.372410	-0.342181	-0.304703	0.016932	-0.186408	-0.975301	0.117274	194.139	0	up
60.288	0.519655	-0.500668	-0.599978	0.014756	-0.186731	-0.975275	0.117269	194.091	0	up
60.307	0.565932	-0.729386	-0.895661	0.013887	-0.185306	-0.975513	0.117660	194.118	0	up
60.327	0.388952	-0.778118	-0.482574	0.013716	-0.182482	-0.976000	0.118055	194.162	0	up
60.346	0.432679	-0.412145	0.149666	0.013445	-0.180009	-0.976424	0.118370	194.195	0	up
60.365	0.303134	-0.378606	0.499439	0.012509	-0.179433	-0.976486	0.118840	194.230	0	up
60.384	-0.064270	-0.883081	0.466556	0.011124	-0.180786	-0.976238	0.118966	194.214	0	up
60.403	0.199702	-0.994062	-0.051897	0.010173	-0.182381	-0.975967	0.118833	194.177	107	up
60.423	0.594675	-1.182566	-0.483336	0.009779	-0.182943	-0.975809	0.119302	194.221	0	up
60.442	0.645355	-1.352370	-0.391623	0.007708	-0.184108	-0.975515	0.120066	194.263	0	up
60.461	0.741035	-1.177516	0.006038	0.007708	-0.184108	-0.975515	0.120066	194.263	0	up
60.480	1.092338	-0.879415	0.044023	0.005837	-0.185557	-0.975213	0.120390	194.258	0	up
60.503	1.405527	-0.911950	0.024869	0.001235	-0.186757	-0.974841	0.121676	194.306	0	up
60.519	1.595922	-1.244189	-0.225551	0.001235	-0.186757	-0.974841	0.121676	194.306	0	up
60.538	1.222513	-0.935289	0.895491	-0.000695	-0.185727	-0.975025	0.121787	194.281	0	up
60.557	1.018025	-0.601897	1.806272	-0.000669	-0.182945	-0.975547	0.121814	194.292	0	up
60.577	0.996374	-0.114409	2.397835	-0.000102	-0.178804	-0.976264	0.122218	194.360	0	up
60.595	0.808230	-0.056536	2.697493	-0.000385	-0.174846	-0.976866	0.123135	194.469	0	up
60.614	0.453038	-0.515495	2.608148	-0.001766	-0.171446	-0.977351	0.124049	194.555	0	up
60.634	0.060223	-0.537586	2.959215	-0.003642	-0.168481	-0.977812	0.124439	194.572	0	up
60.653	-0.396700	-0.276645	2.928736	-0.005546	-0.165603	-0.978352	0.123981	194.493	0	ground
60.672	-0.536389	0.372252	2.630420	-0.007237	-0.161671	-0.979054	0.123543	194.424	0	ground
60.691	-0.976107	1.198610	2.684887	-0.007635	-0.157221	-0.979701	0.124134	194.499	0	ground
60.711	-1.189924	1.129708	2.145356	-0.006397	-0.154803	-0.979954	0.125241	194.653	0	ground
60.731	-1.263775	0.335872	0.566336	-0.005027	-0.155077	-0.979805	0.126125	194.777	0	ground
60.750	-1.111935	-0.157102	-0.491862	-0.003877	-0.156517	-0.979630	0.125747	194.750	0	ground
60.768	-0.902938	-0.092219	-1.145520	-0.003059	-0.158179	-0.979542	0.124365	194.602	0	ground
60.788	-1.003670	-0.045218	-1.594787	-0.002636	-0.159512	-0.979613	0.122095	194.347	0	ground
60.807	-1.165353	0.290378	-1.627243	-0.002105	-0.159867	-0.979920	0.119139	194.018	0	ground
60.826	-1.203282	0.659769	-1.620841	-0.000839	-0.159078	-0.980467	0.115660	193.645	0	ground
60.845	-1.082920	0.935646	-1.766276	0.000862	-0.157570	-0.981170	0.111693	193.227	0	ground
60.864	-0.896164	1.049509	-1.845195	0.002439	-0.156235	-0.981837	0.107617	192.792	0	ground
60.884	-0.795199	0.780424	-2.150029	0.003381	-0.155347	-0.982384	0.103819	192.378	0	ground
60.903	-0.755759	0.432860	-2.262049	0.003890	-0.154575	-0.982856	0.100428	192.002	0	ground
60.922	-0.743091	0.124935	-2.072234	0.004974	-0.153165	-0.983362	0.097547	191.694	0	ground
60.941	-0.622562	0.069897	-1.797856	0.006194	-0.151757	-0.983841	0.094805	191.405	0	ground
60.961	-0.578208	-0.023859	-1.367956	0.006446	-0.151506	-0.984172	0.091701	191.056	0	ground
60.981	-0.726021	-0.256056	-1.079914	0.005187	-0.152570	-0.984370	0.087810	190.591	0	ground
61.000	-0.975692	-0.661264	-0.616992	0.003598	-0.154043	-0.984541	0.083286	190.047	0	ground
61.018	-1.025059	-0.822860	-0.548638	0.003025	-0.155026	-0.984795	0.078333	189.474	0	ground
61.038	-0.682184	-1.030774	-1.085237	0.003181	-0.154892	-0.985182	0.073587	188.938	0	ground
61.057	-0.529142	-0.913687	-1.340491	0.003093	-0.153588	-0.985717	0.069022	188.419	0	ground
61.077	-0.892871	-0.922065	-0.708274	0.003032	-0.151728	-0.986339	0.064065	187.857	0	ground
61.095	-0.515010	-0.428588	-0.523289	0.002501	-0.150702	-0.986837	0.058604	187.228	0	ground
61.114	-0.235188	-0.345643	-0.504789	0.001798	-0.150470	-0.987128	0.054162	186.712	0	ground
61.133	-0.312616	-0.886955	-0.693451	0.000714	-0.150892	-0.987274	0.050204	186.245	0	ground
61.153	-0.195667	-1.177352	-0.774069	-0.001153	-0.151740	-0.987356	0.045853	185.718	0	ground
61.172	0.010832	-1.263648	-0.746236	-0.003413	-0.152586	-0.987414	0.041474	185.181	0	ground
61.192	-0.078410	-1.296256	-0.226562	-0.005315	-0.153133	-0.987481	0.037452	184.692	0	ground
61.211	-0.213108	-1.448222	0.210196	-0.006068	-0.154180	-0.987457	0.033472	184.226	0	ground
61.231	-0.081021	-1.760008	-0.005883	-0.006330	-0.155524	-0.987374	0.029415	183.760	0	ground
61.250	-0.023550	-2.024074	0.084827	-0.006231	-0.156863	-0.987279	0.025216	183.285	0	ground
61.268	-0.008191	-2.079209	0.271574	-0.005467	-0.157943	-0.987212	0.020880	182.807	108	ground
61.288	0.184657	-1.765282	0.750002	-0.003601	-0.158789	-0.987164	0.016727	182.370	0	ground
61.307	0.655589	-1.354683	0.986001	-0.001047	-0.160273	-0.986980	0.013451	182.045	0	ground
61.326	0.814991	-1.076700	1.058315	0.000737	-0.163026	-0.986558	0.011172	181.819	0	ground
61.345	0.517797	-0.833579	1.242957	0.001319	-0.166662	-0.985969	0.009288	181.617	0	ground
61.365	0.298871	-0.047122	1.718392	0.001621	-0.169957	-0.985419	0.007822	181.457	0	ground
61.384	0.279195	0.718597	2.306120	0.003179	-0.172653	-0.984945	0.007992	181.507	0	ground
61.403	0.168161	0.425774	2.219405	0.006213	-0.175848	-0.984345	0.010139	181.812	0	ground
61.422	-0.064948	-0.662523	1.329695	0.008601	-0.179725	-0.983599	0.012542	182.134	0	ground
61.442	-0.187405	-0.956557	0.967212	0.009649	-0.183134	-0.982944	0.013821	182.302	0	ground
61.461	-0.285698	-0.024260	1.254058	0.010563	-0.184999	-0.982579	0.014239	182.370	0	ground
61.481	-0.233037	1.304221	1.677691	0.012959	-0.185878	-0.982376	0.014803	182.486	0	ground
61.500	0.002257	1.761463	0.946280	0.017153	-0.187272	-0.982023	0.016317	182.748	0	ground
